"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"06/30/2001","48","PM2.5","San Francisco","06-075-0005","AQS","9","25","1","27","48","11"
"07/01/2001","27","Ozone","San Francisco","06-075-0005","AQS","8","27","3",".",".","14"
"07/02/2001","51","NO2","San Francisco","06-075-0005","AQS","14","19","4",".",".","51"
"07/03/2001","52","NO2","San Francisco","06-075-0005","AQS","14","31","14",".",".","52"
"07/04/2001","21","Ozone","San Francisco","06-075-0005","AQS","7","21","1",".",".","15"
"07/05/2001","25","Ozone","San Francisco","06-075-0005","AQS","9","25","3",".",".","11"
"07/06/2001","52","PM2.5","San Francisco","06-075-0005","AQS","10","24","1","30","52","13"
"07/07/2001","27","Ozone","San Francisco","06-075-0005","AQS","8","27","3",".",".","10"
"07/08/2001","27","Ozone","San Francisco","06-075-0005","AQS","8","27","1",".",".","10"
"07/09/2001","24","Ozone","San Francisco","06-075-0005","AQS","10","24","3",".",".","12"
"07/10/2001","24","Ozone","San Francisco","06-075-0005","AQS","10","24","1",".",".","17"
"07/11/2001","22","Ozone","San Francisco","06-075-0005","AQS","10","22","3",".",".","15"
"07/12/2001","25","PM2.5","San Francisco","06-075-0005","AQS","10","23","1","8","25","14"
"07/13/2001","22","Ozone","San Francisco","06-075-0005","AQS","11","22","3",".",".","12"
"07/14/2001","25","Ozone","San Francisco","06-075-0005","AQS","11","25","1",".",".","10"
"07/15/2001","20","Ozone","San Francisco","06-075-0005","AQS","9","20","1",".",".","8"
"07/16/2001","19","Ozone","San Francisco","06-075-0005","AQS","11","19","1",".",".","10"
"07/17/2001","19","Ozone","San Francisco","06-075-0005","AQS","10","19","6",".",".","15"
"07/18/2001","45","PM2.5","San Francisco","06-075-0005","AQS","10","16","1","19","45","14"
"07/19/2001","18","Ozone","San Francisco","06-075-0005","AQS","11","18","3",".",".","8"
"07/20/2001","13","Ozone","San Francisco","06-075-0005","AQS","13","13","1",".",".","9"
"07/21/2001","20","Ozone","San Francisco","06-075-0005","AQS","9","20","3",".",".","8"
"07/22/2001","19","Ozone","San Francisco","06-075-0005","AQS","9","19","1",".",".","10"
"07/23/2001","16","Ozone","San Francisco","06-075-0005","AQS","11","16","3",".",".","12"
"07/24/2001","25","PM2.5","San Francisco","06-075-0005","AQS","11","17","3","11","25","18"
"07/25/2001","21","Ozone","San Francisco","06-075-0005","AQS","13","21","4",".",".","17"
"07/26/2001","24","Ozone","San Francisco","06-075-0005","AQS","11","24","1",".",".","17"
"07/27/2001","22","Ozone","San Francisco","06-075-0005","AQS","13","22","3",".",".","15"
"07/28/2001","21","Ozone","San Francisco","06-075-0005","AQS","10","21","3",".",".","11"
"07/29/2001","26","Ozone","San Francisco","06-075-0005","AQS","8","26","4",".",".","7"
"07/30/2001","18","PM2.5","San Francisco","06-075-0005","AQS","10","12","3","8","18","13"
"07/31/2001","13","NO2","San Francisco","06-075-0005","AQS","11",".","3",".",".","13"
"08/01/2001","21","Ozone","San Francisco","06-075-0005","AQS","10","21","3",".",".","12"
"08/02/2001","12","Ozone","San Francisco","06-075-0005","AQS","11","12","3",".",".","10"
"08/03/2001","14","Ozone","San Francisco","06-075-0005","AQS","10","14","1",".",".","12"
"08/04/2001","16","Ozone","San Francisco","06-075-0005","AQS","8","16","3",".",".","11"
"08/05/2001","20","PM2.5","San Francisco","06-075-0005","AQS","8","17","3","9","20","9"
"08/06/2001","13","Ozone","San Francisco","06-075-0005","AQS","10","13","3",".",".","13"
"08/07/2001","24","NO2","San Francisco","06-075-0005","AQS","11","11","6",".",".","24"
"08/08/2001","21","Ozone","San Francisco","06-075-0005","AQS","10","21","3",".",".","19"
"08/09/2001","21","Ozone","San Francisco","06-075-0005","AQS","11","21","1",".",".","14"
"08/10/2001","24","Ozone","San Francisco","06-075-0005","AQS","10","24","3",".",".","13"
"08/11/2001","26","Ozone","San Francisco","06-075-0005","AQS","8","26","3","8","23","10"
"08/12/2001","28","Ozone","San Francisco","06-075-0005","AQS","8","28","3",".",".","8"
"08/13/2001","28","Ozone","San Francisco","06-075-0005","AQS","9","28","3",".",".","14"
"08/14/2001","24","Ozone","San Francisco","06-075-0005","AQS","11","24","3",".",".","14"
"08/15/2001","22","Ozone","San Francisco","06-075-0005","AQS","11","22","1",".",".","11"
"08/16/2001","27","NO2","San Francisco","06-075-0005","AQS","11","19","3",".",".","27"
"08/17/2001","52","PM2.5","San Francisco","06-075-0005","AQS","10","16","3","30","52","29"
"08/18/2001","18","Ozone","San Francisco","06-075-0005","AQS","10","18","3",".",".","13"
"08/19/2001","24","Ozone","San Francisco","06-075-0005","AQS","10","24","1",".",".","9"
"08/20/2001","21","Ozone","San Francisco","06-075-0005","AQS","10","21","1",".",".","9"
"08/21/2001","16","Ozone","San Francisco","06-075-0005","AQS","10","16","3",".",".","13"
"08/22/2001","14","NO2","San Francisco","06-075-0005","AQS","11","13","3",".",".","14"
"08/23/2001","24","CO","San Francisco - Ellis St.","06-075-0003","AQS","24","13","3","10","18","18"
"08/24/2001","15","Ozone","San Francisco","06-075-0005","AQS","15","15","3",".",".","15"
"08/25/2001","24","Ozone","San Francisco","06-075-0005","AQS","14","24","1",".",".","21"
"08/26/2001","25","Ozone","San Francisco","06-075-0005","AQS","11","25","3",".",".","12"
"08/27/2001","33","NO2","San Francisco","06-075-0005","AQS","19","17","3",".",".","33"
"08/28/2001","29","NO2","San Francisco","06-075-0005","AQS","18","19","4",".",".","29"
"08/29/2001","28","PM2.5","San Francisco","06-075-0005","AQS","15","22","3","15","28","15"
"08/30/2001","19","Ozone","San Francisco","06-075-0005","AQS","15","19","3",".",".","14"
"08/31/2001","20","NO2","San Francisco","06-075-0005","AQS","15","18","3",".",".","20"
"09/01/2001","20","NO2","San Francisco","06-075-0005","AQS","11","18","3",".",".","20"
"09/02/2001","20","Ozone","San Francisco","06-075-0005","AQS","11","20","3",".",".","17"
"09/03/2001","22","Ozone","San Francisco","06-075-0005","AQS","10","22","3",".",".","14"
"09/04/2001","33","PM2.5","San Francisco","06-075-0005","AQS","14","19","3","15","33","17"
"09/05/2001","21","Ozone","San Francisco","06-075-0005","AQS","11","21","3",".",".","14"
"09/06/2001","35","NO2","San Francisco","06-075-0005","AQS","15","14","4",".",".","35"
"09/07/2001","30","NO2","San Francisco","06-075-0005","AQS","13","20","4",".",".","30"
"09/08/2001","28","Ozone","San Francisco","06-075-0005","AQS","10","28","3",".",".","19"
"09/09/2001","31","Ozone","San Francisco","06-075-0005","AQS","10","31","3",".",".","26"
"09/10/2001","31","NO2","San Francisco","06-075-0005","AQS","13","28","4","25",".","31"
"09/11/2001","35","NO2","San Francisco","06-075-0005","AQS","14","26","6",".",".","35"
"09/12/2001","30","PM2.5","San Francisco","06-075-0005","AQS","14","25","3",".","30","15"
"09/13/2001","21","Ozone","San Francisco","06-075-0005","AQS","14","21","3",".",".","15"
"09/14/2001","27","NO2","San Francisco","06-075-0005","AQS","14","19","3",".",".","27"
"09/15/2001","27","Ozone","San Francisco","06-075-0005","AQS","10","27","3",".",".","9"
"09/16/2001","28","PM2.5","San Francisco","06-075-0005","AQS","10","27","1","12","28","8"
"09/17/2001","22","Ozone","San Francisco","06-075-0005","AQS","15","22","3",".",".","16"
"09/18/2001","24","Ozone","San Francisco","06-075-0005","AQS","14","24",".",".",".","."
"09/19/2001","25","Ozone","San Francisco","06-075-0005","AQS","11","25","3",".",".","22"
"09/20/2001","27","Ozone","San Francisco","06-075-0005","AQS","13","27","1",".",".","18"
"09/21/2001","28","Ozone","San Francisco","06-075-0005","AQS","13","28","3",".",".","25"
"09/22/2001","45","PM2.5","San Francisco","06-075-0005","AQS","10","25","3","17","45","25"
"09/23/2001","27","Ozone","San Francisco","06-075-0005","AQS","8","27","3",".",".","18"
"09/24/2001","23","NO2","San Francisco","06-075-0005","AQS","15","13","3",".",".","23"
"09/25/2001","29","NO2","San Francisco","06-075-0005","AQS","13","21","7",".","28","29"
"09/26/2001","45","NO2","San Francisco","06-075-0005","AQS","14","19","16",".",".","45"
"09/27/2001","26","Ozone","San Francisco","06-075-0005","AQS","9","26","3",".",".","16"
"09/28/2001","37","PM2.5","San Francisco","06-075-0005","AQS","11","25","6","21","37","32"
"09/29/2001","33","NO2","San Francisco","06-075-0005","AQS","16","27","6",".",".","33"
"09/30/2001","65","NO2","San Francisco","06-075-0005","AQS","20","48","16",".",".","65"
"10/01/2001","51","PM2.5","San Francisco","06-075-0005","AQS","19","26","4",".","51","51"
"10/02/2001","39","PM2.5","San Francisco","06-075-0005","AQS","13","24","6",".","39","24"
"10/03/2001","33","Ozone","San Francisco","06-075-0005","AQS","14","33","7",".",".","32"
"10/04/2001","40","PM2.5","San Francisco","06-075-0005","AQS","14","30","1","19","40","18"
"10/05/2001","40","PM2.5","San Francisco","06-075-0005","AQS","13","31","3",".","40","25"
"10/06/2001","41","PM2.5","San Francisco","06-075-0005","AQS","10","31","3",".","41","19"
"10/07/2001","42","PM2.5","San Francisco","06-075-0005","AQS","10","33","4",".","42","21"
"10/08/2001","41","PM2.5","San Francisco","06-075-0005","AQS","13","28","3",".","41","19"
"10/09/2001","58","PM2.5","San Francisco","06-075-0005","AQS","20","20","13",".","58","44"
"10/10/2001","66","PM2.5","San Francisco","06-075-0005","AQS","19","21","23","50","66","50"
"10/11/2001","37","NO2","San Francisco","06-075-0005","AQS","14","18","4",".","34","37"
"10/12/2001","60","PM2.5","San Francisco","06-075-0005","AQS","33","13","11",".","60","60"
"10/13/2001","55","PM2.5","San Francisco","06-075-0005","AQS","38","26","11",".","55","48"
"10/14/2001","55","PM2.5","San Francisco","06-075-0005","AQS","32","31","11",".","55","47"
"10/15/2001","63","PM2.5","San Francisco","06-075-0005","AQS","23","32","16",".","63","56"
"10/16/2001","52","PM2.5","San Francisco","06-075-0005","AQS","11","35","3","22","52","24"
"10/17/2001","35","PM2.5","San Francisco","06-075-0005","AQS","11","21","4",".","35","30"
"10/18/2001","52","PM2.5","San Francisco","06-075-0005","AQS","17","12","20",".","52","36"
"10/19/2001","65","PM2.5","San Francisco","06-075-0005","AQS","20","16","14",".","65","58"
"10/20/2001","52","PM2.5","San Francisco","06-075-0005","AQS","11","30","3",".","52","27"
"10/21/2001","37","PM2.5","San Francisco","06-075-0005","AQS","9","28","3",".","37","11"
"10/22/2001","42","PM2.5","San Francisco","06-075-0005","AQS","14","19","13","24","42","30"
"10/23/2001","47","PM2.5","San Francisco","06-075-0005","AQS","17","21","4",".","47","42"
"10/24/2001","58","PM2.5","San Francisco","06-075-0005","AQS","18","16","11",".","58","42"
"10/25/2001","61","PM2.5","San Francisco","06-075-0005","AQS","19","18","21",".","61","56"
"10/26/2001","75","PM2.5","San Francisco","06-075-0005","AQS","14","50","3",".","75","43"
"10/27/2001","63","PM2.5","San Francisco","06-075-0005","AQS","11","28","4",".","63","30"
"10/28/2001","54","PM2.5","San Francisco","06-075-0005","AQS","11","26","9","31","54","36"
"10/29/2001","46","PM2.5","San Francisco","06-075-0005","AQS","14","13","6",".","46","36"
"10/30/2001","31","NO2","San Francisco","06-075-0005","AQS","14","18","4",".","23","31"
"10/31/2001","36","NO2","San Francisco","06-075-0005","AQS","14","13","6",".","35","36"
"11/01/2001","69","PM2.5","San Francisco","06-075-0005","AQS","15","6","11",".","69","47"
"11/02/2001","52","PM2.5","San Francisco","06-075-0005","AQS","14","14","9",".","52","36"
"11/03/2001","54","PM2.5","San Francisco","06-075-0005","AQS","14","9","6","20","54","29"
