"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/15/2014","46","PM2.5","San Pablo","06-013-1004","AQS","9","22","11",".","46","25"
"02/16/2014","44","PM2.5","San Pablo","06-013-1004","AQS","8","36","9","16","44","30"
"02/17/2014","43","PM2.5","San Pablo","06-013-1004","AQS","13","31","4",".","43","36"
"02/18/2014","57","PM2.5","Laney College","06-001-0012","AQS","15","31","4",".","57","42"
"02/19/2014","44","PM2.5","San Pablo","06-013-1004","AQS","8","34","17",".","44","34"
"02/20/2014","43","PM2.5","San Pablo","06-013-1004","AQS","11","32","7",".","43","42"
"02/21/2014","52","PM2.5","San Pablo","06-013-1004","AQS","13","32","10",".","52","45"
"02/22/2014","56","PM2.5","San Pablo","06-013-1004","AQS","10","34","10","16","56","27"
"02/23/2014","52","PM2.5","San Pablo","06-013-1004","AQS","8","34","7",".","52","31"
"02/24/2014","53","PM2.5","San Pablo","06-013-1004","AQS","13","39","4",".","53","40"
"02/25/2014","57","PM2.5","San Pablo","06-013-1004","AQS","7","43","4",".","57","28"
"02/26/2014","52","PM2.5","San Pablo","06-013-1004","AQS","7","38","3",".","52","38"
"02/27/2014","49","PM2.5","San Pablo","06-013-1004","AQS","7","38","3",".","49","34"
"02/28/2014","41","Ozone","Concord","06-013-0002","AQS","7","41","1","9","40","26"
"03/01/2014","46","PM2.5","San Pablo","06-013-1004","AQS",".","37","4",".","46","29"
"03/02/2014","47","PM2.5","San Pablo","06-013-1004","AQS","8","35","3",".","47","41"
"03/03/2014","81","NO2","Oakland","06-001-0009","AQS","9","27","3",".","56","81"
"03/04/2014","48","PM2.5","San Rafael","06-041-0001","AQS","7","28","4",".","48","33"
"03/05/2014","53","PM2.5","San Pablo","06-013-1004","AQS","8","28","9",".","53","26"
"03/06/2014","55","PM2.5","San Pablo","06-013-1004","AQS","6","35","3","19","55","47"
"03/07/2014","52","PM2.5","San Pablo","06-013-1004","AQS","8","34","6",".","52","37"
"03/08/2014","55","PM2.5","San Pablo","06-013-1004","AQS","10","33","10",".","55","37"
"03/09/2014","56","PM2.5","San Pablo","06-013-1004","AQS","9","35","6",".","56","41"
"03/10/2014","41","PM2.5","San Rafael","06-041-0001","AQS","7","40","3",".","41","30"
"03/11/2014","41","NO2","San Rafael","06-041-0001","AQS","6","40","7",".","35","41"
"03/12/2014","39","Ozone","San Rafael","06-041-0001","AQS","8","39","6","24","36","35"
"03/13/2014","51","PM2.5","San Pablo","06-013-1004","AQS","9","38","9",".","51","42"
"03/14/2014","59","PM2.5","San Pablo","06-013-1004","AQS","7","36","6",".","59","27"
"03/15/2014","53","PM2.5","San Pablo","06-013-1004","AQS","13","42","7",".","53","29"
"03/16/2014","53","PM2.5","San Pablo","06-013-1004","AQS","9","42","10",".","53","22"
"03/17/2014","47","PM2.5","San Pablo","06-013-1004","AQS","6","41","4",".","47","29"
"03/18/2014","41","PM2.5","San Pablo","06-013-1004","AQS","11","39","23","10","41","35"
"03/19/2014","46","PM2.5","San Pablo","06-013-1004","AQS","14","44","7",".","46","42"
"03/20/2014","54","PM2.5","Oakland West","06-001-0011","AQS","9","46","16",".","54","32"
"03/21/2014","58","PM2.5","Oakland West","06-001-0011","AQS","8","39","3",".","58","29"
"03/22/2014","58","PM2.5","Oakland West","06-001-0011","AQS","7","42","6",".","58","26"
"03/23/2014","52","PM2.5","Oakland West","06-001-0011","AQS","7","44","9",".","52","29"
"03/24/2014","52","PM2.5","San Rafael","06-041-0001","AQS","9","44","11","19","52","32"
"03/25/2014","43","PM2.5","San Pablo","06-013-1004","AQS","7","36","6",".","43","36"
"03/26/2014","41","PM2.5","San Pablo","06-013-1004","AQS","6","38","7",".","41","34"
"03/27/2014","52","PM2.5","San Pablo","06-013-1004","AQS","7","42","1",".","52","27"
"03/28/2014","40","PM2.5","San Pablo","06-013-1004","AQS","7","34","10",".","40","28"
"03/29/2014","45","PM2.5","San Rafael","06-041-0001","AQS","7","35","10",".","45","20"
"03/30/2014","40","PM2.5","San Pablo","06-013-1004","AQS","6","38","6","11","40","24"
"03/31/2014","41","Ozone","Livermore","06-001-0007","AQS","7","41","6",".","40","30"
"04/01/2014","42","Ozone","Hayward","06-001-2001","AQS","7","42","6",".","38","37"
"04/02/2014","44","Ozone","Livermore","06-001-0007","AQS","8","44","11",".","35","34"
"04/03/2014","44","Ozone","San Ramon","06-013-2007","AQS","8","44","1",".","41","42"
"04/04/2014","41","Ozone","Livermore","06-001-0007","AQS","7","41","3",".","40","25"
"04/05/2014","43","PM2.5","San Rafael","06-041-0001","AQS","7","38","3","13","43","26"
"04/06/2014","47","PM2.5","San Rafael","06-041-0001","AQS","8","36","7",".","47","35"
"04/07/2014","48","PM2.5","San Rafael","06-041-0001","AQS","14","44","4",".","48","34"
"04/08/2014","74","Ozone","Concord","06-013-0002","AQS","9","74","23",".","49","48"
"04/09/2014","38","PM2.5","Livermore","06-001-0007","AQS","6","37","11",".","38","31"
"04/10/2014","47","PM2.5","Oakland","06-001-0009","AQS","7","45","10",".","47","26"
"04/11/2014","53","PM2.5","Oakland West","06-001-0011","AQS","6","37","7","18","53","29"
"04/12/2014","55","PM2.5","San Pablo","06-013-1004","AQS","5","42","9",".","55","11"
"04/13/2014","58","PM2.5","Oakland West","06-001-0011","AQS","6","45","4",".","58","16"
"04/14/2014","56","PM2.5","San Pablo","06-013-1004","AQS","6","46","7",".","56","27"
"04/15/2014","63","PM2.5","San Pablo","06-013-1004","AQS","6","43","6",".","63","33"
"04/16/2014","66","PM2.5","San Pablo","06-013-1004","AQS","7","46","27",".","66","29"
"04/17/2014","57","PM2.5","San Pablo","06-013-1004","AQS","7","41","3","27","57","29"
"04/18/2014","48","PM2.5","Oakland West","06-001-0011","AQS","8","43","7",".","48","31"
"04/19/2014","47","Ozone","Bethel Island","06-013-1002","AQS","6","47","3",".","40","18"
"04/20/2014","56","PM2.5","San Rafael","06-041-0001","AQS","7","49","4",".","56","29"
"04/21/2014","64","PM2.5","San Pablo","06-013-1004","AQS","6","46","4",".","64","30"
"04/22/2014","46","Ozone","Concord","06-013-0002","AQS","5","46","7",".","42","24"
"04/23/2014","45","NO2","San Francisco","06-075-0005","AQS","6","44","4","10","40","45"
"04/24/2014","45","PM2.5","San Rafael","06-041-0001","AQS","6","41","11",".","45","23"
"04/25/2014","43","Ozone","Redwood City","06-081-1001","AQS","6","43","1",".","38","27"
"04/26/2014","42","Ozone","Livermore","06-001-0007","AQS","6","42","9",".","37","19"
"04/27/2014","48","PM2.5","San Rafael","06-041-0001","AQS","6","43","6",".","48","18"
"04/28/2014","58","PM2.5","San Rafael","06-041-0001","AQS","9","45","6",".","58","40"
"04/29/2014","54","Ozone","Redwood City","06-081-1001","AQS","9","54","19","23","50","45"
"04/30/2014","119","Ozone","Livermore","06-001-0007","AQS","8","119","9",".","57","45"
"05/01/2014","126","Ozone","Concord","06-013-0002","AQS","11","126","7",".","58","57"
"05/02/2014","48","Ozone","Concord","06-013-0002","AQS","8","48","4",".","41","38"
"05/03/2014","43","Ozone","Bethel Island","06-013-1002","AQS","7","43","4",".","33","16"
"05/04/2014","40","PM2.5","San Rafael","06-041-0001","AQS","7","36","10",".","40","23"
"05/05/2014","40","PM2.5","San Rafael","06-041-0001","AQS","6","40","3","19","40","35"
"05/06/2014","51","PM2.5","San Rafael","06-041-0001","AQS","7","38","4",".","51","28"
"05/07/2014","55","PM2.5","San Rafael","06-041-0001","AQS","6","44","1",".","55","27"
"05/08/2014","43","Ozone","Hayward","06-001-2001","AQS","7","43","4",".","35","26"
"05/09/2014","43","Ozone","Livermore","06-001-0007","AQS","7","43","1",".","39","23"
"05/10/2014","43","PM2.5","San Rafael","06-041-0001","AQS","6","40","3",".","43","19"
"05/11/2014","40","Ozone","Livermore","06-001-0007","AQS","7","40","9","12","38","22"
"05/12/2014","49","Ozone","Redwood City","06-081-1001","AQS","7","49","21",".","48","36"
"05/13/2014","100","Ozone","Hayward","06-001-2001","AQS","9","100","10",".","52","42"
"05/14/2014","133","Ozone","Livermore","06-001-0007","AQS","9","133","16",".","52","55"
"05/15/2014","80","Ozone","Livermore","06-001-0007","AQS","10","80","14",".","54","51"
"05/16/2014","53","PM2.5","San Pablo","06-013-1004","AQS","6","47","4",".","53","24"
"05/17/2014","48","PM2.5","San Rafael","06-041-0001","AQS","6","40","3","17","48","14"
"05/18/2014","38","PM2.5","San Rafael","06-041-0001","AQS","6","36","3",".","38","15"
"05/19/2014","34","Ozone","Bethel Island","06-013-1002","AQS","6","34","1",".","32","25"
"05/20/2014","37","Ozone","Livermore","06-001-0007","AQS","7","37","3",".","36","33"
"05/21/2014","59","PM2.5","San Pablo","06-013-1004","AQS","7","42","13",".","59","25"
"05/22/2014","45","Ozone","Bethel Island","06-013-1002","AQS","7","45","4",".","43","25"
"05/23/2014","45","PM2.5","San Rafael","06-041-0001","AQS","7","36","4","13","45","18"
"05/24/2014","52","PM2.5","San Rafael","06-041-0001","AQS","7","36","4",".","52","13"
"05/25/2014","59","PM2.5","San Pablo","06-013-1004","AQS","8","42","6",".","59","20"
"05/26/2014","53","PM2.5","San Pablo","06-013-1004","AQS","8","38","9",".","53","19"
"05/27/2014","57","PM2.5","Oakland West","06-001-0011","AQS","8","45","6",".","57","29"
"05/28/2014","46","Ozone","Concord","06-013-0002","AQS","6","46","13",".","45","25"
"05/29/2014","58","PM2.5","Oakland West","06-001-0011","AQS","7","48","4","24","58","33"
"05/30/2014","65","PM2.5","San Pablo","06-013-1004","AQS","6","44","1",".","65","21"
"05/31/2014","51","PM2.5","San Pablo","06-013-1004","AQS","5","50","4",".","51","18"
"06/01/2014","61","Ozone","Bethel Island","06-013-1002","AQS","6","61","36",".","56","15"
"06/02/2014","35","Ozone","Bethel Island","06-013-1002","AQS","5","35","3",".","30","20"
"06/03/2014","45","Ozone","Livermore","06-001-0007","AQS","6","45","4",".","40","24"
"06/04/2014","100","Ozone","Livermore","06-001-0007","AQS","5","100","6","21","57","20"
"06/05/2014","65","PM2.5","San Pablo","06-013-1004","AQS","5","44","3",".","65","22"
"06/06/2014","55","PM2.5","Redwood City","06-081-1001","AQS","6","42","3",".","55","17"
"06/07/2014","74","Ozone","Livermore","06-001-0007","AQS","6","74","10",".","66","20"
"06/08/2014","60","PM2.5","San Pablo","06-013-1004","AQS","6","51","11",".","60","24"
"06/09/2014","80","Ozone","Livermore","06-001-0007","AQS","6","80","7",".","62","29"
"06/10/2014","40","PM2.5","Livermore","06-001-0007","AQS","6","37","7","10","40","21"
"06/11/2014","44","PM2.5","Oakland West","06-001-0011","AQS","5","38","9",".","44","17"
"06/12/2014","43","PM2.5","San Rafael","06-041-0001","AQS","5","34","3",".","43","20"
"06/13/2014","54","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","44","4",".","54","22"
"06/14/2014","60","PM2.5","San Pablo","06-013-1004","AQS","7","43","6",".","60","21"
"06/15/2014","65","PM2.5","San Pablo","06-013-1004","AQS","5","37","3",".","65","8"
"06/16/2014","54","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","5","35","26","23","54","15"
"06/17/2014","53","PM2.5","San Pablo","06-013-1004","AQS","6","38","21",".","53","29"
"06/18/2014","57","PM2.5","San Pablo","06-013-1004","AQS","8","41","14",".","57","36"
"06/19/2014","50","Ozone","Bethel Island","06-013-1002","AQS","6","50","4",".","49","19"
"06/20/2014","49","PM2.5","San Pablo","06-013-1004","AQS","7","41","6",".","49","23"
"06/21/2014","58","PM2.5","San Pablo","06-013-1004","AQS","6","41","9",".","58","9"
"06/22/2014","60","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","43","6","23","60","11"
"06/23/2014","57","PM2.5","San Pablo","06-013-1004","AQS","6","43","4",".","57","25"
"06/24/2014","46","PM2.5","San Pablo","06-013-1004","AQS","7","36","4",".","46","19"
"06/25/2014","24","PM2.5","San Pablo","06-013-1004","AQS","5","21","9",".","24","16"
"06/26/2014","37","PM2.5","San Pablo","06-013-1004","AQS","5","31","11",".","37","20"
"06/27/2014","25","PM2.5","San Pablo","06-013-1004","AQS","6","25","3",".","25","19"
"06/28/2014","35","Ozone","Bethel Island","06-013-1002","AQS","6","35","4","11","31","12"
"06/29/2014","58","Ozone","Livermore","06-001-0007","AQS","6","58","6",".","53","23"
"06/30/2014","108","Ozone","Livermore","06-001-0007","AQS","7","108","11",".","65","27"
"07/01/2014","41","Ozone","Livermore","06-001-0007","AQS","6","41","3",".","35","25"
"07/02/2014","41","Ozone","Bethel Island","06-013-1002","AQS","6","41","1",".","38","18"
"07/03/2014","52","PM2.5","San Pablo","06-013-1004","AQS","6","41","6",".","52","18"
"07/04/2014","59","PM2.5","Oakland","06-001-0009","AQS","6","44","4","17","59","11"
"07/05/2014","54","Ozone","Livermore","06-001-0007","AQS","6","54","4",".","43","12"
"07/06/2014","61","Ozone","Livermore","06-001-0007","AQS","7","61","9",".","32","18"
"07/07/2014","37","Ozone","Bethel Island","06-013-1002","AQS","6","37","17",".","32","25"
"07/08/2014","42","Ozone","Bethel Island","06-013-1002","AQS","5","42","4",".","19","17"
"07/09/2014","47","PM2.5","Laney College","06-001-0012","AQS","5","35","11",".","47","20"
"07/10/2014","31","Ozone","Livermore","06-001-0007","AQS","5","31","11","8","26","18"
"07/11/2014","76","PM2.5","Laney College","06-001-0012","AQS","5","30","14",".","76","23"
"07/12/2014","35","Ozone","Livermore","06-001-0007","AQS","5","35","3",".","20","17"
"07/13/2014","40","Ozone","Livermore","06-001-0007","AQS","6","40","11",".","37","19"
"07/14/2014","74","Ozone","Bethel Island","06-013-1002","AQS","7","74","7",".","67","30"
"07/15/2014","40","Ozone","Livermore","06-001-0007","AQS","6","40","11",".","38","19"
"07/16/2014","30","Ozone","Livermore","06-001-0007","AQS","6","30","13","10","26","18"
"07/17/2014","29","Ozone","Bethel Island","06-013-1002","AQS","6","29","10",".","18","13"
"07/18/2014","29","Ozone","Bethel Island","06-013-1002","AQS","7","29","6",".","15","15"
"07/19/2014","36","Ozone","Livermore","06-001-0007","AQS","3","36","17",".","23","15"
"07/20/2014","28","Ozone","Livermore","06-001-0007","AQS","3","28","7",".","21","12"
"07/21/2014","30","Ozone","Livermore","06-001-0007","AQS","5","30","13",".","16","24"
"07/22/2014","30","Ozone","Bethel Island","06-013-1002","AQS","5","30","11","6","20","21"
"07/23/2014","32","PM2.5","Laney College","06-001-0012","AQS","5","30","9",".","32","19"
"07/24/2014","47","Ozone","Livermore","06-001-0007","AQS","5","47","23",".","40","22"
"07/25/2014","115","Ozone","Livermore","06-001-0007","AQS","6","115","11",".","74","41"
"07/26/2014","56","PM2.5","Oakland West","06-001-0011","AQS","5","54","10",".","56","24"
"07/27/2014","52","PM2.5","San Pablo","06-013-1004","AQS","6","46","6",".","52","15"
"07/28/2014","40","Ozone","Livermore","06-001-0007","AQS","6","40","4","8","37","24"
"07/29/2014","46","Ozone","Bethel Island","06-013-1002","AQS","6","46","6",".","35","25"
"07/30/2014","51","Ozone","Bethel Island","06-013-1002","AQS","5","51","10",".","31","19"
"07/31/2014","42","Ozone","Bethel Island","06-013-1002","AQS","6","42","7",".","37","27"
"08/01/2014","52","PM2.5","Laney College","06-001-0012","AQS","6","47","6",".","52","26"
"08/02/2014","40","Ozone","Livermore","06-001-0007","AQS","5","40","3",".","37","10"
"08/03/2014","38","Ozone","Bethel Island","06-013-1002","AQS","5","38","3","10","36","11"
"08/04/2014","35","Ozone","Livermore","06-001-0007","AQS","5","35","6",".","30","21"
"08/05/2014","46","Ozone","Livermore","06-001-0007","AQS","6","46","11",".","40","25"
"08/06/2014","51","PM2.5","San Rafael","06-041-0001","AQS","6","50","10",".","51","32"
"08/07/2014","45","PM2.5","San Rafael","06-041-0001","AQS","5","40","4",".","45","21"
"08/08/2014","64","PM2.5","San Rafael","06-041-0001","AQS","5","48","4",".","64","20"
"08/09/2014","56","PM2.5","San Rafael","06-041-0001","AQS","8","38","4","18","56","13"
"08/10/2014","34","PM2.5","San Pablo","06-013-1004","AQS","7","34","3",".","34","11"
"08/11/2014","37","PM2.5","Laney College","06-001-0012","AQS","5","37","9",".","37","21"
"08/12/2014","39","PM2.5","San Rafael","06-041-0001","AQS","5","35","10",".","39","33"
"08/13/2014","42","PM2.5","Laney College","06-001-0012","AQS","5","28","7",".","42","24"
"08/14/2014","31","Ozone","Concord","06-013-0002","AQS","5","31","4",".","23","19"
"08/15/2014","40","PM2.5","San Rafael","06-041-0001","AQS","5","39","6","8","40","22"
"08/16/2014","44","Ozone","Livermore","06-001-0007","AQS","5","44","6",".","43","17"
"08/17/2014","42","Ozone","Livermore","06-001-0007","AQS","5","42","4",".","33","17"
"08/18/2014","33","PM2.5","San Rafael","06-041-0001","AQS","5","31","1",".","33","19"
"08/19/2014","33","Ozone","Bethel Island","06-013-1002","AQS","5","33","9",".","30","22"
"08/20/2014","30","Ozone","Livermore","06-001-0007","AQS","6","30","10",".","26","20"
"08/21/2014","39","Ozone","Livermore","06-001-0007","AQS","6","39","7","7","33","24"
"08/22/2014","38","PM2.5","San Pablo","06-013-1004","AQS","6","31","1",".","38","35"
"08/23/2014","47","Ozone","Bethel Island","06-013-1002","AQS","5","47","9",".","39","16"
"08/24/2014","37","Ozone","Livermore","06-001-0007","AQS","5","37","26",".","32","11"
"08/25/2014","41","Ozone","Bethel Island","06-013-1002","AQS","6","41","9",".","37","23"
"08/26/2014","46","Ozone","Livermore","06-001-0007","AQS","6","46","7",".","44","25"
"08/27/2014","61","Ozone","Livermore","06-001-0007","AQS","7","61","9","16","47","31"
"08/28/2014","54","Ozone","Livermore","06-001-0007","AQS","7","54","7",".","40","26"
"08/29/2014","35","PM2.5","San Rafael","06-041-0001","AQS","6","34","4",".","35","25"
"08/30/2014","42","PM2.5","San Pablo","06-013-1004","AQS","7","37","6",".","42","18"
"08/31/2014","48","PM2.5","San Rafael","06-041-0001","AQS","6","41","6",".","48","14"
"09/01/2014","67","Ozone","Livermore","06-001-0007","AQS",".","67","13",".","58","15"
"09/02/2014","49","PM2.5","Livermore","06-001-0007","AQS","7","33","3","16","49","19"
"09/03/2014","49","PM2.5","San Pablo","06-013-1004","AQS","8","44","13",".","49","28"
"09/04/2014","55","PM2.5","San Pablo","06-013-1004","AQS","8","44","4",".","55","22"
"09/05/2014","75","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","7","45","4",".","75","30"
"09/06/2014","79","PM2.5","Redwood City","06-081-1001","AQS","6","58","6",".","79","21"
"09/07/2014","63","PM2.5","San Rafael","06-041-0001","AQS","7","54","6",".","63","17"
"09/08/2014","58","PM2.5","San Rafael","06-041-0001","AQS","6","46","21","18","58","31"
"09/09/2014","48","PM2.5","Redwood City","06-081-1001","AQS","6","44","9",".","48","33"
"09/10/2014","77","Ozone","Hayward","06-001-2001","AQS","8","77","16",".","58","42"
"09/11/2014","97","Ozone","Livermore","06-001-0007","AQS","8","97","30",".","54","44"
"09/12/2014","87","Ozone","Livermore","06-001-0007","AQS","8","87","17",".","55","34"
"09/13/2014","58","Ozone","Livermore","06-001-0007","AQS","7","58","9",".","52","23"
"09/14/2014","53","PM2.5","Redwood City","06-081-1001","AQS","8","44","10","13","53","21"
"09/15/2014","52","PM2.5","San Rafael","06-041-0001","AQS","7","38","13",".","52","24"
"09/16/2014","48","PM2.5","San Rafael","06-041-0001","AQS","8","47","10",".","48","31"
"09/17/2014","35","PM2.5","San Pablo","06-013-1004","AQS","7","35","14",".","35","29"
"09/18/2014","34","PM2.5","San Rafael","06-041-0001","AQS","7","33","4",".","34","24"
"09/19/2014","39","PM2.5","Oakland","06-001-0009","AQS","7","35","7",".","39","23"
"09/20/2014","34","PM2.5","Redwood City","06-081-1001","AQS","6","33","6","11","34","19"
"09/21/2014","33","Ozone","Bethel Island","06-013-1002","AQS","6","33","9",".","31","10"
"09/22/2014","42","Ozone","Bethel Island","06-013-1002","AQS","6","42","6",".","37","27"
"09/23/2014","32","Ozone","Livermore","06-001-0007","AQS","7","32","6",".","25","28"
"09/24/2014","31","Ozone","Oakland West","06-001-0011","AQS","6","31","4",".","23","20"
"09/25/2014","37","Ozone","Livermore","06-001-0007","AQS","6","37","10",".","32","25"
"09/26/2014","41","Ozone","Bethel Island","06-013-1002","AQS","6","41","4","14","38","24"
"09/27/2014","41","PM2.5","San Rafael","06-041-0001","AQS","6","37","3",".","41","21"
"09/28/2014","44","PM2.5","San Rafael","06-041-0001","AQS","6","34","9",".","44","22"
"09/29/2014","42","PM2.5","Oakland","06-001-0009","AQS","6","33","3",".","42","23"
"09/30/2014","38","Ozone","Concord","06-013-0002","AQS","7","38","9",".","33","27"
"10/01/2014","51","NO2","San Francisco","06-075-0005","AQS","11","39","10",".","43","51"
"10/02/2014","80","Ozone","Hayward","06-001-2001","AQS","15","80","11","26","48","62"
"10/03/2014","90","Ozone","San Ramon","06-013-2007","AQS","18","90","11",".","52","82"
"10/04/2014","112","Ozone","Hayward","06-001-2001","AQS","16","112","7",".","49","43"
"10/05/2014","122","Ozone","Livermore","06-001-0007","AQS","9","122","11",".","47","42"
"10/06/2014","97","Ozone","Bethel Island","06-013-1002","AQS","8","97","9",".","52","38"
"10/07/2014","49","PM2.5","Laney College","06-001-0012","AQS","8","49","14",".","49","42"
"10/08/2014","50","PM2.5","Oakland West","06-001-0011","AQS","10","33","7","14","50","44"
"10/09/2014","40","PM2.5","Oakland West","06-001-0011","AQS","7","31","7",".","40","27"
"10/10/2014","36","PM2.5","Livermore","06-001-0007","AQS","6","35","6",".","36","24"
"10/11/2014","39","Ozone","Livermore","06-001-0007","AQS","8","39","6",".","37","24"
"10/12/2014","57","PM2.5","Oakland West","06-001-0011","AQS","13","44","6",".","57","38"
"10/13/2014","52","PM2.5","Oakland West","06-001-0011","AQS","16","47","17",".","52","47"
"10/14/2014","46","PM2.5","San Rafael","06-041-0001","AQS","7","37","1","27","46","43"
"10/15/2014","38","Ozone","Bethel Island","06-013-1002","AQS","7","38","9",".","37","29"
"10/16/2014","39","Ozone","Bethel Island","06-013-1002","AQS","9","39","17",".","34","37"
"10/17/2014","41","Ozone","Bethel Island","06-013-1002","AQS","8","41","11",".","28","38"
"10/18/2014","41","Ozone","Livermore","06-001-0007","AQS","10","41","21",".","28","23"
"10/19/2014","40","Ozone","Bethel Island","06-013-1002","AQS","8","40","4",".","23","23"
"10/20/2014","37","Ozone","Bethel Island","06-013-1002","AQS","6","37","10","12","21","27"
"10/21/2014","39","Ozone","Concord","06-013-0002","AQS","7","39","9",".","35","32"
"10/22/2014","38","NO2","San Francisco","06-075-0005","AQS","13","36","9",".","35","38"
"10/23/2014","37","PM2.5","Oakland West","06-001-0011","AQS","9","35","11",".","37","34"
"10/24/2014","46","NO2","San Francisco","06-075-0005","AQS","9","36","11",".","34","46"
"10/25/2014","36","Ozone","Concord","06-013-0002","AQS","6","36","11",".","34","18"
"10/26/2014","35","Ozone","Livermore","06-001-0007","AQS","6","35","6","16","31","21"
"10/27/2014","38","PM2.5","Oakland West","06-001-0011","AQS","15","32","9",".","38","33"
"10/28/2014","47","NO2","San Francisco","06-075-0005","AQS","14","31","19",".","36","47"
"10/29/2014","49","PM2.5","Laney College","06-001-0012","AQS","13","41","9",".","49","47"
"10/30/2014","47","PM2.5","Oakland West","06-001-0011","AQS","16","35","13",".","47","43"
"10/31/2014","33","NO2","Laney College","06-001-0012","AQS","6","31","1",".","30","33"
