"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/04/2017","37","Ozone","San Rafael","06-041-0001","AQS","9","37","4",".","26","25"
"02/05/2017","41","Ozone","San Rafael","06-041-0001","AQS","9","41","7",".","25","23"
"02/06/2017","40","Ozone","Patterson Pass","06-001-2005","AQS","9","40","9","9","28","39"
"02/07/2017","31","Ozone","Bethel Island","06-013-1002","AQS","9","31","4",".","27","28"
"02/08/2017","26","PM2.5","San Pablo","06-013-1004","AQS","9","20","7",".","26","26"
"02/09/2017","38","Ozone","San Francisco","06-075-0005","AQS","9","38","4",".","22","25"
"02/10/2017","42","NO2","Laney College","06-001-0012","AQS","9","36","4",".","34","42"
"02/11/2017","34","Ozone","Patterson Pass","06-001-2005","AQS","9","34","9",".","28","29"
"02/12/2017","45","PM2.5","Oakland West","06-001-0011","AQS","13","35","6","18","45","25"
"02/13/2017","54","PM2.5","Oakland West","06-001-0011","AQS","11","34","13",".","54","33"
"02/14/2017","54","PM2.5","Oakland West","06-001-0011","AQS","14","36","4",".","54","40"
"02/15/2017","64","PM2.5","Concord","06-013-0002","AQS","11","36","14",".","64","38"
"02/16/2017","41","Ozone","Concord","06-013-0002","AQS","8","41","6",".","38","36"
"02/17/2017","40","Ozone","Patterson Pass","06-001-2005","AQS","8","40","1",".","34","26"
"02/18/2017","40","Ozone","Patterson Pass","06-001-2005","AQS","7","40","4","7","29","13"
"02/19/2017","40","Ozone","Patterson Pass","06-001-2005","AQS","6","40","7",".","32","13"
"02/20/2017","45","Ozone","San Rafael","06-041-0001","AQS","7","45","13",".","32","22"
"02/21/2017","44","PM2.5","Oakland West","06-001-0011","AQS","7","40","4",".","44","39"
"02/22/2017","40","NO2","San Francisco","06-075-0005","AQS","10","38","3",".","28","40"
"02/23/2017","39","Ozone","Bethel Island","06-013-1002","AQS","7","39","1",".","25","33"
"02/24/2017","51","NO2","San Francisco","06-075-0005","AQS","10","39","3","11","40","51"
"02/25/2017","43","PM2.5","Concord","06-013-0002","AQS","7","41","9",".","43","22"
"02/26/2017","40","Ozone","Patterson Pass","06-001-2005","AQS","9","40","3",".","35","27"
"02/27/2017","39","Ozone","Patterson Pass","06-001-2005","AQS","8","39","3",".","30","32"
"02/28/2017","53","PM2.5","Oakland","06-001-0009","AQS","8","39","3",".","53","32"
"03/01/2017","49","PM2.5","Oakland West","06-001-0011","AQS","9","40","11",".","49","38"
"03/02/2017","50","PM2.5","Oakland West","06-001-0011","AQS","17","44","7","18","50","36"
"03/03/2017","47","PM2.5","Oakland West","06-001-0011","AQS","16","43","10",".","47","32"
"03/04/2017","44","Ozone","San Rafael","06-041-0001","AQS","8","44","4",".","21","25"
"03/05/2017","43","Ozone","San Rafael","06-041-0001","AQS","7","43","1",".","32","17"
"03/06/2017","39","Ozone","Patterson Pass","06-001-2005","AQS","10","39","10",".","32","39"
"03/07/2017","50","NO2","San Francisco","06-075-0005","AQS","14","41","4",".","41","50"
"03/08/2017","38","PM2.5","Oakland West","06-001-0011","AQS","10","37","6","17","38","35"
"03/09/2017","55","PM2.5","Oakland West","06-001-0011","AQS","14","35","7",".","55","38"
"03/10/2017","40","PM2.5","Oakland West","06-001-0011","AQS","9","31","16",".","40","28"
"03/11/2017","46","PM2.5","San Rafael","06-041-0001","AQS","10","36","6",".","46","25"
"03/12/2017","42","PM2.5","Oakland West","06-001-0011","AQS","10","41","6",".","42","27"
"03/13/2017","45","PM2.5","Oakland West","06-001-0011","AQS","15","44","9",".","45","42"
"03/14/2017","50","PM2.5","Oakland West","06-001-0011","AQS","13","50","13","18","50","37"
"03/15/2017","40","Ozone","Patterson Pass","06-001-2005","AQS","8","40","9",".","37","25"
"03/16/2017","43","Ozone","Patterson Pass","06-001-2005","AQS","9","43","6",".","31","28"
"03/17/2017","47","Ozone","Patterson Pass","06-001-2005","AQS","11","47","7",".","45","34"
"03/18/2017","37","Ozone","Patterson Pass","06-001-2005","AQS","10","37","7",".","36","26"
"03/19/2017","37","PM2.5","Laney College","06-001-0012","AQS","9","37","6",".","37","22"
"03/20/2017","35","PM2.5","Oakland West","06-001-0011","AQS","8","30","10","21","35","26"
"03/21/2017","41","Ozone","Patterson Pass","06-001-2005","AQS","9","41","10",".","30","21"
"03/22/2017","41","Ozone","Livermore","06-001-0007","AQS","9","41","6",".","33","25"
"03/23/2017","39","Ozone","Livermore","06-001-0007","AQS","9","39","11",".","34","36"
"03/24/2017","43","Ozone","Patterson Pass","06-001-2005","AQS","9","43","1",".","42","35"
"03/25/2017","40","Ozone","Livermore","06-001-0007","AQS","10","40","3",".","38","27"
"03/26/2017","40","Ozone","Bethel Island","06-013-1002","AQS","7","40","4","7","24","20"
"03/27/2017","40","PM2.5","Oakland West","06-001-0011","AQS","7","38","1",".","40","35"
"03/28/2017","47","Ozone","Bethel Island","06-013-1002","AQS","8","47","13",".","39","32"
"03/29/2017","59","PM2.5","Oakland West","06-001-0011","AQS","10","43","9",".","59","40"
"03/30/2017","55","PM2.5","San Rafael","06-041-0001","AQS","7","44","6",".","55","33"
"03/31/2017","49","PM2.5","Oakland West","06-001-0011","AQS","8","42","3",".","49","26"
"04/01/2017","55","PM2.5","Oakland West","06-001-0011","AQS","8","46","33","27","55","33"
"04/02/2017","58","PM2.5","Oakland West","06-001-0011","AQS","8","41","6",".","58","19"
"04/03/2017","58","PM2.5","Oakland West","06-001-0011","AQS","7","46","14",".","58","42"
"04/04/2017","55","PM2.5","Oakland West","06-001-0011","AQS","7","47","6",".","55","32"
"04/05/2017","50","Ozone","San Francisco","06-075-0005","AQS","8","50","11",".","41","44"
"04/06/2017","55","NO2","Laney College","06-001-0012","AQS","9","51","6",".","40","55"
"04/07/2017","44","Ozone","San Pablo","06-013-1004","AQS","8","44","7","17","38","31"
"04/08/2017","45","Ozone","Oakland West","06-001-0011","AQS","8","45","1",".","30","23"
"04/09/2017","43","Ozone","San Ramon","06-013-2007","AQS","8","43","4",".","38","24"
"04/10/2017","46","Ozone","Bethel Island","06-013-1002","AQS","8","46","4",".","39","40"
"04/11/2017","47","PM2.5","Oakland West","06-001-0011","AQS","8","44","13",".","47","36"
"04/12/2017","44","Ozone","San Rafael","06-041-0001","AQS","8","44","6",".","25","39"
"04/13/2017","45","Ozone","Bethel Island","06-013-1002","AQS","6","45","9","9","28","29"
"04/14/2017","42","Ozone","San Ramon","06-013-2007","AQS","7","42","3",".","33","24"
"04/15/2017","44","PM2.5","Oakland West","06-001-0011","AQS","7","40","6",".","44","28"
"04/16/2017","43","Ozone","San Rafael","06-041-0001","AQS","7","43","19",".","40","24"
"04/17/2017","32","PM2.5","Concord","06-013-0002","AQS","7","31","3",".","32","28"
"04/18/2017","42","Ozone","Bethel Island","06-013-1002","AQS","7","42","13",".","26","28"
"04/19/2017","45","Ozone","Bethel Island","06-013-1002","AQS","7","45","3","12","42","28"
"04/20/2017","48","Ozone","San Ramon","06-013-2007","AQS","7","48","10",".","40","27"
"04/21/2017","45","PM2.5","Oakland West","06-001-0011","AQS","9","45","21",".","45","29"
"04/22/2017","43","PM2.5","Oakland West","06-001-0011","AQS","7","41","6",".","43","24"
"04/23/2017","42","Ozone","Concord","06-013-0002","AQS","6","42","3",".","38","19"
"04/24/2017","41","Ozone","San Rafael","06-041-0001","AQS","6","41","3",".","35","28"
"04/25/2017","42","Ozone","Concord","06-013-0002","AQS","7","42","1","12","33","29"
"04/26/2017","32","Ozone","San Rafael","06-041-0001","AQS","7","32","6",".","30","24"
"04/27/2017","44","Ozone","Concord","06-013-0002","AQS","7","44","3",".","37","36"
"04/28/2017","54","Ozone","San Ramon","06-013-2007","AQS","6","54","1",".","42","41"
"04/29/2017","51","PM2.5","Oakland West","06-001-0011","AQS","7","47","3",".","51","31"
"04/30/2017","55","PM2.5","Oakland West","06-001-0011","AQS","7","48","4",".","55","20"
"05/01/2017","56","PM2.5","Oakland West","06-001-0011","AQS","8","47","6","20","56","34"
"05/02/2017","57","PM2.5","Oakland West","06-001-0011","AQS","8","42","4",".","57","33"
"05/03/2017","52","PM2.5","Oakland West","06-001-0011","AQS","9","47","7",".","52","38"
"05/04/2017","36","Ozone","Bethel Island","06-013-1002","AQS","7","36","7",".","29","21"
"05/05/2017","42","Ozone","Redwood City","06-081-1001","AQS","7","42","3",".","34","17"
"05/06/2017","51","PM2.5","San Rafael","06-041-0001","AQS","8","39","1",".","51","14"
"05/07/2017","60","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","8","43","11","35","60","27"
"05/08/2017","68","PM2.5","Laney College","06-001-0012","AQS","8","45","4",".","68","31"
"05/09/2017","67","PM2.5","Oakland West","06-001-0011","AQS","8","47","3",".","67","28"
"05/10/2017","52","PM2.5","Concord","06-013-0002","AQS","7","39","13",".","52","18"
"05/11/2017","41","PM2.5","Concord","06-013-0002","AQS","7","35","6",".","41","34"
"05/12/2017","38","Ozone","Redwood City","06-081-1001","AQS","8","38","1",".","35","24"
"05/13/2017","40","Ozone","Bethel Island","06-013-1002","AQS","7","40","3","8","34","17"
"05/14/2017","47","PM2.5","Oakland West","06-001-0011","AQS","7","38","1",".","47","15"
"05/15/2017","54","PM2.5","Oakland West","06-001-0011","AQS","8","40","3",".","54","29"
"05/16/2017","37","PM2.5","Oakland West","06-001-0011","AQS","7","35","6",".","37","23"
"05/17/2017","41","Ozone","Concord","06-013-0002","AQS","8","41","6",".","36","23"
"05/18/2017","60","PM2.5","Oakland West","06-001-0011","AQS","9","40","4",".","60","34"
"05/19/2017","62","PM2.5","Oakland West","06-001-0011","AQS","9","50","9","30","62","38"
"05/20/2017","51","Ozone","San Ramon","06-013-2007","AQS","9","51","4",".","45","24"
"05/21/2017","64","Ozone","Concord","06-013-0002","AQS","9","64","9",".","56","22"
"05/22/2017","84","Ozone","San Ramon","06-013-2007","AQS","9","84","6",".","52","27"
"05/23/2017","51","Ozone","San Ramon","06-013-2007","AQS","9","51","6",".","50","25"
"05/24/2017","40","PM2.5","Concord","06-013-0002","AQS","8","37","3",".","40","22"
"05/25/2017","38","PM2.5","San Pablo","06-013-1004","AQS","7","37","3","23","38","24"
"05/26/2017","40","PM2.5","Concord","06-013-0002","AQS","7","35","3",".","40","21"
"05/27/2017","40","PM2.5","Concord","06-013-0002","AQS","6","35","3",".","40","14"
"05/28/2017","43","PM2.5","Concord","06-013-0002","AQS","7","35","3",".","43","11"
"05/29/2017","38","PM2.5","Oakland West","06-001-0011","AQS","7","31","1",".","38","10"
"05/30/2017","44","PM2.5","Concord","06-013-0002","AQS","7","35","3",".","44","21"
"05/31/2017","35","PM2.5","Concord","06-013-0002","AQS","6","34","7","8","35","24"
"06/01/2017","32","PM2.5","Oakland West","06-001-0011","AQS","7","27","4",".","32","21"
"06/02/2017","48","PM2.5","Oakland West","06-001-0011","AQS","7","38","4",".","48","22"
"06/03/2017","53","PM2.5","Oakland West","06-001-0011","AQS","7","34","3",".","53","13"
"06/04/2017","60","PM2.5","Oakland West","06-001-0011","AQS","7","47","3",".","60","11"
"06/05/2017","68","PM2.5","Oakland West","06-001-0011","AQS","7","47","4",".","68","26"
"06/06/2017","62","PM2.5","Oakland West","06-001-0011","AQS","7","42","3","24","62","24"
"06/07/2017","43","PM2.5","Oakland West","06-001-0011","AQS","7","33","3",".","43","23"
"06/08/2017","33","PM2.5","Oakland West","06-001-0011","AQS","8","32","4",".","33","22"
"06/09/2017","40","PM2.5","Oakland West","06-001-0011","AQS","7","34","10",".","40","25"
"06/10/2017","38","PM2.5","Oakland West","06-001-0011","AQS","7","31","3",".","38","17"
"06/11/2017","38","PM2.5","Oakland West","06-001-0011","AQS","6","31","1",".","38","12"
"06/12/2017","53","PM2.5","Oakland West","06-001-0011","AQS","7","32","21","14","53","21"
"06/13/2017","54","PM2.5","Oakland West","06-001-0011","AQS","7","33","4","19","54","21"
"06/14/2017","59","PM2.5","Oakland West","06-001-0011","AQS","7","41","4",".","59","29"
"06/15/2017","52","PM2.5","Oakland West","06-001-0011","AQS","5","32","4",".","52","22"
"06/16/2017","51","PM2.5","Oakland West","06-001-0011","AQS","6","34","7",".","51","25"
"06/17/2017","58","PM2.5","Oakland West","06-001-0011","AQS","6","47","7",".","58","23"
"06/18/2017","64","PM2.5","Oakland West","06-001-0011","AQS","8","49","9","28","64","22"
"06/19/2017","56","PM2.5","Laney College","06-001-0012","AQS","7","50","9",".","56","19"
"06/20/2017","56","PM2.5","Oakland West","06-001-0011","AQS","7","44","6",".","56","21"
"06/21/2017","80","Ozone","San Ramon","06-013-2007","AQS","8","80","6",".","56","24"
"06/22/2017","97","Ozone","Concord","06-013-0002","AQS","8","97","14",".","62","27"
"06/23/2017","42","Ozone","Livermore","06-001-0007","AQS","6","42","4",".","35","15"
"06/24/2017","33","Ozone","Bethel Island","06-013-1002","AQS","6","33","6","8","29","12"
"06/25/2017","32","Ozone","Bethel Island","06-013-1002","AQS","6","32","6",".","30","8"
"06/26/2017","29","PM2.5","Concord","06-013-0002","AQS","6","29","6",".","29","22"
"06/27/2017","33","Ozone","Bethel Island","06-013-1002","AQS","6","33","3",".","29","17"
"06/28/2017","52","PM2.5","Oakland West","06-001-0011","AQS","6","36","3",".","52","21"
"06/29/2017","58","PM2.5","Oakland West","06-001-0011","AQS","6","40","4",".","58","20"
"06/30/2017","51","PM2.5","Concord","06-013-0002","AQS","6","37","3","18","51","19"
"07/01/2017","52","PM2.5","Oakland West","06-001-0011","AQS","7","41","13",".","52","9"
"07/02/2017","45","PM2.5","Concord","06-013-0002","AQS","6","37","3",".","45","11"
"07/03/2017","43","Ozone","Concord","06-013-0002","AQS","6","43","6",".","37","21"
"07/04/2017","59","PM2.5","Oakland","06-001-0009","AQS","6","43","6",".","59","9"
"07/05/2017","42","PM2.5","Livermore","06-001-0007","AQS","6","35","6",".","42","18"
"07/06/2017","44","Ozone","Livermore","06-001-0007","AQS","7","44","6","16","35","25"
"07/07/2017","62","PM2.5","Laney College","06-001-0012","AQS","7","58","10",".","62","34"
"07/08/2017","65","PM2.5","Oakland West","06-001-0011","AQS","9","58","7",".","65","25"
"07/09/2017","50","PM2.5","Concord","06-013-0002","AQS","6","42","7",".","50","19"
"07/10/2017","57","PM2.5","Oakland West","06-001-0011","AQS","7","39","4",".","57","17"
"07/11/2017","62","PM2.5","Oakland West","06-001-0011","AQS","6","39","3",".","62","20"
"07/12/2017","55","PM2.5","Concord","06-013-0002","AQS","7","40","4","19","55","19"
"07/13/2017","46","PM2.5","Concord","06-013-0002","AQS","7","37","7",".","46","19"
"07/14/2017","48","PM2.5","Concord","06-013-0002","AQS","7","42","6",".","48","20"
"07/15/2017","56","PM2.5","Laney College","06-001-0012","AQS","8","54","10",".","56","18"
"07/16/2017","67","PM2.5","Oakland West","06-001-0011","AQS","8","42","10",".","67","22"
"07/17/2017","67","PM2.5","Oakland West","06-001-0011","AQS","7","51","10",".","67","22"
"07/18/2017","53","PM2.5","Concord","06-013-0002","AQS","8","39","3","19","53","18"
"07/19/2017","52","PM2.5","Oakland West","06-001-0011","AQS","7","41","4",".","52","21"
"07/20/2017","47","PM2.5","Berkeley Aquatic Park","06-001-0013","AQS","8","34","4",".","47","19"
"07/21/2017","54","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","7","39","4",".","54","14"
"07/22/2017","64","Ozone","San Ramon","06-013-2007","AQS","8","64","6",".","51","16"
"07/23/2017","49","Ozone","Concord","06-013-0002","AQS","8","49","7",".","45","21"
"07/24/2017","41","PM2.5","Concord","06-013-0002","AQS","7","33","9","14","41","13"
"07/25/2017","43","PM2.5","Concord","06-013-0002","AQS","8","39","9",".","43","22"
"07/26/2017","44","Ozone","Concord","06-013-0002","AQS","8","44","7",".","37","23"
"07/27/2017","50","PM2.5","Redwood City","06-081-1001","AQS","8","49","9",".","50","23"
"07/28/2017","54","PM2.5","Oakland West","06-001-0011","AQS","6","44","7",".","54","20"
"07/29/2017","51","PM2.5","Oakland","06-001-0009","AQS","6","41","11",".","51","14"
"07/30/2017","50","Ozone","Livermore","06-001-0007","AQS","6","50","9","10","43","13"
"07/31/2017","45","Ozone","Livermore","06-001-0007","AQS","6","45","7",".","38","20"
"08/01/2017","90","Ozone","Livermore","06-001-0007","AQS","7","90","11",".","54","27"
"08/02/2017","97","Ozone","Livermore","06-001-0007","AQS","7","97","13",".","55","24"
"08/03/2017","48","PM2.5","Concord","06-013-0002","AQS","9","46","9",".","48","31"
"08/04/2017","53","PM2.5","Concord","06-013-0002","AQS","7","44","7",".","53","29"
"08/05/2017","42","Ozone","Livermore","06-001-0007","AQS","6","42","4","8","41","17"
"08/06/2017","57","PM2.5","San Pablo","06-013-1004","AQS","6","38","9",".","57","9"
"08/07/2017","62","PM2.5","Concord","06-013-0002","AQS","6","38","4",".","62","19"
"08/08/2017","55","PM2.5","Concord","06-013-0002","AQS","7","42","4",".","55","23"
"08/09/2017","54","PM2.5","Concord","06-013-0002","AQS","6","36","3",".","54","21"
"08/10/2017","55","PM2.5","Concord","06-013-0002","AQS","7","37","6",".","55","20"
"08/11/2017","58","PM2.5","Concord","06-013-0002","AQS","7","44","6","16","58","23"
"08/12/2017","61","PM2.5","Concord","06-013-0002","AQS","7","40","4",".","61","9"
"08/13/2017","39","PM2.5","San Pablo","06-013-1004","AQS","14","29","3",".","39","7"
"08/14/2017","56","PM2.5","San Pablo","06-013-1004","AQS","6","24","10",".","56","19"
"08/15/2017","56","PM2.5","San Pablo","06-013-1004","AQS","6","32","3",".","56","18"
"08/16/2017","57","PM2.5","Concord","06-013-0002","AQS","6","40","6",".","57","21"
"08/17/2017","55","PM2.5","Concord","06-013-0002","AQS","7","40","4","17","55","17"
"08/18/2017","58","PM2.5","Concord","06-013-0002","AQS","6","46","7",".","58","24"
"08/19/2017","52","PM2.5","Concord","06-013-0002","AQS","7","42","4",".","52","15"
"08/20/2017","57","PM2.5","Laney College","06-001-0012","AQS","6","43","13",".","57","10"
"08/21/2017","53","PM2.5","Laney College","06-001-0012","AQS","7","34","23",".","53","22"
"08/22/2017","63","PM2.5","Laney College","06-001-0012","AQS","7","46","7",".","63","28"
"08/23/2017","74","PM2.5","Concord","06-013-0002","AQS","8","64","6","21","74","25"
"08/24/2017","61","PM2.5","Redwood City","06-081-1001","AQS","6","26","3",".","61","16"
"08/25/2017","66","PM2.5","Concord","06-013-0002","AQS","7","58","10",".","66","23"
"08/26/2017","129","Ozone","Livermore","06-001-0007","AQS","8","129","9",".","64","25"
"08/27/2017","71","PM2.5","Oakland West","06-001-0011","AQS","7","58","10",".","71","23"
"08/28/2017","143","Ozone","Livermore","06-001-0007","AQS","7","143","11",".","72","26"
"08/29/2017","58","PM2.5","Oakland West","06-001-0011","AQS","7","41","6","16","58","25"
"08/30/2017","51","PM2.5","Oakland West","06-001-0011","AQS","6","39","6",".","51","18"
"08/31/2017","105","Ozone","Livermore","06-001-0007","AQS","11","105","9",".","85","45"
"09/01/2017","205","Ozone","Hayward","06-001-2001","AQS","8","205","16",".","131","56"
"09/02/2017","190","Ozone","Hayward","06-001-2001","AQS","15","190","17",".","104","43"
"09/03/2017","151","PM2.5","Oakland West","06-001-0011","AQS","13","112","10",".","151","38"
"09/04/2017","149","PM2.5","Oakland West","06-001-0011","AQS","13","50","6","50","149","21"
"09/05/2017","75","PM2.5","Oakland West","06-001-0011","AQS","7","61","4",".","75","26"
"09/06/2017","60","PM2.5","Oakland West","06-001-0011","AQS","7","44","6",".","60","22"
"09/07/2017","62","PM2.5","Oakland West","06-001-0011","AQS","8","33","7",".","62","25"
"09/08/2017","56","PM2.5","Concord","06-013-0002","AQS","8","42","4",".","56","24"
"09/09/2017","61","Ozone","Livermore","06-001-0007","AQS","8","61","7",".","55","16"
"09/10/2017","90","Ozone","Hayward","06-001-2001","AQS","8","90","7","22","65","35"
"09/11/2017","59","PM2.5","Oakland West","06-001-0011","AQS","8","58","10",".","59","35"
"09/12/2017","53","PM2.5","Oakland West","06-001-0011","AQS","9","50","6",".","53","30"
"09/13/2017","33","Ozone","Livermore","06-001-0007","AQS","7","33","4",".","32","22"
"09/14/2017","53","PM2.5","Laney College","06-001-0012","AQS","7","35","10",".","53","24"
"09/15/2017","52","PM2.5","Concord","06-013-0002","AQS","7","42","4",".","52","23"
"09/16/2017","65","PM2.5","Concord","06-013-0002","AQS","7","44","4","22","65","18"
"09/17/2017","64","PM2.5","Concord","06-013-0002","AQS","7","42","3",".","64","11"
"09/18/2017","33","Ozone","Redwood City","06-081-1001","AQS","7","33","4",".","31","24"
"09/19/2017","39","Ozone","Livermore","06-001-0007","AQS","6","39","4",".","35","26"
"09/20/2017","36","PM2.5","Laney College","06-001-0012","AQS","7","34","10",".","36","29"
"09/21/2017","36","PM2.5","Concord","06-013-0002","AQS","7","33","3",".","36","27"
"09/22/2017","40","PM2.5","Oakland West","06-001-0011","AQS","7","35","4","15","40","27"
"09/23/2017","45","PM2.5","Oakland West","06-001-0011","AQS","9","36","4",".","45","25"
"09/24/2017","55","PM2.5","Oakland West","06-001-0011","AQS","10","38","4",".","55","24"
"09/25/2017","64","NO2","San Francisco","06-075-0005","AQS","10","41","10",".","57","64"
"09/26/2017","53","PM2.5","Laney College","06-001-0012","AQS","11","44","10",".","53","47"
"09/27/2017","71","Ozone","Livermore","06-001-0007","AQS","13","71","23",".","58","45"
"09/28/2017","61","Ozone","Livermore","06-001-0007","AQS","9","61","10","23","48","39"
"09/29/2017","48","PM2.5","Redwood City","06-081-1001","AQS","7","33","3","11","48","23"
"09/30/2017","54","PM2.5","Oakland West","06-001-0011","AQS","9","40","4",".","54","22"
"10/01/2017","59","PM2.5","Oakland West","06-001-0011","AQS","9","42","6",".","59","28"
"10/02/2017","46","PM2.5","Oakland West","06-001-0011","AQS","9","40","6",".","46","35"
"10/03/2017","55","PM2.5","Laney College","06-001-0012","AQS","8","36","7",".","55","25"
"10/04/2017","49","PM2.5","Laney College","06-001-0012","AQS","10","39","14","20","49","33"
"10/05/2017","52","PM2.5","Laney College","06-001-0012","AQS","8","44","9",".","52","36"
"10/06/2017","54","PM2.5","Laney College","06-001-0012","AQS","14","46","11",".","54","47"
"10/07/2017","67","Ozone","Bethel Island","06-013-1002","AQS","10","67","13",".","61","26"
"10/08/2017","57","PM2.5","San Francisco","06-075-0005","AQS","7","42","6",".","57","31"
"10/09/2017","161","PM2.5","San Rafael","06-041-0001","AQS","13","49","17",".","161","44"
"10/10/2017","158","PM2.5","San Pablo","06-013-1004","AQS","22","61","16","71","158","49"
"10/11/2017","169","PM2.5","Concord","06-013-0002","AQS","15","49","9",".","169","38"
"10/12/2017","155","PM2.5","Laney College","06-001-0012","AQS","14","48","7",".","155","48"
"10/13/2017","159","PM2.5","Oakland","06-001-0009","AQS","16","49","7",".","159","46"
"10/14/2017","91","PM2.5","Concord","06-013-0002","AQS","15","44","7",".","91","39"
"10/15/2017","74","Ozone","Livermore","06-001-0007","AQS","9","74","11",".","60","48"
"10/16/2017","95","PM2.5","San Pablo","06-013-1004","AQS","18","67","14","47","95","65"
"10/17/2017","101","PM2.5","San Pablo","06-013-1004","AQS","17","58","16",".","101","71"
"10/18/2017","67","PM2.5","Livermore","06-001-0007","AQS","9","50","13",".","67","37"
"10/19/2017","33","PM2.5","Oakland West","06-001-0011","AQS","7","31","3",".","33","25"
"10/20/2017","44","PM2.5","Laney College","06-001-0012","AQS","8","34","3",".","44","30"
"10/21/2017","44","PM2.5","Oakland West","06-001-0011","AQS","8","36","4",".","44","27"
"10/22/2017","52","PM2.5","Oakland West","06-001-0011","AQS","10","35","9","16","52","28"
"10/23/2017","54","PM2.5","Oakland West","06-001-0011","AQS","17","36","16",".","54","54"
"10/24/2017","56","NO2","San Francisco","06-075-0005","AQS","14","49","7",".","43","56"
"10/25/2017","97","Ozone","Livermore","06-001-0007","AQS","13","97","14",".","64","63"
"10/26/2017","77","Ozone","Hayward","06-001-2001","AQS","13","77","23",".","65","54"
"10/27/2017","61","Ozone","Hayward","06-001-2001","AQS","11","61","26",".","57","49"
"10/28/2017","61","Ozone","Bethel Island","06-013-1002","AQS","8","61","10","15","58","26"
"10/29/2017","58","PM2.5","Laney College","06-001-0012","AQS","7","34","6",".","58","23"
"10/30/2017","44","PM2.5","Laney College","06-001-0012","AQS","7","35","3",".","44","25"
"10/31/2017","53","PM2.5","Laney College","06-001-0012","AQS","9","38","4",".","53","30"
"11/01/2017","61","PM2.5","Oakland West","06-001-0011","AQS","11","39","13",".","61","51"
