"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/07/2011","74","NO2","San Francisco","06-075-0005","AQS","14","34","10",".","53","74"
"02/08/2011","38","Ozone","San Pablo","06-013-1004","AQS","6","38","1","12","33","32"
"02/09/2011","50","NO2","San Francisco","06-075-0005","AQS","9","34","3",".","37","50"
"02/10/2011","70","NO2","San Francisco","06-075-0005","AQS","13","28","4",".","47","70"
"02/11/2011","71","PM2.5","Livermore","06-001-0007","AQS","14","36","17",".","71","56"
"02/12/2011","74","PM2.5","San Rafael","06-041-0001","AQS","14","33","7",".","74","44"
"02/13/2011","69","PM2.5","Livermore","06-001-0007","AQS","9","37","6",".","69","34"
"02/14/2011","37","Ozone","San Pablo","06-013-1004","AQS","7","37","3","11","32","25"
"02/15/2011","41","Ozone","San Pablo","06-013-1004","AQS","7","41","6",".","39","31"
"02/16/2011","39","Ozone","San Pablo","06-013-1004","AQS","6","39","7",".","35","33"
"02/17/2011","35","Ozone","Livermore","06-001-0007","AQS","6","35","9",".","33","25"
"02/18/2011","43","PM2.5","San Rafael","06-041-0001","AQS","9","36","4",".","43","35"
"02/19/2011","46","PM2.5","San Rafael","06-041-0001","AQS","7","31","3",".","46","31"
"02/20/2011","42","PM2.5","Livermore","06-001-0007","AQS","7","33","4","9","42","38"
"02/21/2011","82","NO2","San Francisco","06-075-0005","AQS","9","33","4",".","46","82"
"02/22/2011","55","NO2","San Francisco","06-075-0005","AQS","9","33","4",".","39","55"
"02/23/2011","42","PM2.5","San Rafael","06-041-0001","AQS","9","36","3",".","42","31"
"02/24/2011","46","NO2","San Francisco","06-075-0005","AQS","7","39","4",".","38","46"
"02/25/2011","40","Ozone","San Pablo","06-013-1004","AQS","5","40","3",".","36","28"
"02/26/2011","53","PM2.5","Livermore","06-001-0007","AQS","6","36","10","7","53","34"
"02/27/2011","45","PM2.5","San Rafael","06-041-0001","AQS","9","33","4",".","45","33"
"02/28/2011","78","NO2","San Francisco","06-075-0005","AQS","7","34","9",".","43","78"
"03/01/2011","42","PM2.5","Livermore","06-001-0007","AQS",".","36","7",".","42","40"
"03/02/2011","45","NO2","San Francisco","06-075-0005","AQS","5","33","4",".","24","45"
"03/03/2011","42","NO2","San Francisco","06-075-0005","AQS","6","35","7",".","34","42"
"03/04/2011","63","NO2","San Francisco","06-075-0005","AQS","8","30","7","17","40","63"
"03/05/2011","44","PM2.5","San Rafael","06-041-0001","AQS","7","32","14",".","44","35"
"03/06/2011","38","Ozone","Redwood City","06-081-1001","AQS","6","38","3",".","32","19"
"03/07/2011","38","Ozone","San Pablo","06-013-1004","AQS","6","38","3",".","32","17"
"03/08/2011","88","NO2","San Francisco","06-075-0005","AQS","6","31","7",".","39","88"
"03/09/2011","54","PM2.5","Oakland","06-001-0009","AQS","7","34","14",".","54","41"
"03/10/2011","48","PM2.5","San Rafael","06-041-0001","AQS","8","32","7","18","48","37"
"03/11/2011","70","NO2","San Francisco","06-075-0005","AQS","7","39","4",".","44","70"
"03/12/2011","39","PM2.5","San Rafael","06-041-0001","AQS","7","39","6",".","39","27"
"03/13/2011","38","PM2.5","San Rafael","06-041-0001","AQS","7","26","9",".","38","24"
"03/14/2011","29","NO2","Oakland West","06-001-0011","AQS","6","26","4",".","28","29"
"03/15/2011","34","NO2","San Francisco","06-075-0005","AQS","6","32","7",".","28","34"
"03/16/2011","46","PM2.5","San Rafael","06-041-0001","AQS","5","42","7","20","46","27"
"03/17/2011","52","PM2.5","San Rafael","06-041-0001","AQS","8","39","10",".","52","32"
"03/18/2011","44","PM2.5","San Rafael","06-041-0001","AQS","6","44","7",".","44","26"
"03/19/2011","49","Ozone","San Rafael","06-041-0001","AQS","6","49","9",".","22","32"
"03/20/2011","46","Ozone","San Pablo","06-013-1004","AQS","6","46","6",".","31","30"
"03/21/2011","61","NO2","San Francisco","06-075-0005","AQS","9","43","3",".","38","61"
"03/22/2011","40","Ozone","San Francisco","06-075-0005","AQS","8","40","4","11","33","29"
"03/23/2011","42","Ozone","San Pablo","06-013-1004","AQS","7","42","6",".","29","23"
"03/24/2011","43","Ozone","San Pablo","06-013-1004","AQS","7","43","6",".","36","24"
"03/25/2011","43","Ozone","San Rafael","06-041-0001","AQS","7","43","6",".","32","35"
"03/26/2011","45","Ozone","San Pablo","06-013-1004","AQS","5","45","4",".","38","23"
"03/27/2011","41","Ozone","San Pablo","06-013-1004","AQS","6","41","6",".","40","28"
"03/28/2011","40","PM2.5","San Rafael","06-041-0001","AQS","8","34","11","12","40","31"
"03/29/2011","68","NO2","San Francisco","06-075-0005","AQS","8","30","13","11","40","68"
"03/30/2011","45","PM2.5","Oakland West","06-001-0011","AQS","7","26","7",".","45","30"
"03/31/2011","63","NO2","San Francisco","06-075-0005","AQS","10","35","13",".","54","63"
"04/01/2011","55","PM2.5","Oakland West","06-001-0011","AQS","8","44","10",".","55","44"
"04/02/2011","53","PM2.5","Oakland","06-001-0009","AQS","6","35","6",".","53","20"
"04/03/2011","45","Ozone","Livermore","06-001-0007","AQS","5","45","11","16","36","37"
"04/04/2011","74","NO2","San Francisco","06-075-0005","AQS","9","44","9",".","46","74"
"04/05/2011","55","PM2.5","San Rafael","06-041-0001","AQS","7","37","11",".","55","38"
"04/06/2011","55","PM2.5","San Rafael","06-041-0001","AQS","9","49","7",".","55","46"
"04/07/2011","46","PM2.5","San Rafael","06-041-0001","AQS","6","45","1",".","46","19"
"04/08/2011","44","Ozone","San Pablo","06-013-1004","AQS","7","44","9",".","42","38"
"04/09/2011","52","PM2.5","San Rafael","06-041-0001","AQS","7","41","13","23","52","46"
"04/10/2011","48","PM2.5","San Rafael","06-041-0001","AQS","7","45","4",".","48","23"
"04/11/2011","53","PM2.5","San Rafael","06-041-0001","AQS","8","44","4",".","53","35"
"04/12/2011","47","PM2.5","San Rafael","06-041-0001","AQS","9","41","3",".","47","30"
"04/13/2011","51","NO2","San Francisco","06-075-0005","AQS","5","48","4",".","49","51"
"04/14/2011","50","PM2.5","San Rafael","06-041-0001","AQS","8","41","6",".","50","42"
"04/15/2011","69","NO2","San Francisco","06-075-0005","AQS","6","37","4","16","47","69"
"04/16/2011","31","PM2.5","Oakland","06-001-0009","AQS","5","28","6",".","31","18"
"04/17/2011","24","Ozone","Hayward","06-001-2001","AQS","5","24","4",".","14","17"
"04/18/2011","28","NO2","San Francisco","06-075-0005","AQS","6","26","6",".","23","28"
"04/19/2011","37","PM2.5","Oakland West","06-001-0011","AQS","5","31","13",".","37","30"
"04/20/2011","44","PM2.5","Redwood City","06-081-1001","AQS","5","33","4",".","44","20"
"04/21/2011","43","Ozone","Livermore","06-001-0007","AQS","6","43","4","15","32","31"
"04/22/2011","51","PM2.5","San Rafael","06-041-0001","AQS","7","39","11",".","51","25"
"04/23/2011","40","Ozone","Hayward","06-001-2001","AQS","6","40","11",".","33","16"
"04/24/2011","41","Ozone","Hayward","06-001-2001","AQS","5","41","11",".","22","10"
"04/25/2011","42","PM2.5","San Rafael","06-041-0001","AQS","6","39","4",".","42","25"
"04/26/2011","49","PM2.5","San Rafael","06-041-0001","AQS","6","41","7",".","49","26"
"04/27/2011","48","PM2.5","Oakland West","06-001-0011","AQS","5","42","6","19","48","34"
"04/28/2011","52","PM2.5","San Rafael","06-041-0001","AQS","3","41","6",".","52","21"
"04/29/2011","52","PM2.5","San Rafael","06-041-0001","AQS","5","42","13",".","52","26"
"04/30/2011","44","Ozone","Livermore","06-001-0007","AQS","5","44","17",".","37","27"
"05/01/2011","49","Ozone","Redwood City","06-081-1001","AQS","8","49","9",".","41","27"
"05/02/2011","55","PM2.5","Oakland West","06-001-0011","AQS","6","47","9",".","55","32"
"05/03/2011","52","PM2.5","San Rafael","06-041-0001","AQS","6","49","17","22","52","35"
"05/04/2011","64","Ozone","Bethel Island","06-013-1002","AQS","8","64","14",".","56","45"
"05/05/2011","90","Ozone","Bethel Island","06-013-1002","AQS","8","90","14",".","65","41"
"05/06/2011","52","PM2.5","San Rafael","06-041-0001","AQS","6","44","10",".","52","26"
"05/07/2011","48","PM2.5","San Rafael","06-041-0001","AQS","6","44","6",".","48","12"
"05/08/2011","43","Ozone","San Pablo","06-013-1004","AQS","5","43","4",".","39","16"
"05/09/2011","45","PM2.5","San Rafael","06-041-0001","AQS","6","42","7","14","45","29"
"05/10/2011","54","PM2.5","San Rafael","06-041-0001","AQS","9","41","9",".","54","31"
"05/11/2011","44","PM2.5","San Rafael","06-041-0001","AQS","6","41","4",".","44","31"
"05/12/2011","44","PM2.5","San Rafael","06-041-0001","AQS","6","37","7",".","44","20"
"05/13/2011","55","PM2.5","San Rafael","06-041-0001","AQS","6","42","23",".","55","22"
"05/14/2011","49","PM2.5","San Rafael","06-041-0001","AQS","5","43","6",".","49","10"
"05/15/2011","42","Ozone","San Pablo","06-013-1004","AQS","5","42","4","7","26","10"
"05/16/2011","40","Ozone","Livermore","06-001-0007","AQS","5","40","1",".","20","26"
"05/17/2011","36","Ozone","Livermore","06-001-0007","AQS","5","36","3",".","18","26"
"05/18/2011","36","Ozone","Livermore","06-001-0007","AQS","5","36","9",".","21","27"
"05/19/2011","59","PM2.5","Oakland West","06-001-0011","AQS","7","38","14",".","59","38"
"05/20/2011","56","PM2.5","Oakland West","06-001-0011","AQS","6","38","17",".","56","19"
"05/21/2011","47","PM2.5","San Rafael","06-041-0001","AQS","3","43","3","23","47","15"
"05/22/2011","43","Ozone","Livermore","06-001-0007","AQS","5","43","4",".","38","11"
"05/23/2011","43","Ozone","Livermore","06-001-0007","AQS","3","43","4",".","39","30"
"05/24/2011","46","Ozone","Bethel Island","06-013-1002","AQS","6","46","17",".","35","26"
"05/25/2011","43","Ozone","Livermore","06-001-0007","AQS","5","43","16",".","28","26"
"05/26/2011","44","Ozone","Bethel Island","06-013-1002","AQS","6","44","9",".","31","25"
"05/27/2011","42","Ozone","Bethel Island","06-013-1002","AQS","5","42","7","16","35","35"
"05/28/2011","42","Ozone","Livermore","06-001-0007","AQS","3","42","9",".","29","14"
"05/29/2011","39","Ozone","Livermore","06-001-0007","AQS","5","39","4",".","30","16"
"05/30/2011","41","Ozone","Bethel Island","06-013-1002","AQS","5","41","9",".","32","8"
"05/31/2011","38","Ozone","San Pablo","06-013-1004","AQS","5","38","6",".","20","17"
"06/01/2011","34","Ozone","Livermore","06-001-0007","AQS","6","34","10",".","16","28"
"06/02/2011","37","Ozone","Livermore","06-001-0007","AQS","7","37","27","8","25","17"
"06/03/2011","34","Ozone","Bethel Island","06-013-1002","AQS","6","34","11",".","25","34"
"06/04/2011","35","Ozone","San Rafael","06-041-0001","AQS","6","35","11",".","23","24"
"06/05/2011","36","Ozone","Hayward","06-001-2001","AQS","5","36","29",".","32","17"
"06/06/2011","39","Ozone","Livermore","06-001-0007","AQS","5","39","11",".","29","18"
"06/07/2011","40","PM2.5","Oakland","06-001-0009","AQS","5","38","4",".","40","17"
"06/08/2011","72","SO2","Crockett - Kendall Ave","06-013-1001","AQS","5","43","72","27","51","14"
"06/09/2011","48","PM2.5","San Rafael","06-041-0001","AQS","5","39","4",".","48","14"
"06/10/2011","51","PM2.5","San Rafael","06-041-0001","AQS","5","38","6",".","51","15"
"06/11/2011","35","Ozone","Bethel Island","06-013-1002","AQS","3","35","9",".","33","9"
"06/12/2011","42","Ozone","Bethel Island","06-013-1002","AQS","5","42","4",".","22","11"
"06/13/2011","30","Ozone","Bethel Island","06-013-1002","AQS","5","30","17",".","25","15"
"06/14/2011","52","PM2.5","Oakland West","06-001-0011","AQS","6","49","9","24","52","29"
"06/15/2011","80","Ozone","Livermore","06-001-0007","AQS","6","80","13","25","69","35"
"06/16/2011","63","PM2.5","San Francisco","06-075-0005","AQS","5","50","6",".","63","22"
"06/17/2011","80","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","3","36","7",".","80","19"
"06/18/2011","40","PM2.5","Oakland","06-001-0009","AQS","3","39","9",".","40","8"
"06/19/2011","50","Ozone","Livermore","06-001-0007","AQS","5","50","13",".","45","29"
"06/20/2011","80","Ozone","Livermore","06-001-0007","AQS","7","80","16","32","77","36"
"06/21/2011","147","Ozone","Livermore","06-001-0007","AQS","7","147","14",".","52","34"
"06/22/2011","46","Ozone","Bethel Island","06-013-1002","AQS","6","46","13",".","33","28"
"06/23/2011","53","PM2.5","Oakland West","06-001-0011","AQS","5","48","6",".","53","15"
"06/24/2011","53","PM2.5","Oakland West","06-001-0011","AQS","5","49","11",".","53","14"
"06/25/2011","50","PM2.5","Oakland West","06-001-0011","AQS","5","42","6",".","50","12"
"06/26/2011","52","PM2.5","Oakland West","06-001-0011","AQS","5","44","6","24","52","10"
"06/27/2011","32","PM2.5","Oakland West","06-001-0011","AQS","5","32","6",".","32","12"
"06/28/2011","21","NO2","San Francisco","06-075-0005","AQS","5","20","6",".","20","21"
"06/29/2011","29","PM2.5","Oakland West","06-001-0011","AQS","5","29","4",".","29","18"
"06/30/2011","42","PM2.5","Oakland West","06-001-0011","AQS","5","38","4",".","42","23"
"07/01/2011","71","Ozone","Livermore","06-001-0007","AQS","7","71","7",".","55","28"
"07/02/2011","100","Ozone","Livermore","06-001-0007","AQS","6","100","7","26","59","27"
"07/03/2011","67","Ozone","Bethel Island","06-013-1002","AQS","7","67","6",".","64","23"
"07/04/2011","73","PM2.5","Oakland West","06-001-0011","AQS","6","61","6",".","73","22"
"07/05/2011","129","Ozone","Livermore","06-001-0007","AQS","8","129","9",".","70","27"
"07/06/2011","87","Ozone","Livermore","06-001-0007","AQS","7","87","14",".","39","27"
"07/07/2011","46","Ozone","Livermore","06-001-0007","AQS","6","46","16",".","35","25"
"07/08/2011","55","PM2.5","Oakland West","06-001-0011","AQS","5","50","17","24","55","25"
"07/09/2011","55","PM2.5","Oakland West","06-001-0011","AQS","3","35","4",".","55","9"
"07/10/2011","50","PM2.5","Oakland West","06-001-0011","AQS","3","39","4",".","50","8"
"07/11/2011","25","PM2.5","Concord","06-013-0002","AQS","3","24","9",".","25","10"
"07/12/2011","25","Ozone","Bethel Island","06-013-1002","AQS","3","25","11",".","15","11"
"07/13/2011","24","PM2.5","Oakland West","06-001-0011","AQS","3","23","6",".","24","13"
"07/14/2011","29","Ozone","Bethel Island","06-013-1002","AQS","3","29","7","12","28","14"
"07/15/2011","26","Ozone","Bethel Island","06-013-1002","AQS","3","26","10",".","16","11"
"07/16/2011","21","PM2.5","Oakland West","06-001-0011","AQS","3","19","9",".","21","8"
"07/17/2011","27","Ozone","Bethel Island","06-013-1002","AQS","3","27","6",".","19","10"
"07/18/2011","40","NO2","San Francisco","06-075-0005","AQS","5","20","11",".","24","40"
"07/19/2011","39","Ozone","Livermore","06-001-0007","AQS","5","39","6",".","38","20"
"07/20/2011","56","PM2.5","Oakland West","06-001-0011","AQS","6","50","19","24","56","25"
"07/21/2011","49","Ozone","Livermore","06-001-0007","AQS","5","49","9",".","43","18"
"07/22/2011","37","Ozone","Bethel Island","06-013-1002","AQS","5","37","6",".","32","16"
"07/23/2011","36","PM2.5","Oakland West","06-001-0011","AQS","3","33","6",".","36","8"
"07/24/2011","34","Ozone","Livermore","06-001-0007","AQS","5","34","7",".","26","8"
"07/25/2011","32","Ozone","Bethel Island","06-013-1002","AQS","5","32","6",".","25","11"
"07/26/2011","46","Ozone","Bethel Island","06-013-1002","AQS","5","46","7","15","27","21"
"07/27/2011","64","Ozone","Bethel Island","06-013-1002","AQS","7","64","16",".","43","21"
"07/28/2011","52","PM2.5","Oakland West","06-001-0011","AQS","6","44","6",".","52","22"
"07/29/2011","45","PM2.5","Redwood City","06-081-1001","AQS","5","36","9",".","45","17"
"07/30/2011","46","PM2.5","Oakland West","06-001-0011","AQS","5","36","10",".","46","8"
"07/31/2011","38","Ozone","Livermore","06-001-0007","AQS","6","38","10",".","35","8"
"08/01/2011","42","Ozone","Livermore","06-001-0007","AQS","6","42","11","14","35","17"
"08/02/2011","46","Ozone","Livermore","06-001-0007","AQS","6","46","14",".","42","18"
"08/03/2011","38","PM2.5","Oakland West","06-001-0011","AQS","6","35","4",".","38","18"
"08/04/2011","24","Ozone","Bethel Island","06-013-1002","AQS","6","24","4",".","20","11"
"08/05/2011","44","Ozone","Bethel Island","06-013-1002","AQS","7","44","6",".","30","15"
"08/06/2011","30","Ozone","Livermore","06-001-0007","AQS","7","30","7",".","26","10"
"08/07/2011","31","Ozone","Bethel Island","06-013-1002","AQS","7","31","4","11","29","8"
"08/08/2011","49","PM2.5","Oakland West","06-001-0011","AQS","7","31","6",".","49","21"
"08/09/2011","55","PM2.5","Oakland West","06-001-0011","AQS","6","45","6",".","55","18"
"08/10/2011","59","PM2.5","Oakland West","06-001-0011","AQS","6","40","7",".","59","20"
"08/11/2011","38","PM2.5","Oakland West","06-001-0011","AQS","5","33","4",".","38","14"
"08/12/2011","52","PM2.5","Oakland West","06-001-0011","AQS","6","44","9",".","52","16"
"08/13/2011","55","PM2.5","Oakland West","06-001-0011","AQS","6","44","7","23","55","15"
"08/14/2011","50","PM2.5","Oakland West","06-001-0011","AQS","6","38","4",".","50","19"
"08/15/2011","39","PM2.5","Oakland West","06-001-0011","AQS","7","35","4",".","39","21"
"08/16/2011","47","Ozone","Bethel Island","06-013-1002","AQS","6","47","6",".","39","16"
"08/17/2011","43","PM2.5","Oakland West","06-001-0011","AQS","7","36","6",".","43","18"
"08/18/2011","54","PM2.5","Oakland West","06-001-0011","AQS","7","37","6",".","54","15"
"08/19/2011","42","PM2.5","Oakland West","06-001-0011","AQS","7","30","4","18","42","12"
"08/20/2011","33","PM2.5","San Rafael","06-041-0001","AQS","7","31","6",".","33","8"
"08/21/2011","34","Ozone","Bethel Island","06-013-1002","AQS","7","34","7",".","18","10"
"08/22/2011","43","Ozone","Bethel Island","06-013-1002","AQS","7","43","6",".","36","27"
"08/23/2011","122","Ozone","Concord","06-013-0002","AQS","8","122","40",".","50","29"
"08/24/2011","46","Ozone","Bethel Island","06-013-1002","AQS","6","46","16",".","43","29"
"08/25/2011","37","PM2.5","Oakland West","06-001-0011","AQS","6","32","4","11","37","19"
"08/26/2011","48","PM2.5","Oakland West","06-001-0011","AQS","6","42","10",".","48","22"
"08/27/2011","46","PM2.5","Oakland West","06-001-0011","AQS","6","43","6",".","46","22"
"08/28/2011","51","PM2.5","Oakland West","06-001-0011","AQS","6","47","7",".","51","19"
"08/29/2011","49","PM2.5","San Francisco","06-075-0005","AQS","6","39","6",".","49","15"
"08/30/2011","42","PM2.5","San Francisco","06-075-0005","AQS","8","38","6",".","42","18"
"08/31/2011","57","PM2.5","San Francisco","06-075-0005","AQS","6","36","9","29","57","21"
"09/01/2011","74","Ozone","Bethel Island","06-013-1002","AQS",".","74","7",".","62","30"
"09/02/2011","93","Ozone","Livermore","06-001-0007","AQS","9","93","13",".","56","32"
"09/03/2011","58","Ozone","Livermore","06-001-0007","AQS","7","58","7",".","47","17"
"09/04/2011","61","Ozone","Concord","06-013-0002","AQS","6","61","9",".","57","12"
"09/05/2011","54","Ozone","Livermore","06-001-0007","AQS","7","54","13",".","48","18"
"09/06/2011","71","Ozone","Bethel Island","06-013-1002","AQS","8","71","26","20","62","40"
"09/07/2011","46","Ozone","Bethel Island","06-013-1002","AQS","9","46","11",".","40","32"
"09/08/2011","38","Ozone","Concord","06-013-0002","AQS","7","38","6",".","36","25"
"09/09/2011","74","Ozone","Bethel Island","06-013-1002","AQS","5","74","10",".","40","34"
"09/10/2011","64","Ozone","Livermore","06-001-0007","AQS","6","64","11",".","50","31"
"09/11/2011","55","PM2.5","Oakland West","06-001-0011","AQS","6","45","7",".","55","13"
"09/12/2011","53","PM2.5","Oakland West","06-001-0011","AQS","6","47","7","16","53","25"
"09/13/2011","74","Ozone","Bethel Island","06-013-1002","AQS","7","74","13",".","47","25"
"09/14/2011","41","PM2.5","Livermore","06-001-0007","AQS","7","36","24",".","41","21"
"09/15/2011","51","PM2.5","San Francisco","06-075-0005","AQS","6","33","7",".","51","23"
"09/16/2011","49","PM2.5","San Francisco","06-075-0005","AQS","7","36","26",".","49","17"
"09/17/2011","54","Ozone","Concord","06-013-0002","AQS","7","54","30",".","52","28"
"09/18/2011","74","Ozone","Livermore","06-001-0007","AQS","11","74","10","25","51","28"
"09/19/2011","112","Ozone","Livermore","06-001-0007","AQS","9","112","21",".","54","44"
"09/20/2011","108","Ozone","Concord","06-013-0002","AQS","9","108","11",".","53","43"
"09/21/2011","93","Ozone","Livermore","06-001-0007","AQS","9","93","11",".","53","45"
"09/22/2011","108","Ozone","Livermore","06-001-0007","AQS","9","108","10",".","59","39"
"09/23/2011","126","Ozone","Concord","06-013-0002","AQS","9","126","10",".","45","45"
"09/24/2011","24","PM2.5","Oakland West","06-001-0011","AQS","6","23","6","14","24","20"
"09/25/2011","32","PM2.5","Oakland West","06-001-0011","AQS","6","27","7",".","32","19"
"09/26/2011","51","PM2.5","Oakland West","06-001-0011","AQS","8","44","17",".","51","44"
"09/27/2011","69","NO2","San Francisco","06-075-0005","AQS","9","54","7",".","56","69"
"09/28/2011","115","Ozone","Concord","06-013-0002","AQS","11","115","13",".","67","66"
"09/29/2011","77","Ozone","Bethel Island","06-013-1002","AQS","8","77","31",".","52","43"
"09/30/2011","38","Ozone","San Pablo","06-013-1004","AQS","7","38","7","19","33","29"
"10/01/2011","40","Ozone","Livermore","06-001-0007","AQS","7","40","7",".","21","18"
"10/02/2011","35","Ozone","Bethel Island","06-013-1002","AQS","7","35","9",".","26","22"
"10/03/2011","41","NO2","San Francisco","06-075-0005","AQS","8","28","7",".","24","41"
"10/04/2011","33","Ozone","Bethel Island","06-013-1002","AQS","8","33","6",".","25","24"
"10/05/2011","34","Ozone","Hayward","06-001-2001","AQS","7","34","7",".","28","32"
"10/06/2011","32","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","11","31","7","16","32","31"
"10/07/2011","51","PM2.5","Oakland West","06-001-0011","AQS","14","31","20",".","51","38"
"10/08/2011","43","PM2.5","Oakland West","06-001-0011","AQS","13","37","13",".","43","27"
"10/09/2011","38","Ozone","Bethel Island","06-013-1002","AQS","9","38","7",".","37","26"
"10/10/2011","17","NO2","Oakland","06-001-0009","AQS","9","14","6",".","14","17"
"10/11/2011","22","Ozone","Bethel Island","06-013-1002","AQS","8","22","13",".","18","20"
"10/12/2011","83","NO2","San Francisco","06-075-0005","AQS","11","40","9","26","54","83"
"10/13/2011","83","NO2","San Francisco","06-075-0005","AQS","13","48","9","21","65","83"
"10/14/2011","69","NO2","San Francisco","06-075-0005","AQS","14","54","16",".","65","69"
"10/15/2011","58","Ozone","Livermore","06-001-0007","AQS","9","58","14",".","49","41"
"10/16/2011","52","PM2.5","San Rafael","06-041-0001","AQS","8","37","14",".","52","24"
"10/17/2011","57","PM2.5","San Francisco","06-075-0005","AQS","14","40","49",".","57","50"
"10/18/2011","43","PM2.5","Oakland","06-001-0009","AQS","11","38","9","19","43","28"
"10/19/2011","55","PM2.5","San Francisco","06-075-0005","AQS","7","34","6",".","55","18"
"10/20/2011","49","PM2.5","San Francisco","06-075-0005","AQS","8","26","6","19","49","25"
"10/21/2011","53","PM2.5","Redwood City","06-081-1001","AQS","10","37","13",".","53","42"
"10/22/2011","55","PM2.5","San Francisco","06-075-0005","AQS","16","41","10",".","55","44"
"10/23/2011","61","Ozone","Livermore","06-001-0007","AQS","17","61","10",".","60","53"
"10/24/2011","59","PM2.5","Concord","06-013-0002","AQS","10","34","7","25","59","39"
"10/25/2011","59","PM2.5","San Francisco","06-075-0005","AQS","11","30","6",".","59","47"
"10/26/2011","59","PM2.5","San Francisco","06-075-0005","AQS","14","35","13",".","59","58"
"10/27/2011","76","NO2","San Francisco","06-075-0005","AQS","16","37","11",".","60","76"
"10/28/2011","66","PM2.5","Redwood City","06-081-1001","AQS","17","44","11",".","66","48"
"10/29/2011","71","NO2","San Francisco","06-075-0005","AQS","11","40","10",".","58","71"
"10/30/2011","58","PM2.5","Oakland","06-001-0009","AQS","16","51","14","41","58","37"
"10/31/2011","64","PM2.5","Oakland","06-001-0009","AQS","11","46","9",".","64","42"
"11/01/2011","62","NO2","San Francisco","06-075-0005","AQS","17","38","7",".","34","62"
