"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/03/2015","74","PM2.5","Livermore","06-001-0007","AQS","14","22","13",".","74","38"
"02/04/2015","91","PM2.5","San Rafael","06-041-0001","AQS","17","32","7",".","91","39"
"02/05/2015","52","PM2.5","Concord","06-013-0002","AQS","10","30","6","19","52","39"
"02/06/2015","31","PM2.5","San Rafael","06-041-0001","AQS","8","30","6",".","31","22"
"02/07/2015","48","PM2.5","San Rafael","06-041-0001","AQS","9","29","6",".","48","25"
"02/08/2015","46","PM2.5","San Rafael","06-041-0001","AQS","9","38","7",".","46","19"
"02/09/2015","55","PM2.5","San Rafael","06-041-0001","AQS","8","35","6",".","55","25"
"02/10/2015","38","PM2.5","San Rafael","06-041-0001","AQS","11","31","21",".","38","37"
"02/11/2015","45","PM2.5","San Rafael","06-041-0001","AQS","15","27","7","15","45","39"
"02/12/2015","52","PM2.5","Laney College","06-001-0012","AQS","13","30","4",".","52","39"
"02/13/2015","58","PM2.5","Laney College","06-001-0012","AQS","18","31","3",".","58","53"
"02/14/2015","54","PM2.5","San Francisco","06-075-0005","AQS","11","29","4",".","54","34"
"02/15/2015","54","PM2.5","Oakland West","06-001-0011","AQS","18","31","3",".","54","39"
"02/16/2015","52","PM2.5","Oakland West","06-001-0011","AQS","16","36","4",".","52","32"
"02/17/2015","62","PM2.5","Concord","06-013-0002","AQS","7","37","3","15","62","28"
"02/18/2015","53","PM2.5","San Rafael","06-041-0001","AQS","8","35","4",".","53","32"
"02/19/2015","66","PM2.5","Concord","06-013-0002","AQS","8","24","9",".","66","29"
"02/20/2015","54","PM2.5","San Francisco","06-075-0005","AQS","8","30","6",".","54","33"
"02/21/2015","54","PM2.5","San Rafael","06-041-0001","AQS","14","31","11",".","54","25"
"02/22/2015","39","PM2.5","Concord","06-013-0002","AQS","8","33","3",".","39","22"
"02/23/2015","37","NO2","San Francisco","06-075-0005","AQS","7","36","3","19","30","37"
"02/24/2015","61","NO2","San Francisco","06-075-0005","AQS","10","38","16",".","42","61"
"02/25/2015","53","PM2.5","San Rafael","06-041-0001","AQS","10","34","9",".","53","36"
"02/26/2015","53","PM2.5","San Rafael","06-041-0001","AQS","11","32","7",".","53","35"
"02/27/2015","35","PM2.5","San Rafael","06-041-0001","AQS","6","35","6",".","35","32"
"02/28/2015","34","Ozone","Bethel Island","06-013-1002","AQS","8","34","7",".","28","30"
"03/01/2015","35","PM2.5","Oakland West","06-001-0011","AQS",".","31","7","8","35","28"
"03/02/2015","43","PM2.5","Oakland West","06-001-0011","AQS","10","38","6",".","43","31"
"03/03/2015","52","PM2.5","Oakland West","06-001-0011","AQS","11","35","7",".","52","44"
"03/04/2015","53","PM2.5","Oakland West","06-001-0011","AQS","10","38","21",".","53","42"
"03/05/2015","52","PM2.5","Oakland West","06-001-0011","AQS","17","42","9",".","52","43"
"03/06/2015","58","PM2.5","Oakland West","06-001-0011","AQS","16","44","9",".","58","46"
"03/07/2015","54","PM2.5","Oakland","06-001-0009","AQS","15","49","10","19","54","35"
"03/08/2015","58","PM2.5","San Rafael","06-041-0001","AQS","8","45","7",".","58","28"
"03/09/2015","58","PM2.5","San Rafael","06-041-0001","AQS","7","42","9",".","58","27"
"03/10/2015","68","PM2.5","Oakland West","06-001-0011","AQS","8","31","16",".","68","35"
"03/11/2015","54","PM2.5","San Rafael","06-041-0001","AQS","8","38","13",".","54","31"
"03/12/2015","42","NO2","San Francisco","06-075-0005","AQS","9","37","11",".","33","42"
"03/13/2015","49","NO2","San Francisco","06-075-0005","AQS","11","44","16","13","46","49"
"03/14/2015","54","PM2.5","Oakland","06-001-0009","AQS","8","49","11",".","54","42"
"03/15/2015","42","Ozone","Livermore","06-001-0007","AQS","8","42","17",".","39","33"
"03/16/2015","40","PM2.5","Oakland West","06-001-0011","AQS","8","37","11",".","40","36"
"03/17/2015","41","Ozone","Concord","06-013-0002","AQS","6","41","11",".","32","35"
"03/18/2015","42","PM2.5","San Rafael","06-041-0001","AQS","8","39","14",".","42","33"
"03/19/2015","57","PM2.5","Oakland West","06-001-0011","AQS","9","42","9","27","57","42"
"03/20/2015","45","PM2.5","Oakland West","06-001-0011","AQS","9","43","4",".","45","37"
"03/21/2015","39","Ozone","Livermore","06-001-0007","AQS","6","39","4",".","31","19"
"03/22/2015","37","Ozone","Concord","06-013-0002","AQS","6","37","6",".","34","14"
"03/23/2015","45","PM2.5","San Rafael","06-041-0001","AQS","7","44","6",".","45","26"
"03/24/2015","50","PM2.5","San Rafael","06-041-0001","AQS","7","39","10",".","50","33"
"03/25/2015","43","PM2.5","San Rafael","06-041-0001","AQS","8","34","11","12","43","32"
"03/26/2015","70","NO2","Laney College","06-001-0012","AQS","11","50","11",".","48","70"
"03/27/2015","45","PM2.5","San Rafael","06-041-0001","AQS","8","31","6",".","45","31"
"03/28/2015","48","PM2.5","San Rafael","06-041-0001","AQS","7","45","13",".","48","24"
"03/29/2015","56","PM2.5","San Rafael","06-041-0001","AQS","7","44","6",".","56","26"
"03/30/2015","52","PM2.5","San Rafael","06-041-0001","AQS","8","36","4",".","52","30"
"03/31/2015","51","PM2.5","San Rafael","06-041-0001","AQS","6","44","10","18","51","35"
"04/01/2015","47","PM2.5","San Rafael","06-041-0001","AQS","7","44","14",".","47","47"
"04/02/2015","44","PM2.5","San Rafael","06-041-0001","AQS","8","44","14",".","44","32"
"04/03/2015","57","PM2.5","San Rafael","06-041-0001","AQS","11","47","17",".","57","50"
"04/04/2015","46","Ozone","Patterson Pass","06-001-2005","AQS","7","46","6",".","42","25"
"04/05/2015","45","Ozone","Redwood City","06-081-1001","AQS","6","45","9",".","36","19"
"04/06/2015","45","Ozone","Bethel Island","06-013-1002","AQS","8","45","14","12","36","42"
"04/07/2015","44","Ozone","Livermore","06-001-0007","AQS","5","44","3",".","23","31"
"04/08/2015","44","Ozone","Patterson Pass","06-001-2005","AQS","6","44","7",".","33","40"
"04/09/2015","46","Ozone","Patterson Pass","06-001-2005","AQS","9","46","10",".","28","39"
"04/10/2015","51","Ozone","Patterson Pass","06-001-2005","AQS","7","51","11",".","28","40"
"04/11/2015","45","Ozone","Patterson Pass","06-001-2005","AQS","6","45","14",".","32","27"
"04/12/2015","46","Ozone","Patterson Pass","06-001-2005","AQS","7","46","13","13","35","24"
"04/13/2015","45","Ozone","Redwood City","06-081-1001","AQS","6","45","4",".","35","25"
"04/14/2015","47","Ozone","Patterson Pass","06-001-2005","AQS","5","47","7",".","31","25"
"04/15/2015","47","Ozone","Patterson Pass","06-001-2005","AQS","7","47","13",".","30","42"
"04/16/2015","61","Ozone","Patterson Pass","06-001-2005","AQS","8","61","16",".","33","42"
"04/17/2015","87","Ozone","Patterson Pass","06-001-2005","AQS","7","87","11",".","61","40"
"04/18/2015","64","Ozone","Patterson Pass","06-001-2005","AQS","6","64","10","16","58","27"
"04/19/2015","50","PM2.5","Livermore","06-001-0007","AQS","7","49","3",".","50","13"
"04/20/2015","46","PM2.5","Oakland West","06-001-0011","AQS","6","42","11",".","46","33"
"04/21/2015","41","Ozone","Bethel Island","06-013-1002","AQS","5","41","4",".","35","22"
"04/22/2015","56","PM2.5","Oakland West","06-001-0011","AQS","6","43","6",".","56","25"
"04/23/2015","60","PM2.5","Oakland West","06-001-0011","AQS","6","41","3",".","60","25"
"04/24/2015","47","Ozone","Patterson Pass","06-001-2005","AQS","5","47","4","17","35","34"
"04/25/2015","40","Ozone","Patterson Pass","06-001-2005","AQS","6","40","4",".","23","16"
"04/26/2015","46","Ozone","Patterson Pass","06-001-2005","AQS","7","46","11",".","30","23"
"04/27/2015","45","Ozone","Bethel Island","06-013-1002","AQS","8","45","11",".","37","32"
"04/28/2015","35","PM2.5","Laney College","06-001-0012","AQS","6","35","7",".","35","21"
"04/29/2015","56","PM2.5","Oakland West","06-001-0011","AQS","7","51","4",".","56","36"
"04/30/2015","74","Ozone","Hayward","06-001-2001","AQS","9","74","9","25","57","42"
"05/01/2015","97","Ozone","Patterson Pass","06-001-2005","AQS","8","97","7",".","57","35"
"05/02/2015","71","Ozone","Patterson Pass","06-001-2005","AQS","6","71","6",".","54","25"
"05/03/2015","48","Ozone","Patterson Pass","06-001-2005","AQS","7","48","9",".","43","16"
"05/04/2015","45","Ozone","Bethel Island","06-013-1002","AQS","6","45","7",".","38","25"
"05/05/2015","49","PM2.5","Laney College","06-001-0012","AQS","6","44","11",".","49","21"
"05/06/2015","64","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","46","11","29","64","35"
"05/07/2015","54","PM2.5","San Francisco","06-075-0005","AQS","6","46","4",".","54","37"
"05/08/2015","58","PM2.5","Laney College","06-001-0012","AQS","6","50","9",".","58","33"
"05/09/2015","45","PM2.5","Livermore","06-001-0007","AQS","5","44","4",".","45","12"
"05/10/2015","44","Ozone","Patterson Pass","06-001-2005","AQS","6","44","3",".","41","10"
"05/11/2015","45","PM2.5","Laney College","06-001-0012","AQS","5","43","3",".","45","25"
"05/12/2015","44","PM2.5","Laney College","06-001-0012","AQS","6","44","7","15","44","40"
"05/13/2015","45","Ozone","Bethel Island","06-013-1002","AQS","5","45","7",".","32","24"
"05/14/2015","45","Ozone","Patterson Pass","06-001-2005","AQS","6","45","4",".","26","26"
"05/15/2015","43","Ozone","Bethel Island","06-013-1002","AQS","6","43","6",".","31","27"
"05/16/2015","41","Ozone","Bethel Island","06-013-1002","AQS","6","41","3",".","32","12"
"05/17/2015","41","Ozone","Bethel Island","06-013-1002","AQS","6","41","3",".","23","13"
"05/18/2015","38","Ozone","Bethel Island","06-013-1002","AQS","6","38","3","13","33","25"
"05/19/2015","39","Ozone","Bethel Island","06-013-1002","AQS","7","39","9",".","27","23"
"05/20/2015","39","Ozone","Bethel Island","06-013-1002","AQS","5","39","13",".","25","24"
"05/21/2015","42","Ozone","Bethel Island","06-013-1002","AQS","6","42","9",".","20","28"
"05/22/2015","39","Ozone","Patterson Pass","06-001-2005","AQS","5","39","4",".","25","26"
"05/23/2015","41","Ozone","Bethel Island","06-013-1002","AQS","5","41","7",".","40","12"
"05/24/2015","39","Ozone","Patterson Pass","06-001-2005","AQS","5","39","3","14","36","8"
"05/25/2015","36","Ozone","Patterson Pass","06-001-2005","AQS","5","36","3",".","21","9"
"05/26/2015","37","Ozone","Bethel Island","06-013-1002","AQS","6","37","6",".","18","29"
"05/27/2015","35","Ozone","Patterson Pass","06-001-2005","AQS","5","35","3",".","27","23"
"05/28/2015","41","Ozone","Patterson Pass","06-001-2005","AQS","5","41","4",".","23","21"
"05/29/2015","42","Ozone","Patterson Pass","06-001-2005","AQS","6","42","3",".","25","21"
"05/30/2015","51","Ozone","Patterson Pass","06-001-2005","AQS","6","51","4","8","29","14"
"05/31/2015","42","Ozone","Bethel Island","06-013-1002","AQS","6","42","13",".","36","9"
"06/01/2015","37","Ozone","Bethel Island","06-013-1002","AQS","6","37","14",".","23","22"
"06/02/2015","33","Ozone","Bethel Island","06-013-1002","AQS","6","33","3",".","25","25"
"06/03/2015","38","PM2.5","Oakland","06-001-0009","AQS","6","36","3",".","38","20"
"06/04/2015","48","PM2.5","Oakland","06-001-0009","AQS","6","44","11",".","48","19"
"06/05/2015","51","PM2.5","Laney College","06-001-0012","AQS","6","44","3","17","51","19"
"06/06/2015","43","Ozone","Patterson Pass","06-001-2005","AQS","5","43","3",".","36","14"
"06/07/2015","87","Ozone","Patterson Pass","06-001-2005","AQS","7","87","10",".","31","23"
"06/08/2015","108","Ozone","Livermore","06-001-0007","AQS","7","108","14",".","32","30"
"06/09/2015","46","Ozone","Patterson Pass","06-001-2005","AQS","6","46","16",".","27","27"
"06/10/2015","44","Ozone","Patterson Pass","06-001-2005","AQS","7","44","9",".","35","39"
"06/11/2015","80","Ozone","Patterson Pass","06-001-2005","AQS","6","80","7","14","52","29"
"06/12/2015","126","Ozone","Patterson Pass","06-001-2005","AQS","6","126","7",".","54","26"
"06/13/2015","61","PM2.5","San Pablo","06-013-1004","AQS","6","61","3",".","61","21"
"06/14/2015","64","PM2.5","Oakland West","06-001-0011","AQS","6","44","3",".","64","11"
"06/15/2015","58","PM2.5","Oakland West","06-001-0011","AQS","5","43","3",".","58","24"
"06/16/2015","64","Ozone","Patterson Pass","06-001-2005","AQS","6","64","4",".","59","25"
"06/17/2015","80","Ozone","Patterson Pass","06-001-2005","AQS","6","80","7","26","61","25"
"06/18/2015","51","PM2.5","Oakland West","06-001-0011","AQS","6","44","3",".","51","21"
"06/19/2015","46","Ozone","Bethel Island","06-013-1002","AQS","6","46","4",".","43","23"
"06/20/2015","58","Ozone","Patterson Pass","06-001-2005","AQS","6","58","4",".","40","19"
"06/21/2015","49","Ozone","Patterson Pass","06-001-2005","AQS","6","49","3",".","40","10"
"06/22/2015","45","Ozone","Patterson Pass","06-001-2005","AQS","6","45","3",".","35","22"
"06/23/2015","55","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","49","6","24","55","22"
"06/24/2015","50","Ozone","Patterson Pass","06-001-2005","AQS","6","50","7",".","49","24"
"06/25/2015","80","Ozone","Livermore","06-001-0007","AQS","7","80","9",".","53","23"
"06/26/2015","115","Ozone","Patterson Pass","06-001-2005","AQS","6","115","11",".","49","21"
"06/27/2015","44","Ozone","Patterson Pass","06-001-2005","AQS","6","44","13",".","35","22"
"06/28/2015","34","Ozone","Patterson Pass","06-001-2005","AQS","7","34","17",".","18","10"
"06/29/2015","64","Ozone","Patterson Pass","06-001-2005","AQS","6","64","9","11","21","22"
"06/30/2015","126","Ozone","Patterson Pass","06-001-2005","AQS","7","126","10",".","39","35"
"07/01/2015","100","Ozone","Patterson Pass","06-001-2005","AQS","7","100","27",".","40","26"
"07/02/2015","61","Ozone","Patterson Pass","06-001-2005","AQS","6","61","6",".","32","21"
"07/03/2015","47","Ozone","Patterson Pass","06-001-2005","AQS","5","47","3",".","28","16"
"07/04/2015","52","PM2.5","Oakland","06-001-0009","AQS","5","44","6",".","52","13"
"07/05/2015","32","Ozone","Patterson Pass","06-001-2005","AQS","5","32","4","6","24","10"
"07/06/2015","34","Ozone","Patterson Pass","06-001-2005","AQS","5","34","9",".","29","16"
"07/07/2015","30","Ozone","Bethel Island","06-013-1002","AQS","5","30","6",".","26","19"
"07/08/2015","27","Ozone","Patterson Pass","06-001-2005","AQS","5","27","7",".","22","18"
"07/09/2015","29","Ozone","Bethel Island","06-013-1002","AQS","6","29","3",".","28","21"
"07/10/2015","31","Ozone","Patterson Pass","06-001-2005","AQS","6","31","3",".","29","28"
"07/11/2015","32","Ozone","Bethel Island","06-013-1002","AQS","5","32","6","6","18","14"
"07/12/2015","31","Ozone","Patterson Pass","06-001-2005","AQS","6","31","9",".","19","12"
"07/13/2015","32","Ozone","Bethel Island","06-013-1002","AQS","5","32","4",".","23","17"
"07/14/2015","38","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","31","3",".","38","18"
"07/15/2015","54","Ozone","Patterson Pass","06-001-2005","AQS","6","54","4",".","43","18"
"07/16/2015","61","Ozone","Patterson Pass","06-001-2005","AQS","6","61","6",".","35","17"
"07/17/2015","71","Ozone","Patterson Pass","06-001-2005","AQS","5","71","9","12","36","18"
"07/18/2015","49","Ozone","Patterson Pass","06-001-2005","AQS","5","49","7",".","30","16"
"07/19/2015","43","Ozone","Bethel Island","06-013-1002","AQS","6","43","9",".","28","25"
"07/20/2015","38","PM2.5","San Pablo","06-013-1004","AQS","7","31","4",".","38","25"
"07/21/2015","33","PM2.5","San Pablo","06-013-1004","AQS","5","33","3",".","33","17"
"07/22/2015","48","PM2.5","San Pablo","06-013-1004","AQS","5","37","3",".","48","14"
"07/23/2015","43","PM2.5","San Pablo","06-013-1004","AQS","5","32","7","18","43","15"
"07/24/2015","40","Ozone","Patterson Pass","06-001-2005","AQS","5","40","6",".","31","19"
"07/25/2015","31","Ozone","Bethel Island","06-013-1002","AQS","5","31","3",".","26","10"
"07/26/2015","41","PM2.5","San Pablo","06-013-1004","AQS","5","33","3",".","41","15"
"07/27/2015","52","PM2.5","San Pablo","06-013-1004","AQS","6","46","6",".","52","25"
"07/28/2015","71","Ozone","Livermore","06-001-0007","AQS","8","71","9",".","60","35"
"07/29/2015","93","Ozone","Patterson Pass","06-001-2005","AQS","6","93","9","19","35","26"
"07/30/2015","84","Ozone","Patterson Pass","06-001-2005","AQS","6","84","4",".","40","21"
"07/31/2015","37","Ozone","Patterson Pass","06-001-2005","AQS","6","37","11",".","35","18"
"08/01/2015","42","PM2.5","San Pablo","06-013-1004","AQS","6","42","13",".","42","11"
"08/02/2015","39","PM2.5","San Pablo","06-013-1004","AQS","5","32","7",".","39","10"
"08/03/2015","33","Ozone","Patterson Pass","06-001-2005","AQS","5","33","14",".","30","20"
"08/04/2015","33","PM2.5","San Pablo","06-013-1004","AQS","5","29","7","15","33","23"
"08/05/2015","51","Ozone","Patterson Pass","06-001-2005","AQS","7","51","11",".","37","21"
"08/06/2015","64","Ozone","Bethel Island","06-013-1002","AQS","7","64","4",".","53","24"
"08/07/2015","55","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","42","11",".","55","23"
"08/08/2015","38","PM2.5","San Pablo","06-013-1004","AQS","5","36","10",".","38","9"
"08/09/2015","32","Ozone","Bethel Island","06-013-1002","AQS","5","32","3",".","21","8"
"08/10/2015","27","Ozone","Bethel Island","06-013-1002","AQS","5","27","3","11","18","16"
"08/11/2015","31","Ozone","Bethel Island","06-013-1002","AQS","5","31","3",".","20","17"
"08/12/2015","32","Ozone","Patterson Pass","06-001-2005","AQS","8","32","1",".","18","20"
"08/13/2015","33","Ozone","Patterson Pass","06-001-2005","AQS","5","33","11",".","18","21"
"08/14/2015","37","Ozone","Patterson Pass","06-001-2005","AQS","6","37","1",".","25","23"
"08/15/2015","87","PM2.5","Concord","06-013-0002","AQS","8","80","9",".","87","33"
"08/16/2015","140","Ozone","Hayward","06-001-2001","AQS","10","140","7","40","124","32"
"08/17/2015","140","Ozone","Patterson Pass","06-001-2005","AQS","8","140","9",".","84","35"
"08/18/2015","87","Ozone","Patterson Pass","06-001-2005","AQS","7","87","6",".","76","27"
"08/19/2015","60","PM2.5","Livermore","06-001-0007","AQS","6","48","14",".","60","25"
"08/20/2015","55","PM2.5","Livermore","06-001-0007","AQS","6","48","1",".","55","24"
"08/21/2015","49","PM2.5","Livermore","06-001-0007","AQS","6","37","1",".","49","19"
"08/22/2015","44","PM2.5","San Pablo","06-013-1004","AQS","6","44","4","19","44","11"
"08/23/2015","49","PM2.5","San Pablo","06-013-1004","AQS","6","41","6",".","49","13"
"08/24/2015","60","PM2.5","Laney College","06-001-0012","AQS","7","50","4",".","60","26"
"08/25/2015","64","PM2.5","Laney College","06-001-0012","AQS","7","48","4",".","64","34"
"08/26/2015","60","PM2.5","Livermore","06-001-0007","AQS","7","54","6",".","60","31"
"08/27/2015","42","PM2.5","Oakland West","06-001-0011","AQS","7","39","7",".","42","29"
"08/28/2015","34","Ozone","Patterson Pass","06-001-2005","AQS","8","34","9","12","31","31"
"08/29/2015","27","Ozone","Patterson Pass","06-001-2005","AQS","6","27","3",".","22","11"
"08/30/2015","36","Ozone","Livermore","06-001-0007","AQS","6","36","3",".","24","18"
"08/31/2015","49","PM2.5","San Pablo","06-013-1004","AQS","7","43","16",".","49","25"
"09/01/2015","51","PM2.5","San Pablo","06-013-1004","AQS",".","45","4",".","51","12"
"09/02/2015","35","Ozone","Bethel Island","06-013-1002","AQS","6","35","7",".","28","17"
"09/03/2015","41","Ozone","Bethel Island","06-013-1002","AQS","5","41","29","22","37","22"
"09/04/2015","38","PM2.5","Laney College","06-001-0012","AQS","6","34","17",".","38","21"
"09/05/2015","37","Ozone","Patterson Pass","06-001-2005","AQS","7","37","10",".","27","26"
"09/06/2015","49","PM2.5","Oakland West","06-001-0011","AQS","8","46","11",".","49","25"
"09/07/2015","90","Ozone","San Ramon","06-013-2007","AQS","9","90","6",".","38","36"
"09/08/2015","112","Ozone","San Ramon","06-013-2007","AQS","10","112","11",".","53","56"
"09/09/2015","147","Ozone","San Ramon","06-013-2007","AQS","10","147","11","21","45","50"
"09/10/2015","67","Ozone","Patterson Pass","06-001-2005","AQS","8","67","10",".","35","45"
"09/11/2015","90","Ozone","Livermore","06-001-0007","AQS","7","90","6",".","36","33"
"09/12/2015","39","Ozone","Patterson Pass","06-001-2005","AQS","7","39","4",".","36","22"
"09/13/2015","52","PM2.5","Livermore","06-001-0007","AQS","7","47","7",".","52","16"
"09/14/2015","35","PM2.5","San Pablo","06-013-1004","AQS","6","30","6",".","35","21"
"09/15/2015","37","Ozone","Bethel Island","06-013-1002","AQS","5","37","3","14","33","22"
"09/16/2015","40","NO2","San Francisco","06-075-0005","AQS","6","37","3",".","22","40"
"09/17/2015","41","Ozone","Bethel Island","06-013-1002","AQS","6","41","3",".","30","24"
"09/18/2015","45","Ozone","Patterson Pass","06-001-2005","AQS","9","45","3",".","38","29"
"09/19/2015","87","Ozone","Livermore","06-001-0007","AQS","8","87","9",".","46","36"
"09/20/2015","147","Ozone","Hayward","06-001-2001","AQS","13","147","13",".","50","44"
"09/21/2015","108","Ozone","Concord","06-013-0002","AQS","10","108","10","22","58","52"
"09/22/2015","53","PM2.5","Laney College","06-001-0012","AQS","5","39","7",".","53","19"
"09/23/2015","51","PM2.5","Laney College","06-001-0012","AQS","6","48","4",".","51","30"
"09/24/2015","61","Ozone","Patterson Pass","06-001-2005","AQS","8","61","16",".","40","40"
"09/25/2015","41","PM2.5","Laney College","06-001-0012","AQS","8","37","4",".","41","32"
"09/26/2015","33","PM2.5","Laney College","06-001-0012","AQS","7","31","4",".","33","17"
"09/27/2015","56","PM2.5","Laney College","06-001-0012","AQS","9","40","7","17","56","20"
"09/28/2015","45","PM2.5","Livermore","06-001-0007","AQS","8","41","4",".","45","26"
"09/29/2015","44","PM2.5","Laney College","06-001-0012","AQS","6","36","7","27","44","26"
"09/30/2015","47","PM2.5","Oakland West","06-001-0011","AQS","7","29","6",".","47","35"
"10/01/2015","33","PM2.5","Laney College","06-001-0012","AQS","9","29","6",".","33","31"
"10/02/2015","44","PM2.5","Laney College","06-001-0012","AQS","9","41","4",".","44","25"
"10/03/2015","57","PM2.5","Laney College","06-001-0012","AQS","6","40","1","35","57","21"
"10/04/2015","52","PM2.5","Laney College","06-001-0012","AQS","6","43","7",".","52","17"
"10/05/2015","47","PM2.5","Oakland West","06-001-0011","AQS","8","45","11",".","47","31"
"10/06/2015","44","Ozone","Bethel Island","06-013-1002","AQS","8","44","4",".","43","32"
"10/07/2015","55","PM2.5","Oakland West","06-001-0011","AQS","9","48","9",".","55","29"
"10/08/2015","64","Ozone","Patterson Pass","06-001-2005","AQS","11","64","6",".","53","42"
"10/09/2015","54","Ozone","Patterson Pass","06-001-2005","AQS","7","54","6","16","40","36"
"10/10/2015","44","Ozone","Patterson Pass","06-001-2005","AQS","6","44","3",".","25","21"
"10/11/2015","42","Ozone","Patterson Pass","06-001-2005","AQS","7","42","6",".","32","25"
"10/12/2015","64","Ozone","San Ramon","06-013-2007","AQS","10","64","26",".","55","37"
"10/13/2015","84","Ozone","Concord","06-013-0002","AQS","10","84","14",".","56","56"
"10/14/2015","67","Ozone","Bethel Island","06-013-1002","AQS","9","67","14",".","46","45"
"10/15/2015","41","Ozone","Patterson Pass","06-001-2005","AQS","16","41","4","17","38","34"
"10/16/2015","42","Ozone","Bethel Island","06-013-1002","AQS","6","42","6",".","34","30"
"10/17/2015","42","Ozone","Redwood City","06-081-1001","AQS","5","42","1",".","19","15"
"10/18/2015","40","Ozone","Patterson Pass","06-001-2005","AQS","7","40","1",".","18","25"
"10/19/2015","34","Ozone","Patterson Pass","06-001-2005","AQS","8","34","1",".","24","25"
"10/20/2015","37","NO2","San Francisco","06-075-0005","AQS","19","36","20",".","32","37"
"10/21/2015","39","Ozone","Patterson Pass","06-001-2005","AQS","9","39","11","28","38","37"
"10/22/2015","64","Ozone","Patterson Pass","06-001-2005","AQS","8","64","6",".","52","38"
"10/23/2015","52","PM2.5","Oakland West","06-001-0011","AQS","10","42","7",".","52","33"
"10/24/2015","64","Ozone","Patterson Pass","06-001-2005","AQS","9","64","11",".","54","27"
"10/25/2015","37","Ozone","Patterson Pass","06-001-2005","AQS","9","37","1",".","34","26"
"10/26/2015","46","Ozone","Patterson Pass","06-001-2005","AQS","7","46","10",".","32","30"
"10/27/2015","39","NO2","San Francisco","06-075-0005","AQS","8","36","10","19","31","39"
