"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/18/2005","66","PM2.5","San Francisco","06-075-0005","AQS","19","8","11","41","66","61"
"11/19/2005","67","PM2.5","San Francisco","06-075-0005","AQS","23","13","11",".","67","53"
"11/20/2005","88","PM2.5","San Francisco","06-075-0005","AQS","19","23","16",".","88","64"
"11/21/2005","85","PM2.5","San Francisco","06-075-0005","AQS","18","9","11",".","85","57"
"11/22/2005","70","PM2.5","San Francisco","06-075-0005","AQS","18","10","14",".","70","45"
"11/23/2005","64","PM2.5","San Francisco","06-075-0005","AQS","17","14","13",".","64","45"
"11/24/2005","51","PM2.5","San Francisco","06-075-0005","AQS","15","22","10","17","51","25"
"11/25/2005","30","PM2.5","San Francisco","06-075-0005","AQS","8","29","1",".","30","21"
"11/26/2005","32","NO2","San Francisco","06-075-0005","AQS","8","27","3",".","10","32"
"11/27/2005","40","NO2","San Francisco","06-075-0005","AQS","10","21","4",".","31","40"
"11/28/2005","37","NO2","San Francisco","06-075-0005","AQS","11","28","7",".","32","37"
"11/29/2005","25","NO2","San Francisco","06-075-0005","AQS","10","21","1",".","12","25"
"11/30/2005","40","PM2.5","San Francisco","06-075-0005","AQS","10","21","13","18","40","33"
"12/01/2005","24","Ozone","San Francisco","06-075-0005","AQS","10","24","1",".","12","14"
"12/02/2005","26","NO2","San Francisco","06-075-0005","AQS","9","22","3",".","20","26"
"12/03/2005","28","NO2","San Francisco","06-075-0005","AQS","9","21","9",".","19","28"
"12/04/2005","34","NO2","San Francisco","06-075-0005","AQS","8","20","10",".","28","34"
"12/05/2005","64","PM2.5","San Francisco","06-075-0005","AQS","16","10","13",".","64","39"
"12/06/2005","64","PM2.5","San Francisco","06-075-0005","AQS","17","6","14","26","64","35"
"12/07/2005","91","PM2.5","San Francisco","06-075-0005","AQS","16","2","20",".","91","39"
"12/08/2005","111","PM2.5","San Francisco","06-075-0005","AQS","11","9","11",".","111","36"
"12/09/2005","64","PM2.5","San Francisco","06-075-0005","AQS","17","8","11",".","64","41"
"12/10/2005","66","PM2.5","San Francisco","06-075-0005","AQS","18","12","9",".","66","40"
"12/11/2005","94","PM2.5","San Francisco","06-075-0005","AQS","15","9","16",".","94","35"
"12/12/2005","62","PM2.5","San Francisco","06-075-0005","AQS","10","17","11","23","62","27"
"12/13/2005","52","PM2.5","San Francisco","06-075-0005","AQS","9","10","6",".","52","36"
"12/14/2005","70","PM2.5","San Francisco","06-075-0005","AQS","10","5","19",".","70","36"
"12/15/2005","77","PM2.5","San Francisco","06-075-0005","AQS","18","7","9",".","77","36"
"12/16/2005","120","PM2.5","San Francisco","06-075-0005","AQS","18","4","10",".","120","36"
"12/17/2005","94","PM2.5","San Francisco","06-075-0005","AQS","10","22","11",".","94","29"
"12/18/2005","27","Ozone","San Francisco","06-075-0005","AQS","9","27","3","10","20","11"
"12/19/2005","37","NO2","San Francisco","06-075-0005","AQS","27","17","6",".","36","37"
"12/20/2005","52","PM2.5","San Francisco","06-075-0005","AQS","28","8","7",".","52","34"
"12/21/2005","34","NO2","San Francisco","06-075-0005","AQS","15","15","4",".","26","34"
"12/22/2005","24","NO2","San Francisco","06-075-0005","AQS","13","13","3",".","15","24"
"12/23/2005","51","PM2.5","San Francisco","06-075-0005","AQS","11","6","10",".","51","27"
"12/24/2005","32","PM2.5","San Francisco","06-075-0005","AQS","10","9","6","12","32","23"
"12/25/2005","37","Ozone","San Francisco","06-075-0005","AQS","10","37","4",".","22","15"
"12/26/2005","41","PM2.5","San Francisco","06-075-0005","AQS","11","36","3",".","41","38"
"12/27/2005","33","NO2","San Francisco","06-075-0005","AQS","13","26","3",".","26","33"
"12/28/2005","35","NO2","San Francisco","06-075-0005","AQS","11","32","1",".","23","35"
"12/29/2005","58","PM2.5","San Francisco","06-075-0005","AQS","13","6","9",".","58","36"
"12/30/2005","30","NO2","San Francisco","06-075-0005","AQS","11","22","3","10","14","30"
"12/31/2005","33","Ozone","San Francisco","06-075-0005","AQS","10","33","1",".","24","18"
