"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"04/14/2016","43","PM2.5","Redwood City","06-081-1001","AQS","6","43","6",".","43","24"
"04/15/2016","43","Ozone","Patterson Pass","06-001-2005","AQS","6","43","6",".","40","26"
"04/16/2016","47","Ozone","Patterson Pass","06-001-2005","AQS","9","47","17",".","37","27"
"04/17/2016","80","Ozone","Hayward","06-001-2001","AQS","10","80","7",".","53","32"
"04/18/2016","100","Ozone","Patterson Pass","06-001-2005","AQS","8","100","13","20","61","52"
"04/19/2016","71","Ozone","Patterson Pass","06-001-2005","AQS","8","71","11",".","51","49"
"04/20/2016","58","Ozone","Patterson Pass","06-001-2005","AQS","8","58","10",".","38","54"
"04/21/2016","35","Ozone","Patterson Pass","06-001-2005","AQS","6","35","6",".","25","27"
"04/22/2016","45","Ozone","Patterson Pass","06-001-2005","AQS","6","45","4",".","30","17"
"04/23/2016","46","Ozone","Patterson Pass","06-001-2005","AQS","6","46","4",".","30","17"
"04/24/2016","43","Ozone","Redwood City","06-081-1001","AQS","6","43","7","15","33","12"
"04/25/2016","42","Ozone","Patterson Pass","06-001-2005","AQS","6","42","9",".","40","25"
"04/26/2016","49","PM2.5","Laney College","06-001-0012","AQS","7","41","7",".","49","25"
"04/27/2016","45","PM2.5","San Francisco","06-075-0005","AQS","6","42","6",".","45","33"
"04/28/2016","49","PM2.5","San Francisco","06-075-0005","AQS","6","40","7",".","49","29"
"04/29/2016","54","PM2.5","San Francisco","06-075-0005","AQS","6","40","11",".","54","25"
"04/30/2016","55","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","40","3","21","55","26"
"05/01/2016","57","PM2.5","San Francisco","06-075-0005","AQS","7","46","14",".","57","29"
"05/02/2016","57","PM2.5","San Francisco","06-075-0005","AQS","7","47","4",".","57","25"
"05/03/2016","49","PM2.5","Laney College","06-001-0012","AQS","6","44","10",".","49","31"
"05/04/2016","48","PM2.5","San Francisco","06-075-0005","AQS","6","40","4",".","48","26"
"05/05/2016","43","PM2.5","San Francisco","06-075-0005","AQS","6","34","6",".","43","21"
"05/06/2016","54","PM2.5","San Francisco","06-075-0005","AQS","6","30","3","9","54","22"
"05/07/2016","33","PM2.5","San Francisco","06-075-0005","AQS","6","30","3",".","33","13"
"05/08/2016","38","PM2.5","San Francisco","06-075-0005","AQS","6","35","3",".","38","25"
"05/09/2016","48","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","36","4",".","48","24"
"05/10/2016","52","PM2.5","Laney College","06-001-0012","AQS","6","47","9",".","52","25"
"05/11/2016","52","PM2.5","Laney College","06-001-0012","AQS","5","47","6",".","52","25"
"05/12/2016","52","PM2.5","Redwood City","06-081-1001","AQS","5","46","4","15","52","24"
"05/13/2016","41","Ozone","Patterson Pass","06-001-2005","AQS","5","41","6",".","39","25"
"05/14/2016","35","Ozone","Patterson Pass","06-001-2005","AQS","5","35","3",".","30","14"
"05/15/2016","33","Ozone","Patterson Pass","06-001-2005","AQS","5","33","4",".","26","20"
"05/16/2016","45","PM2.5","San Pablo","06-013-1004","AQS","5","39","10",".","45","23"
"05/17/2016","54","PM2.5","Laney College","06-001-0012","AQS","7","44","10",".","54","42"
"05/18/2016","67","PM2.5","San Pablo","06-013-1004","AQS","6","54","4","31","67","31"
"05/19/2016","52","PM2.5","Laney College","06-001-0012","AQS","5","44","4",".","52","21"
"05/20/2016","35","PM2.5","Redwood City","06-081-1001","AQS","6","34","3",".","35","25"
"05/21/2016","36","Ozone","Patterson Pass","06-001-2005","AQS","6","36","10",".","31","16"
"05/22/2016","31","Ozone","Patterson Pass","06-001-2005","AQS","6","31","7",".","28","11"
"05/23/2016","32","Ozone","Patterson Pass","06-001-2005","AQS","6","32","10",".","27","25"
"05/24/2016","27","Ozone","Patterson Pass","06-001-2005","AQS","6","27","6","10","21","18"
"05/25/2016","33","PM2.5","San Pablo","06-013-1004","AQS","5","29","4",".","33","17"
"05/26/2016","47","PM2.5","San Pablo","06-013-1004","AQS","5","43","3",".","47","20"
"05/27/2016","62","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","58","7",".","62","25"
"05/28/2016","77","Ozone","Patterson Pass","06-001-2005","AQS","6","77","19",".","62","25"
"05/29/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","5","67","4",".","61","18"
"05/30/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","6","67","9","17","56","15"
"05/31/2016","97","Ozone","Patterson Pass","06-001-2005","AQS","6","97","10",".","56","30"
"06/01/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","5","67","11",".","48","23"
"06/02/2016","126","Ozone","Patterson Pass","06-001-2005","AQS","6","126","9",".","54","27"
"06/03/2016","115","Ozone","Livermore","06-001-0007","AQS","8","115","14",".","52","40"
"06/04/2016","126","Ozone","Patterson Pass","06-001-2005","AQS","7","126","9",".","52","29"
"06/05/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","6","67","7","9","44","13"
"06/06/2016","44","Ozone","Patterson Pass","06-001-2005","AQS","5","44","3",".","37","19"
"06/07/2016","41","Ozone","Patterson Pass","06-001-2005","AQS","5","41","3",".","32","19"
"06/08/2016","35","Ozone","Patterson Pass","06-001-2005","AQS","5","35","3",".","29","18"
"06/09/2016","33","Ozone","Patterson Pass","06-001-2005","AQS","5","33","3",".","29","16"
"06/10/2016","45","Ozone","Patterson Pass","06-001-2005","AQS","5","45","4",".","36","21"
"06/11/2016","49","PM2.5","San Rafael","06-041-0001","AQS","5","46","10","23","49","18"
"06/12/2016","59","PM2.5","Redwood City","06-081-1001","AQS","5","44","3",".","59","10"
"06/13/2016","47","PM2.5","Redwood City","06-081-1001","AQS","5","42","3",".","47","19"
"06/14/2016","43","PM2.5","Redwood City","06-081-1001","AQS","5","39","3",".","43","30"
"06/15/2016","38","PM2.5","Redwood City","06-081-1001","AQS","5","32","10",".","38","19"
"06/16/2016","41","Ozone","Patterson Pass","06-001-2005","AQS","5","41","4",".","33","21"
"06/17/2016","32","Ozone","Patterson Pass","06-001-2005","AQS","5","32","7","8","31","21"
"06/18/2016","47","Ozone","Patterson Pass","06-001-2005","AQS","6","47","4",".","32","25"
"06/19/2016","48","Ozone","Patterson Pass","06-001-2005","AQS","8","48","11",".","42","27"
"06/20/2016","71","Ozone","Patterson Pass","06-001-2005","AQS","6","71","9",".","54","26"
"06/21/2016","71","Ozone","Patterson Pass","06-001-2005","AQS","7","71","4",".","59","30"
"06/22/2016","58","Ozone","Patterson Pass","06-001-2005","AQS","5","58","4",".","54","16"
"06/23/2016","47","PM2.5","Redwood City","06-081-1001","AQS","5","39","6","15","47","24"
"06/24/2016","71","Ozone","Patterson Pass","06-001-2005","AQS","5","71","6",".","41","21"
"06/25/2016","74","Ozone","Patterson Pass","06-001-2005","AQS","6","74","9",".","62","27"
"06/26/2016","58","PM2.5","Redwood City","06-081-1001","AQS","6","54","7",".","58","18"
"06/27/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","6","67","9",".","56","26"
"06/28/2016","61","Ozone","Patterson Pass","06-001-2005","AQS","5","61","19",".","59","25"
"06/29/2016","55","PM2.5","Livermore","06-001-0007","AQS","5","41","4","23","55","12"
"06/30/2016","140","Ozone","Patterson Pass","06-001-2005","AQS","5","140","7",".","67","20"
"07/01/2016","74","Ozone","Patterson Pass","06-001-2005","AQS","7","74","4",".","62","22"
"07/02/2016","58","Ozone","Patterson Pass","06-001-2005","AQS","6","58","4",".","43","15"
"07/03/2016","64","Ozone","Patterson Pass","06-001-2005","AQS","6","64","4",".","36","10"
"07/04/2016","49","Ozone","Patterson Pass","06-001-2005","AQS","6","49","4",".","43","16"
"07/05/2016","42","PM2.5","Redwood City","06-081-1001","AQS","7","39","3","16","42","14"
"07/06/2016","42","PM2.5","Redwood City","06-081-1001","AQS","7","36","4",".","42","24"
"07/07/2016","30","PM2.5","Redwood City","06-081-1001","AQS","7","30","3",".","30","17"
"07/08/2016","29","Ozone","Patterson Pass","06-001-2005","AQS","7","29","4",".","26","17"
"07/09/2016","30","PM2.5","Redwood City","06-081-1001","AQS","7","27","6",".","30","11"
"07/10/2016","39","PM2.5","Redwood City","06-081-1001","AQS","8","38","4",".","39","15"
"07/11/2016","53","PM2.5","Oakland West","06-001-0011","AQS","8","44","4","19","53","22"
"07/12/2016","47","PM2.5","Redwood City","06-081-1001","AQS","8","39","4",".","47","19"
"07/13/2016","77","Ozone","Patterson Pass","06-001-2005","AQS","7","77","10",".","49","25"
"07/14/2016","119","Ozone","Patterson Pass","06-001-2005","AQS","6","119","10",".","60","28"
"07/15/2016","101","Ozone","Patterson Pass","06-001-2005","AQS","5","101","7",".","51","22"
"07/16/2016","49","Ozone","Patterson Pass","06-001-2005","AQS","5","49","4",".","47","16"
"07/17/2016","36","PM2.5","Redwood City","06-081-1001","AQS","5","31","3","9","36","8"
"07/18/2016","30","PM2.5","Redwood City","06-081-1001","AQS","5","29","3",".","30","16"
"07/19/2016","37","Ozone","Patterson Pass","06-001-2005","AQS","5","37","4",".","31","22"
"07/20/2016","44","Ozone","Patterson Pass","06-001-2005","AQS","6","44","20",".","38","22"
"07/21/2016","39","Ozone","Patterson Pass","06-001-2005","AQS","6","39","4",".","34","22"
"07/22/2016","51","PM2.5","Redwood City","06-081-1001","AQS","6","51","13",".","51","27"
"07/23/2016","77","Ozone","Patterson Pass","06-001-2005","AQS","6","77","11","27","60","21"
"07/24/2016","60","PM2.5","Redwood City","06-081-1001","AQS","7","58","9",".","60","19"
"07/25/2016","115","Ozone","Patterson Pass","06-001-2005","AQS","5","115","6",".","58","19"
"07/26/2016","150","Ozone","Livermore","06-001-0007","AQS","7","150","7",".","45","31"
"07/27/2016","151","Ozone","Patterson Pass","06-001-2005","AQS","6","151","10",".","52","29"
"07/28/2016","74","Ozone","Patterson Pass","06-001-2005","AQS","5","74","10",".","33","25"
"07/29/2016","77","Ozone","Patterson Pass","06-001-2005","AQS","6","77","9","8","36","24"
"07/30/2016","74","Ozone","Patterson Pass","06-001-2005","AQS","6","74","6",".","35","18"
"07/31/2016","58","Ozone","Patterson Pass","06-001-2005","AQS","6","58","4",".","43","13"
"08/01/2016","64","Ozone","Patterson Pass","06-001-2005","AQS","5","64","4",".","44","20"
"08/02/2016","58","Ozone","Patterson Pass","06-001-2005","AQS","6","58","7",".","46","21"
"08/03/2016","74","Ozone","Patterson Pass","06-001-2005","AQS","6","74","6",".","56","23"
"08/04/2016","40","PM2.5","Redwood City","06-081-1001","AQS","6","35","3","15","40","18"
"08/05/2016","44","Ozone","Patterson Pass","06-001-2005","AQS","6","44","7",".","28","19"
"08/06/2016","53","PM2.5","Redwood City","06-081-1001","AQS","6","40","3",".","53","13"
"08/07/2016","51","PM2.5","Redwood City","06-081-1001","AQS","6","39","4",".","51","11"
"08/08/2016","44","PM2.5","Redwood City","06-081-1001","AQS","6","40","13",".","44","18"
"08/09/2016","58","Ozone","Patterson Pass","06-001-2005","AQS","6","58","16",".","43","16"
"08/10/2016","54","Ozone","Patterson Pass","06-001-2005","AQS","7","54","4","11","42","20"
"08/11/2016","71","Ozone","Patterson Pass","06-001-2005","AQS","7","71","4","8","52","23"
"08/12/2016","105","Ozone","Patterson Pass","06-001-2005","AQS","7","105","6",".","51","20"
"08/13/2016","129","Ozone","Patterson Pass","06-001-2005","AQS","7","129","7",".","40","20"
"08/14/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","7","67","6",".","40","15"
"08/15/2016","48","Ozone","Patterson Pass","06-001-2005","AQS","7","48","7",".","32","19"
"08/16/2016","77","Ozone","Patterson Pass","06-001-2005","AQS","7","77","7","11","49","22"
"08/17/2016","112","Ozone","Patterson Pass","06-001-2005","AQS","8","112","10",".","46","22"
"08/18/2016","97","Ozone","Patterson Pass","06-001-2005","AQS","7","97","3",".","53","18"
"08/19/2016","74","Ozone","Patterson Pass","06-001-2005","AQS","8","74","3",".","58","24"
"08/20/2016","54","PM2.5","Redwood City","06-081-1001","AQS","8","54","3",".","54","17"
"08/21/2016","46","PM2.5","Redwood City","06-081-1001","AQS","7","46","9",".","46","12"
"08/22/2016","47","PM2.5","Redwood City","06-081-1001","AQS","8","46","1","6","47","25"
"08/23/2016","52","PM2.5","Redwood City","06-081-1001","AQS","7","44","4",".","52","25"
"08/24/2016","52","PM2.5","Redwood City","06-081-1001","AQS","8","45","7",".","52","25"
"08/25/2016","50","PM2.5","Redwood City","06-081-1001","AQS","8","45","4",".","50","30"
"08/26/2016","39","Ozone","Patterson Pass","06-001-2005","AQS","8","39","6",".","38","21"
"08/27/2016","48","PM2.5","Redwood City","06-081-1001","AQS","8","41","4",".","48","18"
"08/28/2016","53","PM2.5","Redwood City","06-081-1001","AQS","8","48","4","9","53","14"
"08/29/2016","42","PM2.5","Redwood City","06-081-1001","AQS","5","41","6",".","42","22"
"08/30/2016","38","PM2.5","Redwood City","06-081-1001","AQS","5","37","4",".","38","17"
"08/31/2016","40","PM2.5","San Pablo","06-013-1004","AQS",".","34","6",".","40","18"
"09/01/2016","38","PM2.5","Berkeley Aquatic Park","06-001-0013","AQS","7","31","9",".","38","19"
"09/02/2016","52","PM2.5","Berkeley Aquatic Park","06-001-0013","AQS","7","43","4",".","52","22"
"09/03/2016","50","PM2.5","San Pablo","06-013-1004","AQS","7","33","20","21","50","11"
"09/04/2016","52","PM2.5","Redwood City","06-081-1001","AQS","7","37","9",".","52","8"
"09/05/2016","55","PM2.5","Redwood City","06-081-1001","AQS","7","44","7",".","55","19"
"09/06/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","9","67","6",".","63","26"
"09/07/2016","67","PM2.5","Livermore","06-001-0007","AQS","9","61","14",".","67","41"
"09/08/2016","64","Ozone","Patterson Pass","06-001-2005","AQS","7","64","6",".","48","29"
"09/09/2016","67","Ozone","Patterson Pass","06-001-2005","AQS","7","67","9","15","56","30"
"09/10/2016","48","PM2.5","Oakland West","06-001-0011","AQS","8","46","7",".","48","18"
"09/11/2016","39","PM2.5","Oakland West","06-001-0011","AQS","7","37","4",".","39","9"
"09/12/2016","47","PM2.5","San Pablo","06-013-1004","AQS","7","33","7",".","47","18"
"09/13/2016","41","PM2.5","San Francisco","06-075-0005","AQS","6","40","4",".","41","28"
"09/14/2016","47","PM2.5","Laney College","06-001-0012","AQS","8","45","9",".","47","31"
"09/15/2016","46","Ozone","Bethel Island","06-013-1002","AQS","8","46","6","16","45","26"
"09/16/2016","87","Ozone","Patterson Pass","06-001-2005","AQS","8","87","11",".","47","25"
"09/17/2016","80","Ozone","Patterson Pass","06-001-2005","AQS","8","80","11",".","51","23"
"09/18/2016","84","Ozone","Patterson Pass","06-001-2005","AQS","9","84","14",".","45","23"
"09/19/2016","93","Ozone","Patterson Pass","06-001-2005","AQS","10","93","13",".","56","35"
"09/20/2016","54","PM2.5","San Pablo","06-013-1004","AQS","8","54","4",".","54","30"
"09/21/2016","49","PM2.5","Laney College","06-001-0012","AQS","8","36","4","23","49","25"
"09/22/2016","37","PM2.5","San Rafael","06-041-0001","AQS","8","34","4",".","37","24"
"09/23/2016","43","PM2.5","Laney College","06-001-0012","AQS","9","39","6",".","43","26"
"09/24/2016","41","PM2.5","Oakland West","06-001-0011","AQS","9","40","7",".","41","22"
"09/25/2016","100","Ozone","Bethel Island","06-013-1002","AQS","10","100","7",".","50","42"
"09/26/2016","154","Ozone","Patterson Pass","06-001-2005","AQS","13","154","16",".","56","56"
"09/27/2016","97","Ozone","Bethel Island","06-013-1002","AQS","13","97","10","16","54","42"
"09/28/2016","45","Ozone","Patterson Pass","06-001-2005","AQS","9","45","16",".","44","26"
"09/29/2016","55","PM2.5","Concord","06-013-0002","AQS","9","47","6",".","55","26"
"09/30/2016","46","PM2.5","Laney College","06-001-0012","AQS","9","41","3",".","46","25"
"10/01/2016","41","Ozone","Patterson Pass","06-001-2005","AQS","9","41","7",".","35","22"
"10/02/2016","37","Ozone","Bethel Island","06-013-1002","AQS","9","37","3",".","33","23"
"10/03/2016","33","Ozone","Patterson Pass","06-001-2005","AQS","10","33","4","15","27","26"
"10/04/2016","39","Ozone","Bethel Island","06-013-1002","AQS","10","39","4",".","32","28"
"10/05/2016","40","Ozone","Bethel Island","06-013-1002","AQS","8","40","4",".","35","36"
"10/06/2016","40","Ozone","Patterson Pass","06-001-2005","AQS","10","40","14",".","35","36"
"10/07/2016","48","Ozone","Patterson Pass","06-001-2005","AQS","10","48","7",".","40","45"
"10/08/2016","112","Ozone","Patterson Pass","06-001-2005","AQS","15","112","13",".","40","37"
"10/09/2016","115","Ozone","Patterson Pass","06-001-2005","AQS","11","115","23","14","49","25"
"10/10/2016","45","Ozone","Patterson Pass","06-001-2005","AQS","8","45","6",".","40","32"
"10/11/2016","43","Ozone","Bethel Island","06-013-1002","AQS","7","43","3",".","42","29"
"10/12/2016","36","PM2.5","Redwood City","06-081-1001","AQS","7","34","6",".","36","23"
"10/13/2016","31","PM2.5","Concord","06-013-0002","AQS","8","31","3",".","31","28"
"10/14/2016","33","Ozone","San Francisco","06-075-0005","AQS","8","33","7",".","24","28"
"10/15/2016","33","Ozone","Patterson Pass","06-001-2005","AQS","8","33","7","9","25","21"
"10/16/2016","35","Ozone","San Francisco","06-075-0005","AQS","7","35","3",".","26","18"
"10/17/2016","42","PM2.5","San Pablo","06-013-1004","AQS","8","42","7",".","42","39"
"10/18/2016","39","Ozone","Patterson Pass","06-001-2005","AQS","10","39","3",".","35","30"
"10/19/2016","40","Ozone","Patterson Pass","06-001-2005","AQS","10","40","7",".","35","35"
"10/20/2016","46","NO2","San Francisco","06-075-0005","AQS","14","40","6",".","40","46"
"10/21/2016","44","Ozone","Patterson Pass","06-001-2005","AQS","11","44","11","18","38","28"
"10/22/2016","42","Ozone","Patterson Pass","06-001-2005","AQS","10","42","7",".","40","27"
"10/23/2016","42","Ozone","San Rafael","06-041-0001","AQS","8","42","3",".","36","21"
"10/24/2016","38","Ozone","San Rafael","06-041-0001","AQS","7","38","9",".","31","22"
"10/25/2016","31","Ozone","Patterson Pass","06-001-2005","AQS","8","31","7",".","24","24"
