"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"03/16/2008","33","Ozone","San Francisco","06-075-0005","AQS","6","33","1",".","18","30"
"03/17/2008","45","PM2.5","San Francisco","06-075-0005","AQS","9","28","17",".","45","41"
"03/18/2008","43","PM2.5","San Francisco","06-075-0005","AQS","7","31","4",".","43","21"
"03/19/2008","30","Ozone","San Francisco","06-075-0005","AQS","5","30","1","14","28","18"
"03/20/2008","32","Ozone","San Francisco","06-075-0005","AQS","6","32","1",".","28","29"
"03/21/2008","40","NO2","San Francisco","06-075-0005","AQS","7","31","4",".","25","40"
"03/22/2008","47","PM2.5","San Francisco","06-075-0005","AQS","9","29","4",".","47","37"
"03/23/2008","33","PM2.5","San Francisco","06-075-0005","AQS","6","31","6",".","33","15"
"03/24/2008","28","PM2.5","San Francisco","06-075-0005","AQS","7","28","4",".","28","25"
"03/25/2008","33","Ozone","San Francisco","06-075-0005","AQS","6","33","3","9","29","24"
"03/26/2008","34","Ozone","San Francisco","06-075-0005","AQS","6","34","1",".","20","."
"03/27/2008","34","Ozone","San Francisco","06-075-0005","AQS","6","34","1",".","23","."
"03/28/2008","36","Ozone","San Francisco","06-075-0005","AQS","6","36","1",".","20","28"
"03/29/2008","31","Ozone","San Francisco","06-075-0005","AQS","5","31","1",".","23","20"
"03/30/2008","35","Ozone","San Francisco","06-075-0005","AQS","6","35","1",".","30","27"
"03/31/2008","34","NO2","San Francisco","06-075-0005","AQS","7","31","4","18","30","34"
"04/01/2008","41","NO2","San Francisco","06-075-0005","AQS","7","33","6",".","26","41"
"04/02/2008","38","PM2.5","San Francisco","06-075-0005","AQS","7","33","4",".","38","23"
"04/03/2008","44","NO2","San Francisco","06-075-0005","AQS","7","34","3",".","40","44"
"04/04/2008","37","PM2.5","San Francisco","06-075-0005","AQS","6","34","1",".","37","24"
"04/05/2008","39","Ozone","San Francisco","06-075-0005","AQS","5","39","1",".","21","13"
"04/06/2008","40","Ozone","San Francisco","06-075-0005","AQS","5","40","4","10","20","9"
"04/07/2008","56","NO2","San Francisco","06-075-0005","AQS","8","38","3",".","26","56"
"04/08/2008","39","Ozone","San Francisco","06-075-0005","AQS","5","39","1",".","25","13"
"04/09/2008","36","PM2.5","San Francisco","06-075-0005","AQS","5","36","1",".","36","."
"04/10/2008","40","PM2.5","San Francisco","06-075-0005","AQS","7","31","6",".","40","38"
"04/11/2008","54","PM2.5","San Francisco","06-075-0005","AQS","10","35","4",".","54","53"
"04/12/2008","87","Ozone","San Francisco","06-075-0005","AQS","13","87","9","31","61","47"
"04/13/2008","64","PM2.5","San Francisco","06-075-0005","AQS","8","48","11",".","64","45"
"04/14/2008","42","Ozone","San Francisco","06-075-0005","AQS","5","42","1",".","36","12"
"04/15/2008","40","Ozone","San Francisco","06-075-0005","AQS","5","40","1",".","28","17"
"04/16/2008","42","NO2","San Francisco","06-075-0005","AQS","7","35","3",".","40","42"
"04/17/2008","56","PM2.5","San Francisco","06-075-0005","AQS","7","35","9",".","56","."
"04/18/2008","55","PM2.5","San Francisco","06-075-0005","AQS","5","44","1","29","55","21"
"04/19/2008","44","Ozone","San Francisco","06-075-0005","AQS","5","44","1",".","43","11"
"04/20/2008","41","Ozone","San Francisco","06-075-0005","AQS","3","41","1",".","13","12"
"04/21/2008","43","Ozone","San Francisco","06-075-0005","AQS","5","43","1",".","24","25"
"04/22/2008","45","Ozone","San Francisco","06-075-0005","AQS","5","45","1",".","35","17"
"04/23/2008","43","Ozone","San Francisco","06-075-0005","AQS","5","43","1",".","33","22"
"04/24/2008","40","NO2","San Francisco","06-075-0005","AQS","6","35","3","13","28","40"
"04/25/2008","48","NO2","San Francisco","06-075-0005","AQS","7","36","4",".","42","48"
"04/26/2008","54","PM2.5","San Francisco","06-075-0005","AQS","7","30","6",".","54","32"
"04/27/2008","52","PM2.5","San Francisco","06-075-0005","AQS","7","26","7",".","52","31"
"04/28/2008","37","Ozone","San Francisco","06-075-0005","AQS","5","37","1",".","30","16"
"04/29/2008","46","Ozone","San Francisco","06-075-0005","AQS","5","46","1",".","29","16"
"04/30/2008","36","Ozone","San Francisco","06-075-0005","AQS","5","36","1","13","19","17"
"05/01/2008","50","NO2","San Francisco","06-075-0005","AQS","7","33","6",".","38","50"
"05/02/2008","47","PM2.5","San Francisco","06-075-0005","AQS","5","39","1",".","47","25"
"05/03/2008","54","PM2.5","San Francisco","06-075-0005","AQS","5","41","3",".","54","20"
"05/04/2008","57","PM2.5","San Francisco","06-075-0005","AQS","5","41","0",".","57","9"
"05/05/2008","53","PM2.5","San Francisco","06-075-0005","AQS","6","39","1",".","53","40"
"05/06/2008","56","PM2.5","San Francisco","06-075-0005","AQS",".","36","1","27","56","18"
"05/07/2008","50","PM2.5","San Francisco","06-075-0005","AQS","5","39","9",".","50","16"
"05/08/2008","62","PM2.5","San Francisco","06-075-0005","AQS","5","42","1",".","62","20"
"05/09/2008","57","PM2.5","San Francisco","06-075-0005","AQS","5","36","1",".","57","23"
"05/10/2008","43","PM2.5","San Francisco","06-075-0005","AQS","5","38","1",".","43","14"
"05/11/2008","42","Ozone","San Francisco","06-075-0005","AQS","6","42","0",".","40","13"
"05/12/2008","59","PM2.5","San Francisco","06-075-0005","AQS","6","39","1","33","59","47"
"05/13/2008","58","PM2.5","San Francisco","06-075-0005","AQS","8","37","9",".","58","50"
"05/14/2008","62","PM2.5","San Francisco","06-075-0005","AQS",".","24",".",".","62","46"
"05/15/2008","51","PM2.5","San Francisco","06-075-0005","AQS","11","29","9",".","51","50"
"05/16/2008","48","PM2.5","San Francisco","06-075-0005","AQS","7","25","11",".","48","39"
"05/17/2008","44","PM2.5","San Francisco","06-075-0005","AQS","5","28","3",".","44","28"
"05/18/2008","29","PM2.5","San Francisco","06-075-0005","AQS","5","22","1",".","29","."
"05/19/2008","31","PM2.5","San Francisco","06-075-0005","AQS","5","28","1",".","31","."
"05/20/2008","52","PM2.5","San Francisco","06-075-0005","AQS","3","39","1",".","52","10"
"05/21/2008","50","PM2.5","San Francisco","06-075-0005","AQS","5","33","1","23","50","26"
"05/22/2008","46","PM2.5","San Francisco","06-075-0005","AQS","3","33","1",".","46","16"
"05/23/2008","63","PM2.5","San Francisco","06-075-0005","AQS","5","34","1",".","63","30"
"05/24/2008","47","PM2.5","San Francisco","06-075-0005","AQS","3","32","0","19","47","10"
"05/25/2008","35","Ozone","San Francisco","06-075-0005","AQS","3","35","1",".","34","20"
"05/26/2008","32","Ozone","San Francisco","06-075-0005","AQS","3","32","0",".","25","9"
"05/27/2008","30","Ozone","San Francisco","06-075-0005","AQS","3","30","1",".","22","14"
"05/28/2008","28","Ozone","San Francisco","06-075-0005","AQS","5","28","1",".","15","19"
"05/29/2008","30","Ozone","San Francisco","06-075-0005","AQS","3","30","1",".","25","10"
"05/30/2008","31","Ozone","San Francisco","06-075-0005","AQS","3","31","0","11","26","12"
"05/31/2008","34","Ozone","San Francisco","06-075-0005","AQS","3","34","0",".","31","10"
"06/01/2008","38","PM2.5","San Francisco","06-075-0005","AQS","3","38","1",".","38","17"
"06/02/2008","33","Ozone","San Francisco","06-075-0005","AQS","3","33","1",".","30","9"
"06/03/2008","32","Ozone","San Francisco","06-075-0005","AQS","3","32","0",".","26","14"
"06/04/2008","37","PM2.5","San Francisco","06-075-0005","AQS","5","31","1",".","37","22"
"06/05/2008","39","PM2.5","San Francisco","06-075-0005","AQS","5","31","1","19","39","23"
"06/06/2008","38","PM2.5","San Francisco","06-075-0005","AQS","3","31","1",".","38","22"
"06/07/2008","56","PM2.5","San Francisco","06-075-0005","AQS","5","29","3",".","56","28"
"06/08/2008","60","PM2.5","San Francisco","06-075-0005","AQS","6","26","7",".","60","28"
"06/09/2008","56","PM2.5","San Francisco","06-075-0005","AQS","7","26","9",".","56","35"
"06/10/2008","58","PM2.5","San Francisco","06-075-0005","AQS","6","28","3",".","58","28"
"06/11/2008","55","PM2.5","San Francisco","06-075-0005","AQS","6","28","3","31","55","37"
"06/12/2008","64","PM2.5","San Francisco","06-075-0005","AQS","8","42","17",".","64","49"
"06/13/2008","40","Ozone","San Francisco","06-075-0005","AQS","6","40","1",".","37","21"
"06/14/2008","39","Ozone","San Francisco","06-075-0005","AQS","3","39","0",".","28","9"
"06/15/2008","51","PM2.5","San Francisco","06-075-0005","AQS","3","29","0",".","51","7"
"06/16/2008","53","PM2.5","San Francisco","06-075-0005","AQS","3","30","1",".","53","12"
"06/17/2008","58","PM2.5","San Francisco","06-075-0005","AQS","5","26","1","31","58","20"
"06/18/2008","58","PM2.5","San Francisco","06-075-0005","AQS","8","29","17",".","58","39"
"06/19/2008","54","PM2.5","San Francisco","06-075-0005","AQS","8","29","17",".","54","43"
"06/20/2008","47","PM2.5","San Francisco","06-075-0005","AQS","7","44","21",".","47","41"
"06/21/2008","39","PM2.5","San Francisco","06-075-0005","AQS","8","24","30",".","39","37"
"06/22/2008","58","PM2.5","San Francisco","06-075-0005","AQS","3","24","0",".","58","7"
"06/23/2008","63","PM2.5","San Francisco","06-075-0005","AQS","3","23","1","26","63","15"
"06/24/2008","68","PM2.5","San Francisco","06-075-0005","AQS","5","26","1",".","68","22"
"06/25/2008","67","PM2.5","San Francisco","06-075-0005","AQS",".",".","1",".","67","17"
"06/26/2008","79","PM2.5","San Francisco","06-075-0005","AQS","6","19","21",".","79","19"
"06/27/2008","81","PM2.5","San Francisco","06-075-0005","AQS",".","39","1",".","81","22"
"06/28/2008","66","PM2.5","San Francisco","06-075-0005","AQS","3","40","0",".","66","13"
"06/29/2008","38","PM2.5","San Francisco","06-075-0005","AQS","3","34","0","10","38","6"
"06/30/2008","17","NO2","San Francisco","06-075-0005","AQS","3","16","1",".","6","17"
"07/01/2008","20","Ozone","San Francisco","06-075-0005","AQS","3","20","1",".","10","10"
"07/02/2008","21","Ozone","San Francisco","06-075-0005","AQS","3","21","1",".","20","14"
"07/03/2008","17","NO2","San Francisco","06-075-0005","AQS","3","15","1",".","12","17"
"07/04/2008","20","Ozone","San Francisco","06-075-0005","AQS","3","20","0",".","6","7"
"07/05/2008","19","PM2.5","San Francisco","06-075-0005","AQS","3","17","0","10","19","6"
"07/06/2008","32","PM2.5","San Francisco","06-075-0005","AQS","5","17","0",".","32","9"
"07/07/2008","76","PM2.5","San Francisco","06-075-0005","AQS","7","19","4",".","76","28"
"07/08/2008","84","PM2.5","San Francisco","06-075-0005","AQS","8","27","6",".","84","42"
"07/09/2008","74","PM2.5","San Francisco","06-075-0005","AQS","6","25","11",".","74","28"
"07/10/2008","60","PM2.5","San Francisco","06-075-0005","AQS","5","28","1",".","60","21"
"07/11/2008","46","PM2.5","San Francisco","06-075-0005","AQS","5","38","0","17","46","27"
"07/12/2008","38","PM2.5","San Francisco","06-075-0005","AQS","5","35","0",".","38","10"
"07/13/2008","49","PM2.5","San Francisco","06-075-0005","AQS","3","38","0",".","49","7"
"07/14/2008","40","PM2.5","San Francisco","06-075-0005","AQS","5","37","0",".","40","20"
"07/15/2008","60","PM2.5","San Francisco","06-075-0005","AQS","5","44","0",".","60","12"
"07/16/2008","39","PM2.5","San Francisco","06-075-0005","AQS","5","34","0",".","39","12"
"07/17/2008","41","PM2.5","San Francisco","06-075-0005","AQS","3","23","0","23","41","16"
"07/18/2008","46","PM2.5","San Francisco","06-075-0005","AQS","3","24","1",".","46","15"
"07/19/2008","56","PM2.5","San Francisco","06-075-0005","AQS","3","24","0",".","56","8"
"07/20/2008","25","Ozone","San Francisco","06-075-0005","AQS","3","25","0",".","15","6"
"07/21/2008","23","Ozone","San Francisco","06-075-0005","AQS","3","23",".",".","20","18"
"07/22/2008","43","PM2.5","San Francisco","06-075-0005","AQS","5","18",".",".","43","16"
"07/23/2008","54","PM2.5","San Francisco","06-075-0005","AQS","5","23","1","35","54","12"
"07/24/2008","60","PM2.5","San Francisco","06-075-0005","AQS","5","21","1",".","60","12"
"07/25/2008","57","PM2.5","San Francisco","06-075-0005","AQS","3","22","1",".","57","20"
"07/26/2008","35","PM2.5","San Francisco","06-075-0005","AQS","5","15","4",".","35","16"
"07/27/2008","18","Ozone","San Francisco","06-075-0005","AQS","3","18","0",".","17","8"
"07/28/2008","24","PM2.5","San Francisco","06-075-0005","AQS","3","23","0",".","24","18"
"07/29/2008","29","PM2.5","San Francisco","06-075-0005","AQS",".",".","1","14","29","18"
"07/30/2008","30","PM2.5","San Francisco","06-075-0005","AQS","3","25","0",".","30","12"
"07/31/2008","42","PM2.5","San Francisco","06-075-0005","AQS","3","26","1",".","42","17"
"08/01/2008","25","PM2.5","San Francisco","06-075-0005","AQS","3","19","1",".","25","15"
"08/02/2008","22","PM2.5","San Francisco","06-075-0005","AQS","3","22","6",".","22","9"
"08/03/2008","49","PM2.5","San Francisco","06-075-0005","AQS","3","23","1",".","49","6"
"08/04/2008","27","PM2.5","San Francisco","06-075-0005","AQS","5","21",".","12","27","16"
"08/05/2008","28","PM2.5","San Francisco","06-075-0005","AQS","3","24","1",".","28","10"
"08/06/2008","26","Ozone","San Francisco","06-075-0005","AQS","2","26","1",".","22","10"
"08/07/2008","24","Ozone","San Francisco","06-075-0005","AQS","2","24","1",".","21","16"
"08/08/2008","24","Ozone","San Francisco","06-075-0005","AQS","2","24","1",".","23","12"
"08/09/2008","19","Ozone","San Francisco","06-075-0005","AQS","2","19","1",".","18","10"
"08/10/2008","35","PM2.5","San Francisco","06-075-0005","AQS","3","19","3","19","35","18"
"08/11/2008","42","PM2.5","San Francisco","06-075-0005","AQS",".","18","1",".","42","21"
"08/12/2008","34","PM2.5","San Francisco","06-075-0005","AQS","3","16","4",".","34","11"
"08/13/2008","48","PM2.5","San Francisco","06-075-0005","AQS","5","18","1",".","48","20"
"08/14/2008","23","PM2.5","San Francisco","06-075-0005","AQS","3","18","1",".","23","12"
"08/15/2008","28","PM2.5","San Francisco","06-075-0005","AQS","3","23","1",".","28","14"
"08/16/2008","18","Ozone","San Francisco","06-075-0005","AQS","2","18","1","6","17","7"
"08/17/2008","17","Ozone","San Francisco","06-075-0005","AQS","2","17","3",".","5","6"
"08/18/2008","19","Ozone","San Francisco","06-075-0005","AQS","2","19","1",".","11","14"
"08/19/2008","22","PM2.5","San Francisco","06-075-0005","AQS","2","20","0",".","22","12"
"08/20/2008","22","PM2.5","San Francisco","06-075-0005","AQS","3","18","1",".","22","22"
"08/21/2008","26","PM2.5","San Francisco","06-075-0005","AQS","3","19","1",".","26","12"
"08/22/2008","44","PM2.5","San Francisco","06-075-0005","AQS","3","21","1",".","44","9"
"08/23/2008","37","PM2.5","San Francisco","06-075-0005","AQS","3","21","1",".","37","10"
"08/24/2008","39","PM2.5","San Francisco","06-075-0005","AQS","3","20","3",".","39","9"
"08/25/2008","28","PM2.5","San Francisco","06-075-0005","AQS","3","20","1",".","28","9"
"08/26/2008","55","PM2.5","San Francisco","06-075-0005","AQS","5","22","4","31","55","26"
"08/27/2008","64","PM2.5","San Francisco","06-075-0005","AQS","8","29","17",".","64","33"
"08/28/2008","67","PM2.5","San Francisco","06-075-0005","AQS","8","31","17","34","67","36"
"08/29/2008","52","PM2.5","San Francisco","06-075-0005","AQS","6","22","3",".","52","33"
"08/30/2008","50","PM2.5","San Francisco","06-075-0005","AQS","3","28","1",".","50","8"
"08/31/2008","58","PM2.5","San Francisco","06-075-0005","AQS","3","27","3",".","58","21"
"09/01/2008","46","PM2.5","San Francisco","06-075-0005","AQS","5","28","3",".","46","28"
"09/02/2008","61","PM2.5","San Francisco","06-075-0005","AQS","10","24","6",".","61","37"
"09/03/2008","67","PM2.5","San Francisco","06-075-0005","AQS","7","26","9","38","67","38"
"09/04/2008","72","PM2.5","San Francisco","06-075-0005","AQS","8","43","9",".","72","44"
"09/05/2008","73","PM2.5","San Francisco","06-075-0005","AQS","8","30","13",".","73","54"
"09/06/2008","69","PM2.5","San Francisco","06-075-0005","AQS","6","29","11",".","69","34"
"09/07/2008","61","PM2.5","San Francisco","06-075-0005","AQS","5","28","1",".","61","14"
"09/08/2008","53","PM2.5","San Francisco","06-075-0005","AQS","5","28",".",".","53","12"
"09/09/2008","35","PM2.5","San Francisco","06-075-0005","AQS","3","27","1","10","35","20"
"09/10/2008","37","PM2.5","San Francisco","06-075-0005","AQS","6","31","1",".","37","31"
"09/11/2008","55","PM2.5","San Francisco","06-075-0005","AQS","5","31","1",".","55","35"
"09/12/2008","52","PM2.5","San Francisco","06-075-0005","AQS","5","35","1",".","52","17"
"09/13/2008","52","PM2.5","San Francisco","06-075-0005","AQS","5","33",".",".","52","14"
"09/14/2008","52","PM2.5","San Francisco","06-075-0005","AQS","3","37",".",".","52","9"
"09/15/2008","56","PM2.5","San Francisco","06-075-0005","AQS","5","34",".","16","56","24"
"09/16/2008","53","PM2.5","San Francisco","06-075-0005","AQS","3","33","1",".","53","26"
"09/17/2008","44","PM2.5","San Francisco","06-075-0005","AQS","3","33","1",".","44","26"
"09/18/2008","43","PM2.5","San Francisco","06-075-0005","AQS","6","31","4",".","43","27"
"09/19/2008","36","PM2.5","San Francisco","06-075-0005","AQS","6","21","3",".","36","25"
"09/20/2008","31","PM2.5","San Francisco","06-075-0005","AQS","3","23","1",".","31","10"
"09/21/2008","43","PM2.5","San Francisco","06-075-0005","AQS","5","26","1","17","43","26"
"09/22/2008","55","PM2.5","San Francisco","06-075-0005","AQS","6","22","3",".","55","25"
"09/23/2008","61","PM2.5","San Francisco","06-075-0005","AQS","8","27","10",".","61","42"
"09/24/2008","53","PM2.5","San Francisco","06-075-0005","AQS","7","21","3",".","53","34"
"09/25/2008","51","PM2.5","San Francisco","06-075-0005","AQS","9","17","3",".","51","37"
"09/26/2008","53","PM2.5","San Francisco","06-075-0005","AQS","7","20","4",".","53","32"
"09/27/2008","49","PM2.5","San Francisco","06-075-0005","AQS","6","20","14","15","49","26"
"09/28/2008","40","PM2.5","San Francisco","06-075-0005","AQS","5","31","1",".","40","19"
"09/29/2008","41","PM2.5","San Francisco","06-075-0005","AQS","3","28","1",".","41","14"
"09/30/2008","39","PM2.5","San Francisco","06-075-0005","AQS","5","23","1",".","39","28"
"10/01/2008","46","PM2.5","San Francisco","06-075-0005","AQS","8","21","7",".","46","36"
"10/02/2008","33","PM2.5","San Francisco","06-075-0005","AQS","3","23","1",".","33","20"
"10/03/2008","38","PM2.5","San Francisco","06-075-0005","AQS","3","24","1","15","38","22"
"10/04/2008","42","PM2.5","San Francisco","06-075-0005","AQS","3","31","1",".","42","10"
"10/05/2008","38","PM2.5","San Francisco","06-075-0005","AQS","3","31","1",".","38","12"
"10/06/2008","57","PM2.5","San Francisco","06-075-0005","AQS","5","17","4",".","57","26"
"10/07/2008","55","PM2.5","San Francisco","06-075-0005","AQS","6","15","9",".","55","29"
"10/08/2008","60","PM2.5","San Francisco","06-075-0005","AQS","9","23","10",".","60","36"
"10/09/2008","51","PM2.5","San Francisco","06-075-0005","AQS","5","26","3","22","51","33"
"10/10/2008","27","Ozone","San Francisco","06-075-0005","AQS","3","27","1",".","23","20"
"10/11/2008","32","NO2","San Francisco","06-075-0005","AQS","5","28","1",".","24","32"
"10/12/2008","39","NO2","San Francisco","06-075-0005","AQS","7","29","1",".","26","39"
"10/13/2008","45","PM2.5","San Francisco","06-075-0005","AQS","7","26","10",".","45","37"
"10/14/2008","60","PM2.5","San Francisco","06-075-0005","AQS","7","19","23",".","60","37"
"10/15/2008","66","PM2.5","San Francisco","06-075-0005","AQS","10","29","19","36","66","47"
"10/16/2008","64","PM2.5","San Francisco","06-075-0005","AQS","9","24","9",".","64","55"
"10/17/2008","66","PM2.5","San Francisco","06-075-0005","AQS","11","32","9",".","66","49"
"10/18/2008","57","PM2.5","San Francisco","06-075-0005","AQS","7","40","1",".","57","14"
"10/19/2008","51","PM2.5","San Francisco","06-075-0005","AQS","5","40","0",".","51","16"
"10/20/2008","25","Ozone","San Francisco","06-075-0005","AQS","6","25","1",".",".","25"
"10/21/2008","43","NO2","San Francisco","06-075-0005","AQS","10","21","4","20","34","43"
"10/22/2008","60","NO2","San Francisco","06-075-0005","AQS","13","24","9",".","50","60"
"10/23/2008","55","NO2","San Francisco","06-075-0005","AQS","11","29","9",".",".","55"
"10/24/2008","65","PM2.5","San Francisco","06-075-0005","AQS","17","26","23",".","65","56"
"10/25/2008","76","PM2.5","San Francisco","06-075-0005","AQS","23","40","10",".","76","48"
"10/26/2008","61","PM2.5","San Francisco","06-075-0005","AQS","8","43","3",".","61","19"
"10/27/2008","60","PM2.5","San Francisco","06-075-0005","AQS","6","29","1","23","60","25"
"10/28/2008","35","PM2.5","San Francisco","06-075-0005","AQS","7","16","1",".","35","35"
"10/29/2008","51","PM2.5","San Francisco","06-075-0005","AQS","8","15","3",".","51","34"
