"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"04/08/2013","44","Ozone","Bethel Island","06-013-1002","AQS","5","44","1",".","35","17"
"04/09/2013","44","Ozone","Hayward","06-001-2001","AQS","6","44","9",".","34","33"
"04/10/2013","47","NO2","San Francisco","06-075-0005","AQS","9","33","16","22","39","47"
"04/11/2013","52","PM2.5","San Pablo","06-013-1004","AQS","6","40","4",".","52","26"
"04/12/2013","62","PM2.5","San Pablo","06-013-1004","AQS","7","39","3",".","62","25"
"04/13/2013","55","PM2.5","San Francisco","06-075-0005","AQS","5","39","1",".","55","19"
"04/14/2013","42","PM2.5","San Pablo","06-013-1004","AQS","5","40","3",".","42","25"
"04/15/2013","42","Ozone","Redwood City","06-081-1001","AQS","5","42","1",".","27","18"
"04/16/2013","44","Ozone","Bethel Island","06-013-1002","AQS","7","44","7","12","38","34"
"04/17/2013","52","PM2.5","Redwood City","06-081-1001","AQS","6","44","1",".","52","34"
"04/18/2013","54","PM2.5","Oakland West","06-001-0011","AQS","9","44","4",".","54","42"
"04/19/2013","58","PM2.5","Oakland West","06-001-0011","AQS","8","40","4",".","58","37"
"04/20/2013","52","PM2.5","San Francisco","06-075-0005","AQS","7","46","4",".","52","29"
"04/21/2013","57","PM2.5","San Francisco","06-075-0005","AQS","7","51","4",".","57","29"
"04/22/2013","61","Ozone","Redwood City","06-081-1001","AQS","10","61","6","26","57","56"
"04/23/2013","54","Ozone","Bethel Island","06-013-1002","AQS","8","54","3",".","39","44"
"04/24/2013","51","PM2.5","Oakland West","06-001-0011","AQS","7","44","7",".","51","26"
"04/25/2013","43","PM2.5","Oakland West","06-001-0011","AQS","6","39","6",".","43","24"
"04/26/2013","57","PM2.5","Oakland West","06-001-0011","AQS","6","44","1",".","57","18"
"04/27/2013","50","PM2.5","Oakland West","06-001-0011","AQS","5","47","6",".","50","12"
"04/28/2013","64","PM2.5","Oakland West","06-001-0011","AQS","5","64","3","26","64","27"
"04/29/2013","68","PM2.5","Oakland West","06-001-0011","AQS","9","48","6",".","68","42"
"04/30/2013","80","Ozone","Bethel Island","06-013-1002","AQS","6","80","9",".","77","40"
"05/01/2013","71","Ozone","Hayward","06-001-2001","AQS","9","71","6",".","67","40"
"05/02/2013","115","Ozone","Hayward","06-001-2001","AQS","10","115","3",".","83","46"
"05/03/2013","115","Ozone","Livermore","06-001-0007","AQS","10","115","6",".","76","43"
"05/04/2013","77","PM2.5","Oakland West","06-001-0011","AQS","7","71","10","33","77","35"
"05/05/2013","54","PM2.5","Oakland West","06-001-0011","AQS","5","48","4",".","54","15"
"05/06/2013","53","PM2.5","Oakland West","06-001-0011","AQS","5","43","4",".","53","23"
"05/07/2013","60","PM2.5","Oakland West","06-001-0011","AQS","5","45","4",".","60","29"
"05/08/2013","46","PM2.5","Oakland West","06-001-0011","AQS","5","35","1",".","46","16"
"05/09/2013","51","PM2.5","Oakland West","06-001-0011","AQS","5","36","1",".","51","15"
"05/10/2013","49","PM2.5","Oakland West","06-001-0011","AQS","5","31","3","12","49","16"
"05/11/2013","55","PM2.5","Oakland West","06-001-0011","AQS","5","48","6",".","55","19"
"05/12/2013","45","PM2.5","Oakland West","06-001-0011","AQS","5","33","3",".","45","17"
"05/13/2013","44","PM2.5","Oakland West","06-001-0011","AQS","5","29","3",".","44","19"
"05/14/2013","66","PM2.5","Oakland West","06-001-0011","AQS","5","40","3",".","66","17"
"05/15/2013","61","PM2.5","Oakland West","06-001-0011","AQS","5","39","4",".","61","19"
"05/16/2013","43","PM2.5","Oakland West","06-001-0011","AQS","5","37","4","6","43","27"
"05/17/2013","42","PM2.5","Oakland West","06-001-0011","AQS","5","35","4",".","42","14"
"05/18/2013","50","PM2.5","Oakland West","06-001-0011","AQS","6","38","4",".","50","29"
"05/19/2013","58","PM2.5","Oakland West","06-001-0011","AQS","6","46","11",".","58","28"
"05/20/2013","71","PM2.5","Oakland West","06-001-0011","AQS","9","51","6",".","71","33"
"05/21/2013","61","PM2.5","Oakland West","06-001-0011","AQS","5","36","4",".","61","16"
"05/22/2013","41","PM2.5","Oakland West","06-001-0011","AQS","5","37","3","17","41","18"
"05/23/2013","59","PM2.5","Oakland West","06-001-0011","AQS","5","34","3",".","59","15"
"05/24/2013","58","PM2.5","Oakland West","06-001-0011","AQS","6","39","1",".","58","21"
"05/25/2013","51","PM2.5","Oakland West","06-001-0011","AQS","5","34","1",".","51","11"
"05/26/2013","30","PM2.5","Oakland West","06-001-0011","AQS","5","27","7",".","30","10"
"05/27/2013","37","PM2.5","Oakland West","06-001-0011","AQS","5","25","7",".","37","11"
"05/28/2013","42","PM2.5","Oakland West","06-001-0011","AQS","6","31","6","6","42","20"
"05/29/2013","42","PM2.5","Oakland West","06-001-0011","AQS","5","32","4",".","42","23"
"05/30/2013","59","PM2.5","Oakland West","06-001-0011","AQS","6","41","3",".","59","26"
"05/31/2013","69","PM2.5","Oakland West","06-001-0011","AQS","7","54","6",".","69","26"
"06/01/2013","78","PM2.5","Oakland West","06-001-0011","AQS","6","71","6",".","78","27"
"06/02/2013","60","PM2.5","Oakland West","06-001-0011","AQS","6","39","4",".","60","11"
"06/03/2013","50","PM2.5","Oakland West","06-001-0011","AQS","6","39","13","14","50","22"
"06/04/2013","39","PM2.5","Oakland West","06-001-0011","AQS","6","35","7",".","39","13"
"06/05/2013","42","PM2.5","Oakland West","06-001-0011","AQS","5","32","4",".","42","14"
"06/06/2013","36","Ozone","Livermore","06-001-0007","AQS","5","36","4",".","33","18"
"06/07/2013","122","Ozone","Livermore","06-001-0007","AQS","6","122","9",".","56","27"
"06/08/2013","74","Ozone","Livermore","06-001-0007","AQS","6","74","11",".","53","29"
"06/09/2013","38","PM2.5","Oakland West","06-001-0011","AQS","5","36","6","6","38","6"
"06/10/2013","39","PM2.5","Oakland West","06-001-0011","AQS","5","35","7",".","39","11"
"06/11/2013","47","PM2.5","Oakland West","06-001-0011","AQS","5","34","6",".","47","16"
"06/12/2013","62","PM2.5","Oakland West","06-001-0011","AQS","6","34","3",".","62","17"
"06/13/2013","60","PM2.5","Oakland West","06-001-0011","AQS","5","36","10",".","60","19"
"06/14/2013","64","PM2.5","Oakland West","06-001-0011","AQS","7","48","7",".","64","24"
"06/15/2013","53","PM2.5","San Pablo","06-013-1004","AQS","5","30","3","17","53","11"
"06/16/2013","50","PM2.5","Oakland West","06-001-0011","AQS","5","32","3",".","50","18"
"06/17/2013","37","PM2.5","Oakland West","06-001-0011","AQS","6","24","3",".","37","16"
"06/18/2013","38","PM2.5","Oakland West","06-001-0011","AQS","5","27","3",".","38","14"
"06/19/2013","43","PM2.5","Oakland West","06-001-0011","AQS","5","31","6",".","43","25"
"06/20/2013","47","PM2.5","Oakland West","06-001-0011","AQS","6","31","7",".","47","25"
"06/21/2013","73","PM2.5","Redwood City","06-081-1001","AQS","6","35","3","21","73","17"
"06/22/2013","60","PM2.5","Oakland West","06-001-0011","AQS","6","41","3",".","60","17"
"06/23/2013","27","PM2.5","Oakland West","06-001-0011","AQS","5","16","1",".","27","10"
"06/24/2013","36","PM2.5","Oakland West","06-001-0011","AQS","6","16","1",".","36","19"
"06/25/2013","27","PM2.5","Oakland West","06-001-0011","AQS","6","12","6",".","27","13"
"06/26/2013","30","PM2.5","Oakland West","06-001-0011","AQS","6","17","13",".","30","17"
"06/27/2013","45","PM2.5","Oakland West","06-001-0011","AQS","6","45","7","12","45","21"
"06/28/2013","54","PM2.5","Oakland West","06-001-0011","AQS","7","51","6",".","54","24"
"06/29/2013","60","PM2.5","Oakland West","06-001-0011","AQS","7","58","6",".","60","22"
"06/30/2013","57","PM2.5","Oakland West","06-001-0011","AQS","6","41","7",".","57","16"
"07/01/2013","54","PM2.5","Oakland West","06-001-0011","AQS","6","51","7",".","54","22"
"07/02/2013","80","Ozone","Livermore","06-001-0007","AQS","6","80","10",".","54","20"
"07/03/2013","97","Ozone","Livermore","06-001-0007","AQS","6","97","36","11","50","22"
"07/04/2013","87","PM2.5","Oakland West","06-001-0011","AQS","5","51","86",".","87","18"
"07/05/2013","70","PM2.5","Oakland West","06-001-0011","AQS","3","30","1",".","70","8"
"07/06/2013","65","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","3","36","1",".","65","11"
"07/07/2013","53","PM2.5","Oakland West","06-001-0011","AQS","3","48","3",".","53","11"
"07/08/2013","58","Ozone","Livermore","06-001-0007","AQS","5","58","3",".","52","14"
"07/09/2013","87","Ozone","Livermore","06-001-0007","AQS","5","87","6","8","49","25"
"07/10/2013","41","Ozone","Livermore","06-001-0007","AQS","3","41","4",".","38","17"
"07/11/2013","48","PM2.5","Oakland West","06-001-0011","AQS","3","31","1",".","48","11"
"07/12/2013","56","PM2.5","Oakland West","06-001-0011","AQS","3","32","1",".","56","19"
"07/13/2013","58","PM2.5","Oakland West","06-001-0011","AQS","5","42","6",".","58","15"
"07/14/2013","56","PM2.5","Oakland West","06-001-0011","AQS","3","37","3",".","56","11"
"07/15/2013","35","PM2.5","Oakland West","06-001-0011","AQS","3","28","4","8","35","13"
"07/16/2013","33","PM2.5","Oakland West","06-001-0011","AQS","3","27","6",".","33","11"
"07/17/2013","42","PM2.5","Oakland West","06-001-0011","AQS","5","34","1",".","42","13"
"07/18/2013","54","PM2.5","Oakland West","06-001-0011","AQS","5","42","7",".","54","15"
"07/19/2013","65","PM2.5","Oakland West","06-001-0011","AQS","5","45","6",".","65","16"
"07/20/2013","63","PM2.5","Oakland West","06-001-0011","AQS","5","50","7",".","63","22"
"07/21/2013","54","Ozone","Livermore","06-001-0007","AQS","5","54","3","10","52","12"
"07/22/2013","44","PM2.5","Oakland West","06-001-0011","AQS","5","37","4",".","44","19"
"07/23/2013","43","Ozone","Livermore","06-001-0007","AQS","5","43","10",".","38","22"
"07/24/2013","41","PM2.5","Oakland West","06-001-0011","AQS","5","37","7",".","41","17"
"07/25/2013","38","PM2.5","Oakland West","06-001-0011","AQS","3","35","3",".","38","16"
"07/26/2013","39","PM2.5","Oakland West","06-001-0011","AQS","3","31","3",".","39","11"
"07/27/2013","44","PM2.5","Oakland West","06-001-0011","AQS","3","36","1","7","44","9"
"07/28/2013","59","PM2.5","Oakland West","06-001-0011","AQS","5","32","1",".","59","8"
"07/29/2013","87","PM2.5","Oakland West","06-001-0011","AQS","5","40","6",".","87","18"
"07/30/2013","91","PM2.5","San Pablo","06-013-1004","AQS","5","39","3",".","91","18"
"07/31/2013","56","PM2.5","Redwood City","06-081-1001","AQS","3","29","1",".","56","15"
"08/01/2013","47","PM2.5","San Francisco","06-075-0005","AQS","3","35","3",".","47","15"
"08/02/2013","54","PM2.5","Oakland West","06-001-0011","AQS","5","48","9","17","54","14"
"08/03/2013","53","PM2.5","Oakland West","06-001-0011","AQS","3","42","1",".","53","10"
"08/04/2013","48","PM2.5","Concord","06-013-0002","AQS","3","37","1",".","48","19"
"08/05/2013","38","Ozone","Bethel Island","06-013-1002","AQS","3","38","1",".","32","15"
"08/06/2013","30","PM2.5","Concord","06-013-0002","AQS","3","24","6",".","30","14"
"08/07/2013","27","PM2.5","San Francisco","06-075-0005","AQS","3","20","4",".","27","13"
"08/08/2013","29","PM2.5","San Francisco","06-075-0005","AQS","3","24","4","6","29","12"
"08/09/2013","30","Ozone","Bethel Island","06-013-1002","AQS","5","30","6",".","28","10"
"08/10/2013","27","Ozone","Bethel Island","06-013-1002","AQS","3","27","6",".","24","10"
"08/11/2013","35","Ozone","Bethel Island","06-013-1002","AQS","5","35","3",".","33","10"
"08/12/2013","47","PM2.5","San Francisco","06-075-0005","AQS","5","39","6",".","47","14"
"08/13/2013","57","PM2.5","San Pablo","06-013-1004","AQS","5","48","6",".","57","20"
"08/14/2013","38","PM2.5","San Pablo","06-013-1004","AQS","5","38","6","11","38","16"
"08/15/2013","28","PM2.5","San Rafael","06-041-0001","AQS","5","22","3",".","28","13"
"08/16/2013","27","PM2.5","San Rafael","06-041-0001","AQS","5","25","6",".","27","18"
"08/17/2013","44","PM2.5","San Pablo","06-013-1004","AQS","5","30","4",".","44","13"
"08/18/2013","54","Ozone","Bethel Island","06-013-1002","AQS","5","54","6",".","52","27"
"08/19/2013","74","Ozone","Livermore","06-001-0007","AQS","6","74","16",".","47","27"
"08/20/2013","48","PM2.5","San Francisco","06-075-0005","AQS","5","42","3","13","48","20"
"08/21/2013","45","PM2.5","San Pablo","06-013-1004","AQS","5","34","4",".","45","13"
"08/22/2013","47","PM2.5","San Rafael","06-041-0001","AQS","5","31","7",".","47","11"
"08/23/2013","43","PM2.5","San Rafael","06-041-0001","AQS","5","34","3",".","43","11"
"08/24/2013","35","PM2.5","San Rafael","06-041-0001","AQS","3","28","1",".","35","9"
"08/25/2013","27","Ozone","Bethel Island","06-013-1002","AQS","5","27","4",".","21","11"
"08/26/2013","35","PM2.5","San Rafael","06-041-0001","AQS","5","29","4","8","35","17"
"08/27/2013","39","PM2.5","San Francisco","06-075-0005","AQS","6","36","6",".","39","20"
"08/28/2013","28","PM2.5","San Rafael","06-041-0001","AQS","5","24","4",".","28","14"
"08/29/2013","27","PM2.5","San Rafael","06-041-0001","AQS","6","21","7",".","27","20"
"08/30/2013","32","PM2.5","San Francisco","06-075-0005","AQS","6","31","9",".","32","20"
"08/31/2013","35","PM2.5","San Rafael","06-041-0001","AQS","5","32","6",".","35","16"
"09/01/2013","43","PM2.5","San Rafael","06-041-0001","AQS","3","30","6","8","43","12"
"09/02/2013","31","PM2.5","San Francisco","06-075-0005","AQS","5","26","3",".","31","12"
"09/03/2013","42","PM2.5","San Rafael","06-041-0001","AQS","6","38","6",".","42","19"
"09/04/2013","44","PM2.5","San Rafael","06-041-0001","AQS","6","34","3",".","44","19"
"09/05/2013","44","PM2.5","San Rafael","06-041-0001","AQS","5","32","4",".","44","22"
"09/06/2013","46","PM2.5","San Francisco","06-075-0005","AQS","7","44","7",".","46","35"
"09/07/2013","87","Ozone","San Ramon","06-013-2007","AQS","9","87","9","18","58","37"
"09/08/2013","93","Ozone","Livermore","06-001-0007","AQS","5","93","17",".","38","17"
"09/09/2013","58","Ozone","Livermore","06-001-0007","AQS","8","58","10",".","31","30"
"09/10/2013","32","PM2.5","San Rafael","06-041-0001","AQS","5","32","6",".","32","18"
"09/11/2013","54","PM2.5","San Rafael","06-041-0001","AQS","5","35","9",".","54","17"
"09/12/2013","37","Ozone","Bethel Island","06-013-1002","AQS","6","37","3",".","28","18"
"09/13/2013","40","PM2.5","San Rafael","06-041-0001","AQS","5","37","3","23","40","21"
"09/14/2013","43","PM2.5","San Rafael","06-041-0001","AQS","3","38","1",".","43","17"
"09/15/2013","43","PM2.5","San Rafael","06-041-0001","AQS","5","31","7",".","43","15"
"09/16/2013","40","PM2.5","San Pablo","06-013-1004","AQS","5","33","1",".","40","20"
"09/17/2013","45","PM2.5","San Francisco","06-075-0005","AQS","5","34","4",".","45","24"
"09/18/2013","50","PM2.5","San Francisco","06-075-0005","AQS","8","40","10",".","50","43"
"09/19/2013","56","PM2.5","Oakland West","06-001-0011","AQS","9","50","11","21","56","39"
"09/20/2013","32","PM2.5","San Pablo","06-013-1004","AQS","6","27","3",".","32","21"
"09/21/2013","35","PM2.5","San Pablo","06-013-1004","AQS","5","33","6",".","35","18"
"09/22/2013","38","Ozone","Bethel Island","06-013-1002","AQS","5","38","4",".","37","24"
"09/23/2013","38","Ozone","Bethel Island","06-013-1002","AQS","7","38","9",".","35","37"
"09/24/2013","41","PM2.5","San Pablo","06-013-1004","AQS","5","40","3",".","41","23"
"09/25/2013","39","PM2.5","San Rafael","06-041-0001","AQS","3","33","1","14","39","20"
"09/26/2013","38","PM2.5","San Rafael","06-041-0001","AQS","7","35","16",".","38","34"
"09/27/2013","50","PM2.5","Livermore","06-001-0007","AQS","10","41","10",".","50","34"
"09/28/2013","49","Ozone","Bethel Island","06-013-1002","AQS","8","49","4",".","45","29"
"09/29/2013","39","PM2.5","San Rafael","06-041-0001","AQS","5","27","1",".","39","19"
"09/30/2013","44","PM2.5","San Pablo","06-013-1004","AQS","7","33","4",".","44","19"
"10/01/2013","57","PM2.5","San Pablo","06-013-1004","AQS","5","38","3","19","57","30"
"10/02/2013","55","PM2.5","San Rafael","06-041-0001","AQS","9","36","11",".","55","30"
"10/03/2013","41","PM2.5","San Francisco","06-075-0005","AQS","9","34","3",".","41","35"
"10/04/2013","50","PM2.5","San Francisco","06-075-0005","AQS","9","38","23",".","50","44"
"10/05/2013","49","Ozone","Hayward","06-001-2001","AQS","14","49","7",".","46","48"
"10/06/2013","64","Ozone","Hayward","06-001-2001","AQS","10","64","16",".","52","49"
"10/07/2013","54","Ozone","Bethel Island","06-013-1002","AQS","11","54","7","33","53","51"
"10/08/2013","63","PM2.5","San Pablo","06-013-1004","AQS","8","41","7",".","63","32"
"10/09/2013","57","PM2.5","San Francisco","06-075-0005","AQS","6","36","4",".","57","27"
"10/10/2013","65","PM2.5","San Pablo","06-013-1004","AQS","8","37","9",".","65","30"
"10/11/2013","59","PM2.5","San Rafael","06-041-0001","AQS","6","37","6",".","59","26"
"10/12/2013","61","PM2.5","San Pablo","06-013-1004","AQS","6","34","4",".","61","25"
"10/13/2013","51","PM2.5","San Pablo","06-013-1004","AQS","6","36","7","11","51","26"
"10/14/2013","55","NO2","San Francisco","06-075-0005","AQS","15","36","4",".","52","55"
"10/15/2013","55","NO2","San Francisco","06-075-0005","AQS","16","43","14",".","50","55"
"10/16/2013","63","PM2.5","San Rafael","06-041-0001","AQS","10","58","19",".","63","51"
"10/17/2013","57","PM2.5","San Francisco","06-075-0005","AQS","13","50","14",".","57","55"
"10/18/2013","61","PM2.5","San Francisco","06-075-0005","AQS","10","45","14",".","61","44"
"10/19/2013","74","Ozone","Bethel Island","06-013-1002","AQS","9","74","21","35","57","38"
"10/20/2013","61","Ozone","Bethel Island","06-013-1002","AQS","7","61","11",".","56","35"
"10/21/2013","53","PM2.5","Redwood City","06-081-1001","AQS","7","40","13",".","53","38"
"10/22/2013","63","PM2.5","Redwood City","06-081-1001","AQS","8","58","7",".","63","40"
"10/23/2013","69","PM2.5","Redwood City","06-081-1001","AQS","7","38","19",".","69","38"
"10/24/2013","56","PM2.5","Redwood City","06-081-1001","AQS","6","35","1",".","56","34"
"10/25/2013","56","PM2.5","Redwood City","06-081-1001","AQS","10","37","9","16","56","41"
"10/26/2013","61","Ozone","Bethel Island","06-013-1002","AQS","13","61","14",".","55","34"
"10/27/2013","52","PM2.5","Redwood City","06-081-1001","AQS","9","33","4",".","52","27"
"10/28/2013","55","PM2.5","San Pablo","06-013-1004","AQS","10","31","7",".","55","34"
"10/29/2013","54","PM2.5","San Pablo","06-013-1004","AQS","7","26","13",".","54","29"
