"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"04/06/2007","21","Ozone","San Francisco","06-075-0005","AQS","5","21","1","6","13","."
"04/07/2007","41","Ozone","San Francisco","06-075-0005","AQS","5","41","1",".","8","12"
"04/08/2007","40","Ozone","San Francisco","06-075-0005","AQS","3","40","1",".","16","8"
"04/09/2007","33","Ozone","San Francisco","06-075-0005","AQS","5","33","1",".","25","24"
"04/10/2007","44","NO2","San Francisco","06-075-0005","AQS","7","31","4",".","23","44"
"04/11/2007","36","Ozone","San Francisco","06-075-0005","AQS","5","36","1",".","29","23"
"04/12/2007","32","Ozone","San Francisco","06-075-0005","AQS","6","32","1","15","23","29"
"04/13/2007","40","NO2","San Francisco","06-075-0005","AQS","6","31","3",".","28","40"
"04/14/2007","44","Ozone","San Francisco","06-075-0005","AQS","5","44","1",".","18","15"
"04/15/2007","30","Ozone","San Francisco","06-075-0005","AQS","5","30","1",".","25","24"
"04/16/2007","51","PM2.5","San Francisco","06-075-0005","AQS","7","32","3",".","51","43"
"04/17/2007","42","Ozone","San Francisco","06-075-0005","AQS","5","42","1",".","20","25"
"04/18/2007","36","Ozone","San Francisco","06-075-0005","AQS","5","36","1","14","18","24"
"04/19/2007","31","Ozone","San Francisco","06-075-0005","AQS","6","31","1",".","8","22"
"04/20/2007","34","NO2","San Francisco","06-075-0005","AQS","6","33","4",".","22","34"
"04/21/2007","39","Ozone","San Francisco","06-075-0005","AQS","5","39","1",".","8","15"
"04/22/2007","37","Ozone","San Francisco","06-075-0005","AQS","5","37","1",".","18","9"
"04/23/2007","29","NO2","San Francisco","06-075-0005","AQS","6","27","9",".","21","29"
"04/24/2007","28","NO2","San Francisco","06-075-0005","AQS","6","25","1","19","24","28"
"04/25/2007","30","Ozone","San Francisco","06-075-0005","AQS","6","30","1",".","25","17"
"04/26/2007","56","PM2.5","San Francisco","06-075-0005","AQS","8","30","20",".","56","37"
"04/27/2007","66","PM2.5","San Francisco","06-075-0005","AQS","9","28","13",".","66","43"
"04/28/2007","58","PM2.5","San Francisco","06-075-0005","AQS","9","38","1",".","58","34"
"04/29/2007","33","Ozone","San Francisco","06-075-0005","AQS","5","33","1",".","28","8"
"04/30/2007","42","PM2.5","San Francisco","06-075-0005","AQS","7","36","3","32","42","27"
"05/01/2007","33","Ozone","San Francisco","06-075-0005","AQS","6","33","3",".","20","18"
"05/02/2007","39","Ozone","San Francisco","06-075-0005","AQS","5","39","1",".","18","21"
"05/03/2007","9","PM2.5","San Francisco","06-075-0005","AQS",".",".",".",".","9","."
"05/04/2007","32","Ozone","San Francisco","06-075-0005","AQS",".","32","1",".","13","25"
"05/05/2007","39","NO2","San Francisco","06-075-0005","AQS","7","36","1",".","20","39"
"05/06/2007","39","NO2","San Francisco","06-075-0005","AQS","8","38","6","15","27","39"
"05/07/2007","49","Ozone","San Francisco","06-075-0005","AQS","7","49","9",".","24","37"
"05/08/2007","51","NO2","San Francisco","06-075-0005","AQS","6","35","9",".","37","51"
"05/09/2007","31","Ozone","San Francisco","06-075-0005","AQS","3","31","1",".","27","15"
"05/10/2007","32","Ozone","San Francisco","06-075-0005","AQS","3","32","0",".","29","10"
"05/11/2007","45","Ozone","San Francisco","06-075-0005","AQS","3","45","0",".","38","13"
"05/12/2007","45","Ozone","San Francisco","06-075-0005","AQS","3","45","0","19","32","8"
"05/13/2007","44","PM2.5","San Francisco","06-075-0005","AQS","3","39","7",".","44","11"
"05/14/2007","53","PM2.5","San Francisco","06-075-0005","AQS","3","38","3",".","53","13"
"05/15/2007","41","Ozone","San Francisco","06-075-0005","AQS","3","41","0",".","36","14"
"05/16/2007","37","Ozone","San Francisco","06-075-0005","AQS","3","37","1",".","33","11"
"05/17/2007","37","Ozone","San Francisco","06-075-0005","AQS",".","37",".",".","26","."
"05/18/2007","35","Ozone","San Francisco","06-075-0005","AQS","5","35","1","16","29","13"
"05/19/2007","33","Ozone","San Francisco","06-075-0005","AQS","5","33","0",".","23","10"
"05/20/2007","33","Ozone","San Francisco","06-075-0005","AQS","3","33","1",".","24","15"
"05/21/2007","33","PM2.5","San Francisco","06-075-0005","AQS","6","29","1",".","33","22"
"05/22/2007","56","PM2.5","San Francisco","06-075-0005","AQS","8","29","3",".","56","40"
"05/23/2007","35","PM2.5","San Francisco","06-075-0005","AQS","7","31","3",".","35","34"
"05/24/2007","53","PM2.5","San Francisco","06-075-0005","AQS","5","34","3","25","53","19"
"05/25/2007","32","Ozone","San Francisco","06-075-0005","AQS","5","32","0",".","22","14"
"05/26/2007","28","Ozone","San Francisco","06-075-0005","AQS","3","28","0",".","13","8"
"05/27/2007","31","Ozone","San Francisco","06-075-0005","AQS","3","31","0",".","27","6"
"05/28/2007","46","PM2.5","San Francisco","06-075-0005","AQS","3","32","0",".","46","13"
"05/29/2007","31","Ozone","San Francisco","06-075-0005","AQS","5","31","0",".","22","13"
"05/30/2007","37","Ozone","San Francisco","06-075-0005","AQS","5","37","0","12","27","12"
"05/31/2007","34","PM2.5","San Francisco","06-075-0005","AQS","5","34","0",".","34","18"
"06/01/2007","28","Ozone","San Francisco","06-075-0005","AQS","5","28","0",".","12","15"
"06/02/2007","28","Ozone","San Francisco","06-075-0005","AQS","3","28","0",".","10","8"
"06/03/2007","18","Ozone","San Francisco","06-075-0005","AQS","3","18","0",".","5","8"
"06/04/2007","27","Ozone","San Francisco","06-075-0005","AQS","5","27","0",".","15","12"
"06/05/2007","29","Ozone","San Francisco","06-075-0005","AQS","3","29","1","12","19","11"
"06/06/2007","26","Ozone","San Francisco","06-075-0005","AQS","5","26","1",".","15","20"
"06/07/2007","27","Ozone","San Francisco","06-075-0005","AQS","5","27","7",".","23","."
"06/08/2007","28","Ozone","San Francisco","06-075-0005","AQS","5","28","0",".","22","."
"06/09/2007","27","Ozone","San Francisco","06-075-0005","AQS","5","27","1",".","18","9"
"06/10/2007","27","Ozone","San Francisco","06-075-0005","AQS","3","27","1",".","12","8"
"06/11/2007","43","PM2.5","San Francisco","06-075-0005","AQS","5","26","1","33","43","17"
"06/12/2007","46","PM2.5","San Francisco","06-075-0005","AQS","6","22","4",".","46","28"
"06/13/2007","53","PM2.5","San Francisco","06-075-0005","AQS","8","20","19",".","53","35"
"06/14/2007","67","PM2.5","San Francisco","06-075-0005","AQS","8","20","23",".","67","44"
"06/15/2007","52","PM2.5","San Francisco","06-075-0005","AQS","7","24","6",".","52","31"
"06/16/2007","35","PM2.5","San Francisco","06-075-0005","AQS","3","29","0",".","35","7"
"06/17/2007","50","PM2.5","San Francisco","06-075-0005","AQS","5","24","6","33","50","10"
"06/18/2007","54","PM2.5","San Francisco","06-075-0005","AQS","6","25","1",".","54","24"
"06/19/2007","50","PM2.5","San Francisco","06-075-0005","AQS","5","31","0",".","50","17"
"06/20/2007","27","Ozone","San Francisco","06-075-0005","AQS","5","27","0",".","13","11"
"06/21/2007","19","PM2.5","San Francisco","06-075-0005","AQS","5","19","1",".","19","12"
"06/22/2007","25","PM2.5","San Francisco","06-075-0005","AQS","5","23","1",".","25","18"
"06/23/2007","33","PM2.5","San Francisco","06-075-0005","AQS","5","25","1","24","33","14"
"06/24/2007","24","Ozone","San Francisco","06-075-0005","AQS","5","24","1",".","23","13"
"06/25/2007","37","PM2.5","San Francisco","06-075-0005","AQS","6","24","7",".","37","25"
"06/26/2007","41","PM2.5","San Francisco","06-075-0005","AQS","3","24","0",".","41","22"
"06/27/2007","29","PM2.5","San Francisco","06-075-0005","AQS","3","21","0",".","29","15"
"06/28/2007","17","Ozone","San Francisco","06-075-0005","AQS","5","17","0",".","14","12"
"06/29/2007","22","PM2.5","San Francisco","06-075-0005","AQS","5","20","0","7","22","16"
"06/30/2007","23","PM2.5","San Francisco","06-075-0005","AQS","3","22","0",".","23","8"
"07/01/2007","22","Ozone","San Francisco","06-075-0005","AQS","3","22","0",".","21","7"
"07/02/2007","21","NO2","San Francisco","06-075-0005","AQS","5","19","1",".","18","21"
"07/03/2007","18","PM2.5","San Francisco","06-075-0005","AQS","3","18","0",".","18","9"
"07/04/2007","59","PM2.5","San Francisco","06-075-0005","AQS","5","19","1",".","59","10"
"07/05/2007","46","PM2.5","San Francisco","06-075-0005","AQS","6","18","1","20","46","18"
"07/06/2007","33","PM2.5","San Francisco","06-075-0005","AQS","5","21","0",".","33","16"
"07/07/2007","39","PM2.5","San Francisco","06-075-0005","AQS","3","23","0",".","39","9"
"07/08/2007","42","PM2.5","San Francisco","06-075-0005","AQS","3","25","1",".","42","8"
"07/09/2007","28","PM2.5","San Francisco","06-075-0005","AQS","5","24","0",".","28","18"
"07/10/2007","22","Ozone","San Francisco","06-075-0005","AQS","5","22","0",".","19","20"
"07/11/2007","19","Ozone","San Francisco","06-075-0005","AQS","5","19","1","6","13","19"
"07/12/2007","25","Ozone","San Francisco","06-075-0005","AQS","5","25","3",".","20","25"
"07/13/2007","28","NO2","San Francisco","06-075-0005","AQS","6","14","4",".","17","28"
"07/14/2007","19","PM2.5","San Francisco","06-075-0005","AQS","5","15","0",".","19","9"
"07/15/2007","17","Ozone","San Francisco","06-075-0005","AQS","3","17","0",".","10","7"
"07/16/2007","21","PM2.5","San Francisco","06-075-0005","AQS","3","16","0",".","21","8"
"07/17/2007","21","PM2.5","San Francisco","06-075-0005","AQS","5",".","0","6","21","13"
"07/18/2007","22","PM2.5","San Francisco","06-075-0005","AQS","5","16","1",".","22","17"
"07/19/2007","22","PM2.5","San Francisco","06-075-0005","AQS","5","16","1",".","22","16"
"07/20/2007","18","Ozone","San Francisco","06-075-0005","AQS","3","18","0",".","15","12"
"07/21/2007","15","PM2.5","San Francisco","06-075-0005","AQS","3","13","1",".","15","6"
"07/22/2007","19","PM2.5","San Francisco","06-075-0005","AQS","3","12","0",".","19","5"
"07/23/2007","17","PM2.5","San Francisco","06-075-0005","AQS","5","13","1","8","17","10"
"07/24/2007","28","PM2.5","San Francisco","06-075-0005","AQS","3","20","0",".","28","14"
"07/25/2007","33","PM2.5","San Francisco","06-075-0005","AQS","5","24","1",".","33","16"
"07/26/2007","30","PM2.5","San Francisco","06-075-0005","AQS","3","21","1",".","30","17"
"07/27/2007","33","PM2.5","San Francisco","06-075-0005","AQS","5","21","1",".","33","17"
"07/28/2007","30","PM2.5","San Francisco","06-075-0005","AQS","3","16","1",".","30","12"
"07/29/2007","23","PM2.5","San Francisco","06-075-0005","AQS","3","19","1","13","23","6"
"07/30/2007","48","PM2.5","San Francisco","06-075-0005","AQS","5","19","1",".","48","11"
"07/31/2007","46","PM2.5","San Francisco","06-075-0005","AQS","3","25","1",".","46","10"
"08/01/2007","41","PM2.5","San Francisco","06-075-0005","AQS","5","26","1",".","41","17"
"08/02/2007","45","PM2.5","San Francisco","06-075-0005","AQS","5","25","1",".","45","13"
"08/03/2007","24","PM2.5","San Francisco","06-075-0005","AQS","5","17","1",".","24","19"
"08/04/2007","28","PM2.5","San Francisco","06-075-0005","AQS","3","19","1","15","28","13"
"08/05/2007","25","PM2.5","San Francisco","06-075-0005","AQS","3","22","0",".","25","5"
"08/06/2007","23","Ozone","San Francisco","06-075-0005","AQS","3","23","1",".","20","15"
"08/07/2007","25","Ozone","San Francisco","06-075-0005","AQS","3","25","1",".","24","14"
"08/08/2007","22","PM2.5","San Francisco","06-075-0005","AQS","3","20","1",".","22","13"
"08/09/2007","23","Ozone","San Francisco","06-075-0005","AQS","3","23","1",".","22","19"
"08/10/2007","46","PM2.5","San Francisco","06-075-0005","AQS","3","23","1","24","46","14"
"08/11/2007","31","PM2.5","San Francisco","06-075-0005","AQS","3","26","1",".","31","6"
"08/12/2007","25","Ozone","San Francisco","06-075-0005","AQS","3","25","1",".","23","8"
"08/13/2007","24","PM2.5","San Francisco","06-075-0005","AQS","3","21","1",".","24","15"
"08/14/2007","28","PM2.5","San Francisco","06-075-0005","AQS","3","21","1",".","28","12"
"08/15/2007","21","PM2.5","San Francisco","06-075-0005","AQS","3","20","1",".","21","11"
"08/16/2007","22","PM2.5","San Francisco","06-075-0005","AQS","3","19","1",".","22","19"
"08/17/2007","32","PM2.5","San Francisco","06-075-0005","AQS","6","19","4",".","32","23"
"08/18/2007","24","PM2.5","San Francisco","06-075-0005","AQS","5","23","1",".","24","17"
"08/19/2007","25","PM2.5","San Francisco","06-075-0005","AQS","3","20","3",".","25","13"
"08/20/2007","16","PM2.5","San Francisco","06-075-0005","AQS","5","16","1","8","16","16"
"08/21/2007","33","PM2.5","San Francisco","06-075-0005","AQS","5","19","1",".","33","11"
"08/22/2007","56","PM2.5","San Francisco","06-075-0005","AQS","5","22","3","31","56","17"
"08/23/2007","35","PM2.5","San Francisco","06-075-0005","AQS","5","23","1",".","35","25"
"08/24/2007","41","PM2.5","San Francisco","06-075-0005","AQS","5","31","1",".","41","17"
"08/25/2007","39","PM2.5","San Francisco","06-075-0005","AQS","3","34","1",".","39","8"
"08/26/2007","33","Ozone","San Francisco","06-075-0005","AQS","3","33","1",".","28","7"
"08/27/2007","41","PM2.5","San Francisco","06-075-0005","AQS","5","21","1",".","41","16"
"08/28/2007","43","PM2.5","San Francisco","06-075-0005","AQS","8","27","4","16","43","38"
"08/29/2007","42","PM2.5","San Francisco","06-075-0005","AQS","8","20","4",".","42","33"
"08/30/2007","51","PM2.5","San Francisco","06-075-0005","AQS","7","23","14",".","51","34"
"08/31/2007","39","PM2.5","San Francisco","06-075-0005","AQS","6","13","1",".","39","18"
"09/01/2007","45","PM2.5","San Francisco","06-075-0005","AQS","5","21","1",".","45","25"
"09/02/2007","38","PM2.5","San Francisco","06-075-0005","AQS","5","24","3",".","38","9"
"09/03/2007","25","PM2.5","San Francisco","06-075-0005","AQS","3","18","1","10","25","6"
"09/04/2007","32","PM2.5","San Francisco","06-075-0005","AQS","5","23","1",".","32","17"
"09/05/2007","55","PM2.5","San Francisco","06-075-0005","AQS","8","23","4",".","55","32"
"09/06/2007","61","PM2.5","San Francisco","06-075-0005","AQS","11","31","4",".","61","37"
"09/07/2007","55","PM2.5","San Francisco","06-075-0005","AQS","6","37","1",".","55","25"
"09/08/2007","60","PM2.5","San Francisco","06-075-0005","AQS","5","42","1",".","60","11"
"09/09/2007","54","PM2.5","San Francisco","06-075-0005","AQS","6","42","1","19","54","12"
"09/10/2007","50","PM2.5","San Francisco","06-075-0005","AQS","6","27","1",".","50","15"
"09/11/2007","40","PM2.5","San Francisco","06-075-0005","AQS","5","27","1",".","40","11"
"09/12/2007","41","PM2.5","San Francisco","06-075-0005","AQS","5","25","1",".","41","15"
"09/13/2007","42","PM2.5","San Francisco","06-075-0005","AQS","5","21","1",".","42","26"
"09/14/2007","36","PM2.5","San Francisco","06-075-0005","AQS","5","22","1",".","36","24"
"09/15/2007","30","PM2.5","San Francisco","06-075-0005","AQS","5","27","1","8","30","11"
"09/16/2007","44","PM2.5","San Francisco","06-075-0005","AQS","5","28","1",".","44","8"
"09/17/2007","47","PM2.5","San Francisco","06-075-0005","AQS","5","28","3",".","47","21"
"09/18/2007","49","PM2.5","San Francisco","06-075-0005","AQS","3","29","1",".","49","15"
"09/19/2007","31","PM2.5","San Francisco","06-075-0005","AQS",".","31","1",".","31","18"
"09/20/2007","36","PM2.5","San Francisco","06-075-0005","AQS","5","22","3",".","36","33"
"09/21/2007","55","NO2","San Francisco","06-075-0005","AQS","6","31","3","23","45","55"
"09/22/2007","43","PM2.5","San Francisco","06-075-0005","AQS","5","31","1",".","43","26"
"09/23/2007","49","PM2.5","San Francisco","06-075-0005","AQS","5","31","3",".","49","26"
"09/24/2007","42","PM2.5","San Francisco","06-075-0005","AQS","6","28","4",".","42","28"
"09/25/2007","48","PM2.5","San Francisco","06-075-0005","AQS","8","29","7",".","48","42"
"09/26/2007","67","NO2","San Francisco","06-075-0005","AQS","9","42","9",".","54","67"
"09/27/2007","54","PM2.5","San Francisco","06-075-0005","AQS","9","36","3","21","54","49"
"09/28/2007","40","PM2.5","San Francisco","06-075-0005","AQS","3","28","3",".","40","27"
"09/29/2007","36","NO2","San Francisco","06-075-0005","AQS","6","25","4",".","33","36"
"09/30/2007","30","NO2","San Francisco","06-075-0005","AQS","6","23","4",".","28","30"
"10/01/2007","32","NO2","San Francisco","06-075-0005","AQS","7","24","3",".","29","32"
"10/02/2007","45","PM2.5","San Francisco","06-075-0005","AQS","8","21","6",".","45","36"
"10/03/2007","36","PM2.5","San Francisco","06-075-0005","AQS","3","29","1","21","36","20"
"10/04/2007","33","PM2.5","San Francisco","06-075-0005","AQS","3","29","3",".","33","21"
"10/05/2007","30","NO2","San Francisco","06-075-0005","AQS","6","25","1",".","29","30"
"10/06/2007","43","PM2.5","San Francisco","06-075-0005","AQS","9","24","4",".","43","32"
"10/07/2007","40","PM2.5","San Francisco","06-075-0005","AQS","8","22","7",".","40","30"
"10/08/2007","49","PM2.5","San Francisco","06-075-0005","AQS","6","16","9",".","49","30"
"10/09/2007","28","Ozone","San Francisco","06-075-0005","AQS","3","28","4",".","21","27"
"10/10/2007","28","Ozone","San Francisco","06-075-0005","AQS","5","28","1",".","25","26"
"10/11/2007","47","NO2","San Francisco","06-075-0005","AQS","8","21","4",".","38","47"
"10/12/2007","33","PM2.5","San Francisco","06-075-0005","AQS","6","19","4",".","33","31"
"10/13/2007","44","PM2.5","San Francisco","06-075-0005","AQS","7","28","6",".","44","32"
"10/14/2007","44","PM2.5","San Francisco","06-075-0005","AQS","5","27","1",".","44","21"
"10/15/2007","42","PM2.5","San Francisco","06-075-0005","AQS","6","29","1","17","42","25"
"10/16/2007","28","Ozone","San Francisco","06-075-0005","AQS","6","28","1",".","25","27"
"10/17/2007","42","PM2.5","San Francisco","06-075-0005","AQS","6","27","4",".","42","37"
"10/18/2007","42","NO2","San Francisco","06-075-0005","AQS","7","25","4",".","34","42"
"10/19/2007","24","Ozone","San Francisco","06-075-0005","AQS","6","24","3",".","20","24"
"10/20/2007","28","Ozone","San Francisco","06-075-0005","AQS","5","28","1",".","23","25"
"10/21/2007","41","NO2","San Francisco","06-075-0005","AQS","14","26","6","14","33","41"
"10/22/2007","49","NO2","San Francisco","06-075-0005","AQS","16","19","10",".","44","49"
"10/23/2007","60","NO2","San Francisco","06-075-0005","AQS","14","25","9",".","54","60"
"10/24/2007","54","PM2.5","San Francisco","06-075-0005","AQS","13","20","10",".","54","48"
"10/25/2007","50","PM2.5","San Francisco","06-075-0005","AQS","7","26","1",".","50","33"
"10/26/2007","54","PM2.5","San Francisco","06-075-0005","AQS","6","20","1",".","54","27"
"10/27/2007","55","PM2.5","San Francisco","06-075-0005","AQS","7","27","1","34","55","34"
"10/28/2007","66","PM2.5","San Francisco","06-075-0005","AQS","7","27","7",".","66","32"
"10/29/2007","53","PM2.5","San Francisco","06-075-0005","AQS","7","34","1",".","53","35"
"10/30/2007","42","PM2.5","San Francisco","06-075-0005","AQS","6","30","1",".","42","25"
"10/31/2007","42","PM2.5","San Francisco","06-075-0005","AQS","8","16","1",".","42","26"
