"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"05/18/2004","28","Ozone","San Francisco","06-075-0005","AQS","8","28","3",".","27","19"
"05/19/2004","38","PM2.5","San Francisco","06-075-0005","AQS","8","32","1",".","38","16"
"05/20/2004","34","Ozone","San Francisco","06-075-0005","AQS","7","34","1",".","26","12"
"05/21/2004","34","Ozone","San Francisco","06-075-0005","AQS","8","34","1","14","29","17"
"05/22/2004","36","Ozone","San Francisco","06-075-0005","AQS","7","36","1",".","18","8"
"05/23/2004","35","Ozone","San Francisco","06-075-0005","AQS","6","35","1",".","30","8"
"05/24/2004","52","PM2.5","San Francisco","06-075-0005","AQS","8","33","1",".","52","12"
"05/25/2004","46","PM2.5","San Francisco","06-075-0005","AQS","9","36","1",".","46","15"
"05/26/2004","54","PM2.5","San Francisco","06-075-0005","AQS","9","35","0",".","54","12"
"05/27/2004","13","Ozone","San Francisco","06-075-0005","AQS","9","13","1","4","12","8"
"05/28/2004","32","Ozone","San Francisco","06-075-0005","AQS","9","32","1",".","22","14"
"05/29/2004","37","PM2.5","San Francisco","06-075-0005","AQS","8","27","11",".","37","25"
"05/30/2004","46","PM2.5","San Francisco","06-075-0005","AQS","8","30","3",".","46","10"
"05/31/2004","51","PM2.5","San Francisco","06-075-0005","AQS","8","32","3",".","51","25"
"06/01/2004","55","PM2.5","San Francisco","06-075-0005","AQS","9","29","1",".","55","16"
"06/02/2004","45","PM2.5","San Francisco","06-075-0005","AQS","9","30","1","25","45","17"
"06/03/2004","38","PM2.5","San Francisco","06-075-0005","AQS","8","31","1",".","38","13"
"06/04/2004","40","PM2.5","San Francisco","06-075-0005","AQS","8","31","1",".","40","13"
"06/05/2004","35","PM2.5","San Francisco","06-075-0005","AQS","7","22","9",".","35","25"
"06/06/2004","40","PM2.5","San Francisco","06-075-0005","AQS","7","29","1",".","40","20"
"06/07/2004","35","PM2.5","San Francisco","06-075-0005","AQS","7","28","1",".","35","17"
"06/08/2004","41","PM2.5","San Francisco","06-075-0005","AQS","7","29","1","19","41","22"
"06/09/2004","38","PM2.5","San Francisco","06-075-0005","AQS","8","28","3",".","38","22"
"06/10/2004","37","PM2.5","San Francisco","06-075-0005","AQS","8","32","1",".","37","11"
"06/11/2004","45","PM2.5","San Francisco","06-075-0005","AQS","8","28","3",".","45","19"
"06/12/2004","42","PM2.5","San Francisco","06-075-0005","AQS","7","29","1",".","42","20"
"06/13/2004","35","PM2.5","San Francisco","06-075-0005","AQS","7","23","1",".","35","12"
"06/14/2004","59","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","25","6","31","59","21"
"06/15/2004","76","PM2.5","San Francisco","06-075-0005","AQS","11","28","7",".","76","35"
"06/16/2004","63","PM2.5","San Francisco","06-075-0005","AQS","8","32","6",".","63","23"
"06/17/2004","49","PM2.5","San Francisco","06-075-0005","AQS","9","36","6",".","49","."
"06/18/2004","43","PM2.5","San Francisco","06-075-0005","AQS","9","33","6",".","43","14"
"06/19/2004","39","PM2.5","San Francisco","06-075-0005","AQS","8","36","4",".","39","8"
"06/20/2004","43","PM2.5","San Francisco","06-075-0005","AQS","6","42","6","14","43","7"
"06/21/2004","54","PM2.5","San Francisco","06-075-0005","AQS","8","39","6",".","54","13"
"06/22/2004","46","PM2.5","San Francisco","06-075-0005","AQS","8","31","6",".","46","12"
"06/23/2004","42","PM2.5","San Francisco","06-075-0005","AQS","8","28","1",".","42","12"
"06/24/2004","33","PM2.5","San Francisco","06-075-0005","AQS","7","26","1",".","33","17"
"06/25/2004","29","PM2.5","San Francisco","06-075-0005","AQS","7","26","4",".","29","16"
"06/26/2004","28","PM2.5","San Francisco","06-075-0005","AQS","8","23","6","15","28","14"
"06/27/2004","52","PM2.5","San Francisco","06-075-0005","AQS","8","22","6",".","52","14"
"06/28/2004","49","PM2.5","San Francisco","06-075-0005","AQS","8","23","6",".","49","18"
"06/29/2004","37","PM2.5","San Francisco","06-075-0005","AQS","8","27","6",".","37","13"
"06/30/2004","41","PM2.5","San Francisco","06-075-0005","AQS","10","27","6",".","41","13"
"07/01/2004","43","PM2.5","San Francisco","06-075-0005","AQS","9","31","6",".","43","12"
"07/02/2004","48","PM2.5","San Francisco","06-075-0005","AQS","8","29","4","19","48","12"
"07/03/2004","26","PM2.5","San Francisco","06-075-0005","AQS","8","19","1",".","26","."
"07/04/2004","54","PM2.5","San Francisco","06-075-0005","AQS","7","26","9",".","54","."
"07/05/2004","38","PM2.5","San Francisco","06-075-0005","AQS","6","23","1",".","38","."
"07/06/2004","38","PM2.5","San Francisco","06-075-0005","AQS","8","24","1",".","38","."
"07/07/2004","41","PM2.5","San Francisco","06-075-0005","AQS","8","21","1",".","41","12"
"07/08/2004","32","PM2.5","San Francisco","06-075-0005","AQS","9","23","1","12","32","15"
"07/09/2004","32","PM2.5","San Francisco","06-075-0005","AQS","8","26","1",".","32","15"
"07/10/2004","31","PM2.5","San Francisco","06-075-0005","AQS","8","20","3",".","31","11"
"07/11/2004","53","PM2.5","San Francisco","06-075-0005","AQS","7","24","3",".","53","9"
"07/12/2004","48","PM2.5","San Francisco","06-075-0005","AQS","9","29","1",".","48","11"
"07/13/2004","47","PM2.5","San Francisco","06-075-0005","AQS","9","29","1",".","47","12"
"07/14/2004","35","PM2.5","San Francisco","06-075-0005","AQS","8","23","1","14","35","12"
"07/15/2004","26","PM2.5","San Francisco","06-075-0005","AQS","8","20","3",".","26","10"
"07/16/2004","20","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","20","3",".","16","11"
"07/17/2004","32","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","6","22","4","6","32","14"
"07/18/2004","23","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","6","13","3",".","23","8"
"07/19/2004","17","PM2.5","San Francisco","06-075-0005","AQS","7","17","3",".","17","8"
"07/20/2004","22","PM2.5","San Francisco","06-075-0005","AQS","8","18","3","10","22","10"
"07/21/2004","36","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","21","3",".","36","12"
"07/22/2004","32","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","25","3","9","32","11"
"07/23/2004","23","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","23","3",".","14","12"
"07/24/2004","30","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","30","3",".","20","9"
"07/25/2004","27","Ozone","San Francisco","06-075-0005","AQS","9","27","3",".","25","13"
"07/26/2004","33","PM2.5","San Francisco","06-075-0005","AQS","9","27","3","12","33","19"
"07/27/2004","33","PM2.5","San Francisco","06-075-0005","AQS","9","25","3","11","33","16"
"07/28/2004","28","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","26","3",".","28","15"
"07/29/2004","26","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","26","1",".","12","12"
"07/30/2004","19","Ozone","San Francisco","06-075-0005","AQS","9","19","1",".",".","14"
"07/31/2004","29","PM2.5","San Francisco","06-075-0005","AQS","8","22","3",".","29","8"
"08/01/2004","23","Ozone","San Francisco","06-075-0005","AQS","8","23","3","9","22","8"
"08/02/2004","25","PM2.5","San Francisco","06-075-0005","AQS","9","23","3",".","25","16"
"08/03/2004","33","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","25","1",".","33","12"
"08/04/2004","21","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","17","3",".","21","9"
"08/05/2004","23","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","20","3",".","23","9"
"08/06/2004","23","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","7","19","3",".","23","15"
"08/07/2004","19","PM2.5","San Francisco","06-075-0005","AQS","7","19","3","7","19","15"
"08/08/2004","25","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","7","25","3",".","24","17"
"08/09/2004","33","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","33","3",".","25","10"
"08/10/2004","34","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","31","3",".","34","14"
"08/11/2004","40","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","30","4",".","40","20"
"08/12/2004","30","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","30","3",".","23","13"
"08/13/2004","38","PM2.5","San Francisco","06-075-0005","AQS","9","30","3","13","38","18"
"08/14/2004","30","Ozone","San Francisco","06-075-0005","AQS","8","30","3",".","28","8"
"08/15/2004","29","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","6","22","4",".","29","8"
"08/16/2004","26","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","17","3",".","26","13"
"08/17/2004","18","PM2.5","San Francisco","06-075-0005","AQS","8","15","4",".","18","11"
"08/18/2004","22","PM2.5","San Francisco","06-075-0005","AQS","8","17","3",".","22","10"
"08/19/2004","22","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","22","1","6","19","10"
"08/20/2004","28","Ozone","San Francisco","06-075-0005","AQS","9","28","4",".","22","15"
"08/21/2004","31","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","31","4",".","17","9"
"08/22/2004","27","Ozone","San Francisco","06-075-0005","AQS","8","27","4",".","13","9"
"08/23/2004","21","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","21","4",".","20","11"
"08/24/2004","25","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","25","4",".","18","12"
"08/25/2004","23","PM2.5","San Francisco","06-075-0005","AQS","8","23","4","7","23","17"
"08/26/2004","47","PM2.5","San Francisco","06-075-0005","AQS","8","21","14",".","47","26"
"08/27/2004","54","PM2.5","San Francisco","06-075-0005","AQS","15","23","9",".","54","32"
"08/28/2004","53","PM2.5","San Francisco","06-075-0005","AQS","18","35","24",".","53","37"
"08/29/2004","31","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","7","31","4",".","29","12"
"08/30/2004","53","PM2.5","San Francisco","06-075-0005","AQS","9","35","4",".","53","17"
"08/31/2004","39","PM2.5","San Francisco","06-075-0005","AQS","9","33","4","16","39","18"
"09/01/2004","31","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","31","4",".","27","18"
"09/02/2004","58","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","11","32","4",".","58","24"
"09/03/2004","52","PM2.5","San Francisco","06-075-0005","AQS","14","31","14",".","52","42"
"09/04/2004","38","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","34","10",".","38","32"
"09/05/2004","64","Ozone","San Francisco","06-075-0005","AQS","11","64","20",".","54","41"
"09/06/2004","56","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","14","37","33","34","56","40"
"09/07/2004","61","PM2.5","San Francisco","06-075-0005","AQS","18","29","26",".","61","48"
"09/08/2004","62","PM2.5","San Francisco","06-075-0005","AQS","11","29","23","33","62","48"
"09/09/2004","53","PM2.5","San Francisco","06-075-0005","AQS","9","25","4",".","53","19"
"09/10/2004","41","PM2.5","San Francisco","06-075-0005","AQS","9","28","4",".","41","15"
"09/11/2004","19","PM2.5","San Francisco","06-075-0005","AQS","9","19","6",".","19","14"
"09/12/2004","35","PM2.5","San Francisco","06-075-0005","AQS","8","34","4","16","35","10"
"09/13/2004","38","PM2.5","San Francisco","06-075-0005","AQS","10","28","4",".","38","26"
"09/14/2004","57","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","26","13",".","57","32"
"09/15/2004","67","PM2.5","San Francisco","06-075-0005","AQS","16","17","20",".","67","50"
"09/16/2004","39","PM2.5","San Francisco","06-075-0005","AQS","9","24","6",".","39","28"
"09/17/2004","31","PM2.5","San Francisco","06-075-0005","AQS","9","26","4",".","31","19"
"09/18/2004","30","Ozone","San Francisco","06-075-0005","AQS","7","30","4","16","21","11"
"09/19/2004","35","Ozone","San Francisco","06-075-0005","AQS","7","35","4",".","20","15"
"09/20/2004","39","NO2","San Francisco","06-075-0005","AQS","8","34","6",".","33","39"
"09/21/2004","39","NO2","San Francisco","06-075-0005","AQS","16","28","14",".","27","39"
"09/22/2004","46","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","30","20",".","46","40"
"09/23/2004","53","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","36","43",".","53","44"
"09/24/2004","61","SO2","San Francisco","06-075-0005","AQS","17","32","61","26","58","61"
"09/25/2004","31","PM2.5","San Francisco","06-075-0005","AQS","9","26","4",".","31","23"
"09/26/2004","58","PM2.5","San Francisco","06-075-0005","AQS","10","31","9",".","58","40"
"09/27/2004","37","PM2.5","San Francisco","06-075-0005","AQS","10","28","4",".","37","14"
"09/28/2004","35","PM2.5","San Francisco","06-075-0005","AQS","11","31","4",".","35","26"
"09/29/2004","31","Ozone","San Francisco","06-075-0005","AQS","11","31","4",".","27","16"
"09/30/2004","40","PM2.5","San Francisco","06-075-0005","AQS","10","24","4","22","40","20"
"10/01/2004","44","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","31","4",".","44","18"
"10/02/2004","58","PM2.5","San Francisco","06-075-0005","AQS","9","31","4",".","58","20"
"10/03/2004","36","Ozone","San Francisco","06-075-0005","AQS","9","36","3",".","30","14"
"10/04/2004","32","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","11","32","4",".","32","18"
"10/05/2004","28","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","11","28","4",".","26","18"
"10/06/2004","35","PM2.5","San Francisco","06-075-0005","AQS","15","16","11","21","35","35"
"10/07/2004","19","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","19","4",".","14","19"
"10/08/2004","27","NO2","San Francisco","06-075-0005","AQS","10","19","4",".","22","27"
"10/09/2004","29","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","26","9",".","29","26"
"10/10/2004","40","PM2.5","San Francisco","06-075-0005","AQS","11","23","9",".","40","35"
"10/11/2004","45","NO2","San Francisco","06-075-0005","AQS","16","27","16",".","32","45"
"10/12/2004","63","PM2.5","San Francisco","06-075-0005","AQS","16","45","11","44","63","42"
"10/13/2004","69","PM2.5","San Francisco","06-075-0005","AQS","22","23","49",".","69","55"
"10/14/2004","61","PM2.5","San Francisco","06-075-0005","AQS","16","44","17",".","61","51"
"10/15/2004","61","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","44","6",".","61","42"
"10/16/2004","50","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","35","6",".","50","20"
"10/17/2004","38","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","26","6",".","38","25"
"10/18/2004","36","NO2","San Francisco","06-075-0005","AQS","11","31","6","16","30","36"
"10/19/2004","32","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","30","7",".","32","18"
